DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20250101,010136.531267,011150.083026,613.551759,848.009 um_pwv,1035.23 um_pwv,35.0,2.807 K,1.99871
20250101,011151.039968,012204.487716,613.447748,844.542 um_pwv,1031 um_pwv,35.0,2.809 K,1.99052
20250101,012205.451016,013218.897595,613.446579,842.511 um_pwv,1028.52 um_pwv,35.0,2.792 K,1.98572
20250101,013219.860375,014233.307726,613.447351,842.21 um_pwv,1028.15 um_pwv,35.0,2.806 K,1.98501
20250101,014234.266722,015247.715389,613.448667,850.492 um_pwv,1038.26 um_pwv,35.0,2.786 K,2.00458
20250101,015248.672981,015636.196302,227.523321,854.216 um_pwv,1042.81 um_pwv,35.0,2.792 K,2.01338
