TIME,take TIME (seconds)
read results2602/20260209_170134_scanAz_slow.txt,0.0097
results2602/20260209S170135.494471E170135.494471_scanAz_slow.dat,3.9060
results2602/20260209S170136.553344E170136.553344_scanAz_slow.dat,3.9934
results2602/20260209S170137.512026E170137.512026_scanAz_slow.dat,3.7393
results2602/20260209S170138.473741E170138.473741_scanAz_slow.dat,3.6887
results2602/20260209S170139.436688E170139.436688_scanAz_slow.dat,3.6237
results2602/20260209S170140.390029E170140.390029_scanAz_slow.dat,3.7738
results2602/20260209S170141.354685E170141.354685_scanAz_slow.dat,3.9272
results2602/20260209S170142.315079E170142.315079_scanAz_slow.dat,3.6184
results2602/20260209S170143.276530E170143.276530_scanAz_slow.dat,3.6817
results2602/20260209S170144.235602E170144.235602_scanAz_slow.dat,3.9551
results2602/20260209S170145.194691E170145.194691_scanAz_slow.dat,3.8608
results2602/20260209S170146.151843E170146.151843_scanAz_slow.dat,3.5804
results2602/20260209S170147.115146E170147.115146_scanAz_slow.dat,3.7422
results2602/20260209S170148.075325E170148.075325_scanAz_slow.dat,3.7289
results2602/20260209S170149.032749E170149.032749_scanAz_slow.dat,3.7256
results2602/20260209S170149.992294E170149.992294_scanAz_slow.dat,3.6978
results2602/20260209S170150.950975E170150.950975_scanAz_slow.dat,3.7074
results2602/20260209S170151.916647E170151.916647_scanAz_slow.dat,3.8649
results2602/20260209S170152.874248E170152.874248_scanAz_slow.dat,3.7170
results2602/20260209S170153.832527E170153.832527_scanAz_slow.dat,3.3805
results2602/20260209S170154.795466E170154.795466_scanAz_slow.dat,3.7870
results2602/20260209S170155.756338E170155.756338_scanAz_slow.dat,3.7392
results2602/20260209S170156.716901E170156.716901_scanAz_slow.dat,3.5966
results2602/20260209S170157.672595E170157.672595_scanAz_slow.dat,3.7087
results2602/20260209S170158.631172E170158.631172_scanAz_slow.dat,3.6031
results2602/20260209S170159.594162E170159.594162_scanAz_slow.dat,3.8609
results2602/20260209S170200.553749E170200.553749_scanAz_slow.dat,3.9031
