DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20260209,170135.494471,170135.494471,0.0,942.092 um_pwv,1150.08 um_pwv,35.0,1.397 K,2.22104
20260209,170136.553344,170136.553344,0.0,941.453 um_pwv,1149.3 um_pwv,35.0,1.503 K,2.21953
20260209,170137.512026,170137.512026,0.0,943.209 um_pwv,1151.45 um_pwv,35.0,1.621 K,2.22368
20260209,170138.473741,170138.473741,0.0,944.071 um_pwv,1152.5 um_pwv,35.0,1.645 K,2.22572
20260209,170139.436688,170139.436688,0.0,945.95 um_pwv,1154.79 um_pwv,35.0,1.672 K,2.23015
20260209,170140.390029,170140.390029,0.0,947.773 um_pwv,1157.02 um_pwv,35.0,1.71 K,2.23446
20260209,170141.354685,170141.354685,0.0,948.042 um_pwv,1157.35 um_pwv,35.0,1.757 K,2.23510
20260209,170142.315079,170142.315079,0.0,948.522 um_pwv,1157.93 um_pwv,35.0,1.815 K,2.23623
20260209,170143.276530,170143.276530,0.0,948.475 um_pwv,1157.87 um_pwv,35.0,1.749 K,2.23612
20260209,170144.235602,170144.235602,0.0,950.315 um_pwv,1160.12 um_pwv,35.0,1.685 K,2.24047
20260209,170145.194691,170145.194691,0.0,952.653 um_pwv,1162.97 um_pwv,35.0,1.508 K,2.24599
20260209,170146.151843,170146.151843,0.0,949.917 um_pwv,1159.63 um_pwv,35.0,1.462 K,2.23953
20260209,170147.115146,170147.115146,0.0,951.736 um_pwv,1161.86 um_pwv,35.0,1.263 K,2.24383
20260209,170148.075325,170148.075325,0.0,955.043 um_pwv,1165.89 um_pwv,35.0,1.267 K,2.25164
20260209,170149.032749,170149.032749,0.0,957.499 um_pwv,1168.89 um_pwv,35.0,1.193 K,2.25745
20260209,170149.992294,170149.992294,0.0,961.443 um_pwv,1173.71 um_pwv,35.0,1.211 K,2.26677
20260209,170150.950975,170150.950975,0.0,964.463 um_pwv,1177.39 um_pwv,35.0,1.275 K,2.27390
20260209,170151.916647,170151.916647,0.0,967.743 um_pwv,1181.4 um_pwv,35.0,1.362 K,2.28165
20260209,170152.874248,170152.874248,0.0,967.731 um_pwv,1181.38 um_pwv,35.0,1.36 K,2.28162
20260209,170153.832527,170153.832527,0.0,969.273 um_pwv,1183.26 um_pwv,35.0,1.38 K,2.28527
20260209,170154.795466,170154.795466,0.0,970.639 um_pwv,1184.93 um_pwv,35.0,1.462 K,2.28850
20260209,170155.756338,170155.756338,0.0,969.381 um_pwv,1183.4 um_pwv,35.0,1.544 K,2.28552
20260209,170156.716901,170156.716901,0.0,971.382 um_pwv,1185.84 um_pwv,35.0,1.641 K,2.29025
20260209,170157.672595,170157.672595,0.0,970.291 um_pwv,1184.51 um_pwv,35.0,1.576 K,2.28767
20260209,170158.631172,170158.631172,0.0,968.03 um_pwv,1181.75 um_pwv,35.0,1.46 K,2.28233
20260209,170159.594162,170159.594162,0.0,963.713 um_pwv,1176.48 um_pwv,35.0,1.461 K,2.27213
20260209,170200.553749,170200.553749,0.0,957.948 um_pwv,1169.44 um_pwv,35.0,1.339 K,2.25851
20260209,170201.515092,170201.515092,0.0,956.117 um_pwv,1167.2 um_pwv,35.0,1.379 K,2.25418
20260209,170202.477224,170202.477224,0.0,951.736 um_pwv,1161.86 um_pwv,35.0,1.382 K,2.24383
20260209,170203.437062,170203.437062,0.0,948.815 um_pwv,1158.29 um_pwv,35.0,1.393 K,2.23692
20260209,170204.396931,170204.396931,0.0,945.879 um_pwv,1154.71 um_pwv,35.0,1.401 K,2.22999
20260209,170205.356572,170205.356572,0.0,942.429 um_pwv,1150.49 um_pwv,35.0,1.301 K,2.22184
20260209,170206.315191,170206.315191,0.0,943.035 um_pwv,1151.23 um_pwv,35.0,1.496 K,2.22327
20260209,170207.276107,170207.276107,0.0,943.104 um_pwv,1151.32 um_pwv,35.0,1.49 K,2.22343
20260209,170208.236147,170208.236147,0.0,944.199 um_pwv,1152.65 um_pwv,35.0,1.637 K,2.22602
20260209,170209.194291,170209.194291,0.0,945.086 um_pwv,1153.74 um_pwv,35.0,1.623 K,2.22811
20260209,170210.152038,170210.152038,0.0,947.445 um_pwv,1156.62 um_pwv,35.0,1.791 K,2.23369
20260209,170211.114115,170211.114115,0.0,947.445 um_pwv,1156.62 um_pwv,35.0,1.851 K,2.23369
20260209,170212.075071,170212.075071,0.0,948.592 um_pwv,1158.02 um_pwv,35.0,1.735 K,2.23640
20260209,170213.033373,170213.033373,0.0,946.487 um_pwv,1155.45 um_pwv,35.0,1.642 K,2.23142
20260209,170213.994021,170213.994021,0.0,948.136 um_pwv,1157.46 um_pwv,35.0,1.633 K,2.23532
20260209,170214.954445,170214.954445,0.0,948.522 um_pwv,1157.93 um_pwv,35.0,1.517 K,2.23623
20260209,170215.913891,170215.913891,0.0,950.034 um_pwv,1159.78 um_pwv,35.0,1.353 K,2.23981
20260209,170216.874061,170216.874061,0.0,952.429 um_pwv,1162.7 um_pwv,35.0,1.279 K,2.24547
20260209,170217.834115,170217.834115,0.0,954.548 um_pwv,1165.29 um_pwv,35.0,1.125 K,2.25047
20260209,170218.795784,170218.795784,0.0,958.469 um_pwv,1170.07 um_pwv,35.0,1.244 K,2.25974
20260209,170219.754552,170219.754552,0.0,959.878 um_pwv,1171.79 um_pwv,35.0,1.114 K,2.26307
20260209,170220.714310,170220.714310,0.0,965.774 um_pwv,1178.99 um_pwv,35.0,1.281 K,2.27700
20260209,170221.674025,170221.674025,0.0,966.358 um_pwv,1179.71 um_pwv,35.0,1.191 K,2.27838
20260209,170222.632220,170222.632220,0.0,968.627 um_pwv,1182.48 um_pwv,35.0,1.348 K,2.28374
20260209,170223.595742,170223.595742,0.0,970.399 um_pwv,1184.64 um_pwv,35.0,1.507 K,2.28793
20260209,170224.552636,170224.552636,0.0,971.238 um_pwv,1185.66 um_pwv,35.0,1.71 K,2.28991
20260209,170225.514327,170225.514327,0.0,970.567 um_pwv,1184.84 um_pwv,35.0,1.776 K,2.28833
20260209,170226.473408,170226.473408,0.0,969.585 um_pwv,1183.64 um_pwv,35.0,1.708 K,2.28601
20260209,170227.436920,170227.436920,0.0,969.74 um_pwv,1183.83 um_pwv,35.0,1.611 K,2.28637
20260209,170228.397006,170228.397006,0.0,968.771 um_pwv,1182.65 um_pwv,35.0,1.648 K,2.28408
20260209,170229.356293,170229.356293,0.0,963.773 um_pwv,1176.55 um_pwv,35.0,1.554 K,2.27227
20260209,170230.315941,170230.315941,0.0,960.34 um_pwv,1172.36 um_pwv,35.0,1.505 K,2.26416
20260209,170231.275659,170231.275659,0.0,956.412 um_pwv,1167.56 um_pwv,35.0,1.411 K,2.25488
20260209,170232.235747,170232.235747,0.0,949.811 um_pwv,1159.51 um_pwv,35.0,1.352 K,2.23928
20260209,170233.194216,170233.194216,0.0,947.913 um_pwv,1157.19 um_pwv,35.0,1.318 K,2.23479
20260209,170234.155747,170234.155747,0.0,945.693 um_pwv,1154.48 um_pwv,35.0,1.403 K,2.22955
20260209,170235.117137,170235.117137,0.0,942.813 um_pwv,1150.96 um_pwv,35.0,1.41 K,2.22274
20260209,170236.075838,170236.075838,0.0,942.162 um_pwv,1150.17 um_pwv,35.0,1.482 K,2.22120
20260209,170237.034261,170237.034261,0.0,942.965 um_pwv,1151.15 um_pwv,35.0,1.537 K,2.22310
20260209,170237.997832,170237.997832,0.0,945.272 um_pwv,1153.96 um_pwv,35.0,1.672 K,2.22855
20260209,170238.952529,170238.952529,0.0,946.954 um_pwv,1156.02 um_pwv,35.0,1.731 K,2.23253
20260209,170239.912539,170239.912539,0.0,946.206 um_pwv,1155.1 um_pwv,35.0,1.74 K,2.23076
20260209,170240.872827,170240.872827,0.0,948.417 um_pwv,1157.8 um_pwv,35.0,1.756 K,2.23598
20260209,170241.833201,170241.833201,0.0,946.861 um_pwv,1155.9 um_pwv,35.0,1.735 K,2.23231
20260209,170242.794647,170242.794647,0.0,946.031 um_pwv,1154.89 um_pwv,35.0,1.597 K,2.23035
20260209,170243.754498,170243.754498,0.0,946.943 um_pwv,1156 um_pwv,35.0,1.617 K,2.23250
20260209,170244.716431,170244.716431,0.0,949.014 um_pwv,1158.53 um_pwv,35.0,1.569 K,2.23740
20260209,170245.677155,170245.677155,0.0,949.459 um_pwv,1159.08 um_pwv,35.0,1.388 K,2.23845
20260209,170246.637482,170246.637482,0.0,950.409 um_pwv,1160.24 um_pwv,35.0,1.242 K,2.24069
20260209,170247.593106,170247.593106,0.0,954.148 um_pwv,1164.8 um_pwv,35.0,1.264 K,2.24953
20260209,170248.552927,170248.552927,0.0,957.062 um_pwv,1168.36 um_pwv,35.0,1.195 K,2.25641
20260209,170249.511324,170249.511324,0.0,961.918 um_pwv,1174.29 um_pwv,35.0,1.343 K,2.26789
20260209,170250.474171,170250.474171,0.0,963.642 um_pwv,1176.39 um_pwv,35.0,1.225 K,2.27196
20260209,170251.432110,170251.432110,0.0,966.453 um_pwv,1179.82 um_pwv,35.0,1.358 K,2.27861
20260209,170252.393905,170252.393905,0.0,969.656 um_pwv,1183.73 um_pwv,35.0,1.516 K,2.28617
20260209,170253.354721,170253.354721,0.0,971.454 um_pwv,1185.93 um_pwv,35.0,1.54 K,2.29042
20260209,170254.315182,170254.315182,0.0,970.663 um_pwv,1184.96 um_pwv,35.0,1.613 K,2.28855
20260209,170255.274353,170255.274353,0.0,970.111 um_pwv,1184.29 um_pwv,35.0,1.724 K,2.28725
20260209,170256.233448,170256.233448,0.0,970.483 um_pwv,1184.74 um_pwv,35.0,1.682 K,2.28813
20260209,170257.193557,170257.193557,0.0,969.13 um_pwv,1183.09 um_pwv,35.0,1.69 K,2.28493
20260209,170258.157306,170258.157306,0.0,966.31 um_pwv,1179.65 um_pwv,35.0,1.763 K,2.27827
20260209,170259.117428,170259.117428,0.0,963.13 um_pwv,1175.77 um_pwv,35.0,1.441 K,2.27075
20260209,170300.074822,170300.074822,0.0,957.865 um_pwv,1169.34 um_pwv,35.0,1.477 K,2.25831
20260209,170301.033611,170301.033611,0.0,952.829 um_pwv,1163.19 um_pwv,35.0,1.473 K,2.24641
20260209,170301.994955,170301.994955,0.0,950.632 um_pwv,1160.51 um_pwv,35.0,1.309 K,2.24122
20260209,170302.954613,170302.954613,0.0,945.191 um_pwv,1153.86 um_pwv,35.0,1.263 K,2.22836
20260209,170303.913314,170303.913314,0.0,942.941 um_pwv,1151.12 um_pwv,35.0,1.316 K,2.22305
20260209,170304.873148,170304.873148,0.0,940.059 um_pwv,1147.6 um_pwv,35.0,1.354 K,2.21623
20260209,170305.833581,170305.833581,0.0,940.872 um_pwv,1148.59 um_pwv,35.0,1.476 K,2.21815
20260209,170306.797634,170306.797634,0.0,939.792 um_pwv,1147.27 um_pwv,35.0,1.519 K,2.21560
20260209,170307.753521,170307.753521,0.0,942.976 um_pwv,1151.16 um_pwv,35.0,1.578 K,2.22313
20260209,170308.714968,170308.714968,0.0,945.109 um_pwv,1153.77 um_pwv,35.0,1.631 K,2.22817
20260209,170309.678174,170309.678174,0.0,946.09 um_pwv,1154.96 um_pwv,35.0,1.749 K,2.23049
20260209,170310.635825,170310.635825,0.0,946.008 um_pwv,1154.86 um_pwv,35.0,1.75 K,2.23029
20260209,170311.596342,170311.596342,0.0,944.199 um_pwv,1152.65 um_pwv,35.0,1.691 K,2.22602
20260209,170312.551734,170312.551734,0.0,945.412 um_pwv,1154.14 um_pwv,35.0,1.556 K,2.22888
20260209,170313.515370,170313.515370,0.0,946.522 um_pwv,1155.49 um_pwv,35.0,1.538 K,2.23151
20260209,170314.474467,170314.474467,0.0,945.693 um_pwv,1154.48 um_pwv,35.0,1.35 K,2.22955
20260209,170315.435555,170315.435555,0.0,947.937 um_pwv,1157.22 um_pwv,35.0,1.33 K,2.23485
20260209,170316.396142,170316.396142,0.0,951.301 um_pwv,1161.32 um_pwv,35.0,1.247 K,2.24280
20260209,170317.357103,170317.357103,0.0,952.759 um_pwv,1163.1 um_pwv,35.0,1.204 K,2.24624
20260209,170318.316554,170318.316554,0.0,955.161 um_pwv,1166.04 um_pwv,35.0,1.239 K,2.25192
20260209,170319.278296,170319.278296,0.0,959.238 um_pwv,1171.01 um_pwv,35.0,1.219 K,2.26156
