TIME,take TIME (seconds)
read results2602/20260209_050135_scanAz_slow.txt,0.0094
results2602/20260209S050136.165342E050136.165342_scanAz_slow.dat,2.9902
results2602/20260209S050137.253026E050137.253026_scanAz_slow.dat,2.9694
results2602/20260209S050138.223303E050138.223303_scanAz_slow.dat,2.9612
results2602/20260209S050139.180371E050139.180371_scanAz_slow.dat,2.9665
results2602/20260209S050140.144078E050140.144078_scanAz_slow.dat,2.9444
results2602/20260209S050141.101804E050141.101804_scanAz_slow.dat,2.9552
results2602/20260209S050142.059469E050142.059469_scanAz_slow.dat,2.9236
results2602/20260209S050143.021973E050143.021973_scanAz_slow.dat,2.9835
results2602/20260209S050143.978637E050143.978637_scanAz_slow.dat,3.0065
results2602/20260209S050144.940020E050144.940020_scanAz_slow.dat,3.0054
results2602/20260209S050145.903827E050145.903827_scanAz_slow.dat,2.9686
results2602/20260209S050146.861484E050146.861484_scanAz_slow.dat,2.9488
results2602/20260209S050147.822420E050147.822420_scanAz_slow.dat,2.9652
results2602/20260209S050148.781489E050148.781489_scanAz_slow.dat,2.9414
results2602/20260209S050149.741417E050149.741417_scanAz_slow.dat,2.9649
results2602/20260209S050150.705397E050150.705397_scanAz_slow.dat,3.0054
results2602/20260209S050151.659791E050151.659791_scanAz_slow.dat,2.9984
results2602/20260209S050152.622451E050152.622451_scanAz_slow.dat,2.9469
results2602/20260209S050153.584360E050153.584360_scanAz_slow.dat,2.9464
results2602/20260209S050154.541378E050154.541378_scanAz_slow.dat,2.9513
results2602/20260209S050155.498446E050155.498446_scanAz_slow.dat,2.9678
results2602/20260209S050156.460801E050156.460801_scanAz_slow.dat,2.9795
results2602/20260209S050157.419297E050157.419297_scanAz_slow.dat,2.9739
results2602/20260209S050158.380039E050158.380039_scanAz_slow.dat,2.9644
results2602/20260209S050159.340270E050159.340270_scanAz_slow.dat,2.9685
results2602/20260209S050200.300381E050200.300381_scanAz_slow.dat,2.9471
results2602/20260209S050201.261812E050201.261812_scanAz_slow.dat,2.9907
results2602/20260209S050202.221467E050202.221467_scanAz_slow.dat,3.0107
results2602/20260209S050203.181742E050203.181742_scanAz_slow.dat,2.9963
results2602/20260209S050204.145774E050204.145774_scanAz_slow.dat,2.9734
results2602/20260209S050205.104066E050205.104066_scanAz_slow.dat,2.9586
results2602/20260209S050206.062765E050206.062765_scanAz_slow.dat,2.9724
results2602/20260209S050207.021905E050207.021905_scanAz_slow.dat,2.9423
results2602/20260209S050207.981791E050207.981791_scanAz_slow.dat,2.9647
results2602/20260209S050208.942849E050208.942849_scanAz_slow.dat,2.9563
results2602/20260209S050209.900247E050209.900247_scanAz_slow.dat,2.9552
results2602/20260209S050210.864457E050210.864457_scanAz_slow.dat,2.9656
results2602/20260209S050211.823306E050211.823306_scanAz_slow.dat,2.9438
results2602/20260209S050212.779298E050212.779298_scanAz_slow.dat,2.9590
results2602/20260209S050213.742543E050213.742543_scanAz_slow.dat,2.9567
results2602/20260209S050214.702821E050214.702821_scanAz_slow.dat,2.9976
results2602/20260209S050215.661206E050215.661206_scanAz_slow.dat,2.9819
results2602/20260209S050216.624304E050216.624304_scanAz_slow.dat,2.9721
results2602/20260209S050217.580207E050217.580207_scanAz_slow.dat,2.9934
results2602/20260209S050218.544251E050218.544251_scanAz_slow.dat,2.9461
results2602/20260209S050219.504146E050219.504146_scanAz_slow.dat,2.9638
results2602/20260209S050220.460536E050220.460536_scanAz_slow.dat,2.9757
results2602/20260209S050221.418878E050221.418878_scanAz_slow.dat,2.9619
results2602/20260209S050222.378480E050222.378480_scanAz_slow.dat,2.9779
results2602/20260209S050223.344136E050223.344136_scanAz_slow.dat,2.9216
results2602/20260209S050224.301324E050224.301324_scanAz_slow.dat,2.9146
results2602/20260209S050225.262889E050225.262889_scanAz_slow.dat,2.9576
results2602/20260209S050226.219036E050226.219036_scanAz_slow.dat,2.9704
results2602/20260209S050227.180708E050227.180708_scanAz_slow.dat,2.9536
results2602/20260209S050228.140479E050228.140479_scanAz_slow.dat,2.9672
results2602/20260209S050229.100401E050229.100401_scanAz_slow.dat,2.9733
results2602/20260209S050230.064691E050230.064691_scanAz_slow.dat,2.9991
results2602/20260209S050231.024391E050231.024391_scanAz_slow.dat,2.9893
results2602/20260209S050231.983720E050231.983720_scanAz_slow.dat,2.9602
results2602/20260209S050232.941968E050232.941968_scanAz_slow.dat,2.9895
results2602/20260209S050233.903453E050233.903453_scanAz_slow.dat,2.9743
results2602/20260209S050234.861657E050234.861657_scanAz_slow.dat,2.9726
results2602/20260209S050235.820648E050235.820648_scanAz_slow.dat,2.9394
results2602/20260209S050236.782256E050236.782256_scanAz_slow.dat,2.9673
results2602/20260209S050237.740357E050237.740357_scanAz_slow.dat,2.9148
results2602/20260209S050238.700243E050238.700243_scanAz_slow.dat,3.0257
results2602/20260209S050239.661883E050239.661883_scanAz_slow.dat,2.9757
results2602/20260209S050240.621151E050240.621151_scanAz_slow.dat,2.9477
results2602/20260209S050241.580599E050241.580599_scanAz_slow.dat,2.9645
results2602/20260209S050242.542234E050242.542234_scanAz_slow.dat,2.9794
results2602/20260209S050243.502409E050243.502409_scanAz_slow.dat,2.9726
results2602/20260209S050244.460984E050244.460984_scanAz_slow.dat,3.0262
results2602/20260209S050245.420482E050245.420482_scanAz_slow.dat,3.0150
results2602/20260209S050246.382303E050246.382303_scanAz_slow.dat,2.9898
results2602/20260209S050247.342975E050247.342975_scanAz_slow.dat,3.0260
results2602/20260209S050248.301418E050248.301418_scanAz_slow.dat,3.0249
results2602/20260209S050249.262152E050249.262152_scanAz_slow.dat,3.0050
results2602/20260209S050250.222705E050250.222705_scanAz_slow.dat,3.0193
results2602/20260209S050251.183993E050251.183993_scanAz_slow.dat,2.9924
results2602/20260209S050252.140225E050252.140225_scanAz_slow.dat,2.9776
