DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20260209,130135.596491,130135.596491,0.0,1053.75 um_pwv,1286.39 um_pwv,35.0,1.326 K,2.48489
20260209,130136.687850,130136.687850,0.0,1056.14 um_pwv,1289.31 um_pwv,35.0,1.433 K,2.49053
20260209,130137.653355,130137.653355,0.0,1057.91 um_pwv,1291.47 um_pwv,35.0,1.445 K,2.49472
20260209,130138.614928,130138.614928,0.0,1061.35 um_pwv,1295.67 um_pwv,35.0,1.593 K,2.50285
20260209,130139.575428,130139.575428,0.0,1066.05 um_pwv,1301.41 um_pwv,35.0,1.712 K,2.51397
20260209,130140.535753,130140.535753,0.0,1065.66 um_pwv,1300.93 um_pwv,35.0,1.723 K,2.51303
20260209,130141.494694,130141.494694,0.0,1067.2 um_pwv,1302.81 um_pwv,35.0,1.757 K,2.51667
20260209,130142.455088,130142.455088,0.0,1068.41 um_pwv,1304.29 um_pwv,35.0,1.756 K,2.51954
20260209,130143.412118,130143.412118,0.0,1068.94 um_pwv,1304.94 um_pwv,35.0,1.756 K,2.52079
20260209,130144.373404,130144.373404,0.0,1068.9 um_pwv,1304.89 um_pwv,35.0,1.61 K,2.52069
20260209,130145.332994,130145.332994,0.0,1071.37 um_pwv,1307.91 um_pwv,35.0,1.49 K,2.52653
20260209,130146.292064,130146.292064,0.0,1071.45 um_pwv,1308 um_pwv,35.0,1.447 K,2.52672
20260209,130147.253488,130147.253488,0.0,1071.66 um_pwv,1308.26 um_pwv,35.0,1.297 K,2.52722
20260209,130148.217015,130148.217015,0.0,1074.34 um_pwv,1311.53 um_pwv,35.0,1.208 K,2.53355
20260209,130149.175733,130149.175733,0.0,1075.46 um_pwv,1312.89 um_pwv,35.0,1.105 K,2.53618
20260209,130150.137784,130150.137784,0.0,1078.69 um_pwv,1316.84 um_pwv,35.0,1.127 K,2.54382
20260209,130151.096759,130151.096759,0.0,1079.79 um_pwv,1318.19 um_pwv,35.0,1.153 K,2.54643
20260209,130152.056308,130152.056308,0.0,1083.17 um_pwv,1322.31 um_pwv,35.0,1.233 K,2.55442
20260209,130153.014812,130153.014812,0.0,1085.21 um_pwv,1324.8 um_pwv,35.0,1.315 K,2.55923
20260209,130153.973967,130153.973967,0.0,1089.14 um_pwv,1329.6 um_pwv,35.0,1.355 K,2.56852
