DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20260209,050136.165342,050136.165342,0.0,1116.27 um_pwv,1362.71 um_pwv,35.0,1.676 K,2.63262
20260209,050137.253026,050137.253026,0.0,1121.94 um_pwv,1369.63 um_pwv,35.0,1.631 K,2.64601
20260209,050138.223303,050138.223303,0.0,1128.31 um_pwv,1377.42 um_pwv,35.0,1.713 K,2.66108
20260209,050139.180371,050139.180371,0.0,1133.12 um_pwv,1383.28 um_pwv,35.0,1.805 K,2.67243
20260209,050140.144078,050140.144078,0.0,1131.76 um_pwv,1381.62 um_pwv,35.0,1.869 K,2.66922
20260209,050141.101804,050141.101804,0.0,1132.63 um_pwv,1382.68 um_pwv,35.0,1.911 K,2.67127
20260209,050142.059469,050142.059469,0.0,1133.92 um_pwv,1384.25 um_pwv,35.0,1.791 K,2.67432
20260209,050143.021973,050143.021973,0.0,1137.93 um_pwv,1389.15 um_pwv,35.0,1.854 K,2.68380
20260209,050143.978637,050143.978637,0.0,1140 um_pwv,1391.68 um_pwv,35.0,1.978 K,2.68868
20260209,050144.940020,050144.940020,0.0,1140.45 um_pwv,1392.23 um_pwv,35.0,1.775 K,2.68975
20260209,050145.903827,050145.903827,0.0,1138.22 um_pwv,1389.51 um_pwv,35.0,1.636 K,2.68449
20260209,050146.861484,050146.861484,0.0,1141.6 um_pwv,1393.64 um_pwv,35.0,1.553 K,2.69248
20260209,050147.822420,050147.822420,0.0,1140.43 um_pwv,1392.21 um_pwv,35.0,1.446 K,2.68971
20260209,050148.781489,050148.781489,0.0,1141.24 um_pwv,1393.19 um_pwv,35.0,1.401 K,2.69161
20260209,050149.741417,050149.741417,0.0,1144.16 um_pwv,1396.76 um_pwv,35.0,1.56 K,2.69851
20260209,050150.705397,050150.705397,0.0,1140.5 um_pwv,1392.3 um_pwv,35.0,1.286 K,2.68988
20260209,050151.659791,050151.659791,0.0,1143 um_pwv,1395.34 um_pwv,35.0,1.398 K,2.69578
20260209,050152.622451,050152.622451,0.0,1142.9 um_pwv,1395.23 um_pwv,35.0,1.526 K,2.69555
20260209,050153.584360,050153.584360,0.0,1142.6 um_pwv,1394.86 um_pwv,35.0,1.634 K,2.69484
20260209,050154.541378,050154.541378,0.0,1145.98 um_pwv,1398.98 um_pwv,35.0,1.795 K,2.70283
20260209,050155.498446,050155.498446,0.0,1140.33 um_pwv,1392.09 um_pwv,35.0,1.779 K,2.68948
20260209,050156.460801,050156.460801,0.0,1141.32 um_pwv,1393.29 um_pwv,35.0,1.909 K,2.69181
20260209,050157.419297,050157.419297,0.0,1136.51 um_pwv,1387.42 um_pwv,35.0,1.911 K,2.68044
20260209,050158.380039,050158.380039,0.0,1131.08 um_pwv,1380.79 um_pwv,35.0,1.896 K,2.66761
20260209,050159.340270,050159.340270,0.0,1128.05 um_pwv,1377.09 um_pwv,35.0,1.918 K,2.66045
20260209,050200.300381,050200.300381,0.0,1120.95 um_pwv,1368.43 um_pwv,35.0,1.822 K,2.64369
20260209,050201.261812,050201.261812,0.0,1118.89 um_pwv,1365.91 um_pwv,35.0,1.829 K,2.63881
20260209,050202.221467,050202.221467,0.0,1116.13 um_pwv,1362.54 um_pwv,35.0,1.725 K,2.63229
20260209,050203.181742,050203.181742,0.0,1115.8 um_pwv,1362.14 um_pwv,35.0,1.668 K,2.63151
20260209,050204.145774,050204.145774,0.0,1115.61 um_pwv,1361.9 um_pwv,35.0,1.522 K,2.63105
20260209,050205.104066,050205.104066,0.0,1119.89 um_pwv,1367.13 um_pwv,35.0,1.544 K,2.64117
20260209,050206.062765,050206.062765,0.0,1126.86 um_pwv,1375.65 um_pwv,35.0,1.768 K,2.65766
20260209,050207.021905,050207.021905,0.0,1128.4 um_pwv,1377.52 um_pwv,35.0,1.732 K,2.66128
20260209,050207.981791,050207.981791,0.0,1127.88 um_pwv,1376.89 um_pwv,35.0,1.668 K,2.66006
20260209,050208.942849,050208.942849,0.0,1122.21 um_pwv,1369.97 um_pwv,35.0,1.692 K,2.64666
20260209,050209.900247,050209.900247,0.0,1124.83 um_pwv,1373.17 um_pwv,35.0,1.706 K,2.65286
20260209,050210.864457,050210.864457,0.0,1127.87 um_pwv,1376.87 um_pwv,35.0,1.993 K,2.66003
20260209,050211.823306,050211.823306,0.0,1132.19 um_pwv,1382.15 um_pwv,35.0,2.008 K,2.67025
20260209,050212.779298,050212.779298,0.0,1133.72 um_pwv,1384.02 um_pwv,35.0,1.77 K,2.67385
20260209,050213.742543,050213.742543,0.0,1130.27 um_pwv,1379.8 um_pwv,35.0,1.751 K,2.66569
20260209,050214.702821,050214.702821,0.0,1131.48 um_pwv,1381.28 um_pwv,35.0,1.415 K,2.66856
20260209,050215.661206,050215.661206,0.0,1133.82 um_pwv,1384.14 um_pwv,35.0,1.418 K,2.67408
20260209,050216.624304,050216.624304,0.0,1137.56 um_pwv,1388.71 um_pwv,35.0,1.534 K,2.68293
20260209,050217.580207,050217.580207,0.0,1134.92 um_pwv,1385.49 um_pwv,35.0,1.348 K,2.67670
20260209,050218.544251,050218.544251,0.0,1136.93 um_pwv,1387.94 um_pwv,35.0,1.357 K,2.68144
20260209,050219.504146,050219.504146,0.0,1138.26 um_pwv,1389.56 um_pwv,35.0,1.467 K,2.68459
20260209,050220.460536,050220.460536,0.0,1139 um_pwv,1390.46 um_pwv,35.0,1.36 K,2.68632
20260209,050221.418878,050221.418878,0.0,1137.1 um_pwv,1388.14 um_pwv,35.0,1.506 K,2.68184
20260209,050222.378480,050222.378480,0.0,1140.12 um_pwv,1391.83 um_pwv,35.0,1.455 K,2.68898
20260209,050223.344136,050223.344136,0.0,1140.92 um_pwv,1392.81 um_pwv,35.0,1.668 K,2.69087
20260209,050224.301324,050224.301324,0.0,1141.65 um_pwv,1393.69 um_pwv,35.0,1.793 K,2.69258
20260209,050225.262889,050225.262889,0.0,1142.02 um_pwv,1394.15 um_pwv,35.0,1.923 K,2.69348
20260209,050226.219036,050226.219036,0.0,1139.24 um_pwv,1390.75 um_pwv,35.0,2.01 K,2.68689
20260209,050227.180708,050227.180708,0.0,1134.41 um_pwv,1384.85 um_pwv,35.0,1.981 K,2.67547
20260209,050228.140479,050228.140479,0.0,1131.89 um_pwv,1381.78 um_pwv,35.0,1.809 K,2.66952
20260209,050229.100401,050229.100401,0.0,1125.96 um_pwv,1374.54 um_pwv,35.0,1.816 K,2.65552
20260209,050230.064691,050230.064691,0.0,1123.57 um_pwv,1371.63 um_pwv,35.0,1.775 K,2.64987
20260209,050231.024391,050231.024391,0.0,1120.74 um_pwv,1368.18 um_pwv,35.0,1.762 K,2.64319
20260209,050231.983720,050231.983720,0.0,1115.48 um_pwv,1361.75 um_pwv,35.0,1.555 K,2.63076
20260209,050232.941968,050232.941968,0.0,1119.91 um_pwv,1367.16 um_pwv,35.0,1.718 K,2.64123
20260209,050233.903453,050233.903453,0.0,1125.2 um_pwv,1373.61 um_pwv,35.0,1.733 K,2.65371
20260209,050234.861657,050234.861657,0.0,1122.42 um_pwv,1370.22 um_pwv,35.0,1.517 K,2.64715
20260209,050235.820648,050235.820648,0.0,1122.66 um_pwv,1370.51 um_pwv,35.0,1.561 K,2.64771
20260209,050236.782256,050236.782256,0.0,1122.85 um_pwv,1370.75 um_pwv,35.0,1.44 K,2.64817
