TIME,take TIME (seconds)
read results2602/20260209_210134_scanAz_slow.txt,0.0099
results2602/20260209S210135.207777E210135.207777_scanAz_slow.dat,4.0899
results2602/20260209S210136.268745E210136.268745_scanAz_slow.dat,4.2096
results2602/20260209S210137.228186E210137.228186_scanAz_slow.dat,4.0455
results2602/20260209S210138.187676E210138.187676_scanAz_slow.dat,4.2397
results2602/20260209S210139.146867E210139.146867_scanAz_slow.dat,4.2070
results2602/20260209S210140.105636E210140.105636_scanAz_slow.dat,4.1339
results2602/20260209S210141.068419E210141.068419_scanAz_slow.dat,4.0566
results2602/20260209S210142.028819E210142.028819_scanAz_slow.dat,4.1673
results2602/20260209S210142.987642E210142.987642_scanAz_slow.dat,4.2067
results2602/20260209S210143.946623E210143.946623_scanAz_slow.dat,4.1876
results2602/20260209S210144.909101E210144.909101_scanAz_slow.dat,4.3417
results2602/20260209S210145.867658E210145.867658_scanAz_slow.dat,4.2869
results2602/20260209S210146.826002E210146.826002_scanAz_slow.dat,4.1249
results2602/20260209S210147.788634E210147.788634_scanAz_slow.dat,3.9713
results2602/20260209S210148.748289E210148.748289_scanAz_slow.dat,4.3535
results2602/20260209S210149.706213E210149.706213_scanAz_slow.dat,4.1336
results2602/20260209S210150.670837E210150.670837_scanAz_slow.dat,4.0347
results2602/20260209S210151.629975E210151.629975_scanAz_slow.dat,4.3820
results2602/20260209S210152.590270E210152.590270_scanAz_slow.dat,4.1786
results2602/20260209S210153.546823E210153.546823_scanAz_slow.dat,4.1203
results2602/20260209S210154.507274E210154.507274_scanAz_slow.dat,4.0332
results2602/20260209S210155.464844E210155.464844_scanAz_slow.dat,3.9834
results2602/20260209S210156.429353E210156.429353_scanAz_slow.dat,4.2573
results2602/20260209S210157.388518E210157.388518_scanAz_slow.dat,4.1145
results2602/20260209S210158.349102E210158.349102_scanAz_slow.dat,4.1894
results2602/20260209S210159.307116E210159.307116_scanAz_slow.dat,4.1050
results2602/20260209S210200.263680E210200.263680_scanAz_slow.dat,4.0839
results2602/20260209S210201.230570E210201.230570_scanAz_slow.dat,3.8932
results2602/20260209S210202.189086E210202.189086_scanAz_slow.dat,3.9748
results2602/20260209S210203.145839E210203.145839_scanAz_slow.dat,4.3019
results2602/20260209S210204.108008E210204.108008_scanAz_slow.dat,4.0045
results2602/20260209S210205.068383E210205.068383_scanAz_slow.dat,4.2939
results2602/20260209S210206.029282E210206.029282_scanAz_slow.dat,4.2443
results2602/20260209S210206.990148E210206.990148_scanAz_slow.dat,4.3229
results2602/20260209S210207.958509E210207.958509_scanAz_slow.dat,4.1156
results2602/20260209S210208.909066E210208.909066_scanAz_slow.dat,4.2045
results2602/20260209S210209.867103E210209.867103_scanAz_slow.dat,4.2711
results2602/20260209S210210.827001E210210.827001_scanAz_slow.dat,4.1662
results2602/20260209S210211.783998E210211.783998_scanAz_slow.dat,4.2731
results2602/20260209S210212.751097E210212.751097_scanAz_slow.dat,4.2761
results2602/20260209S210213.710365E210213.710365_scanAz_slow.dat,4.0307
results2602/20260209S210214.670225E210214.670225_scanAz_slow.dat,4.0828
results2602/20260209S210215.629541E210215.629541_scanAz_slow.dat,4.1862
results2602/20260209S210216.588384E210216.588384_scanAz_slow.dat,4.1882
results2602/20260209S210217.544852E210217.544852_scanAz_slow.dat,4.1530
results2602/20260209S210218.507863E210218.507863_scanAz_slow.dat,4.3378
results2602/20260209S210219.465421E210219.465421_scanAz_slow.dat,4.3041
results2602/20260209S210220.425991E210220.425991_scanAz_slow.dat,4.1793
results2602/20260209S210221.390828E210221.390828_scanAz_slow.dat,4.1528
results2602/20260209S210222.349952E210222.349952_scanAz_slow.dat,4.1257
results2602/20260209S210223.308356E210223.308356_scanAz_slow.dat,4.2705
results2602/20260209S210224.267905E210224.267905_scanAz_slow.dat,4.0817
results2602/20260209S210225.227013E210225.227013_scanAz_slow.dat,4.0445
results2602/20260209S210226.190739E210226.190739_scanAz_slow.dat,4.3214
results2602/20260209S210227.150893E210227.150893_scanAz_slow.dat,4.2772
results2602/20260209S210228.108067E210228.108067_scanAz_slow.dat,4.1153
results2602/20260209S210229.065870E210229.065870_scanAz_slow.dat,4.1695
results2602/20260209S210230.027546E210230.027546_scanAz_slow.dat,4.0814
results2602/20260209S210230.988113E210230.988113_scanAz_slow.dat,4.0311
results2602/20260209S210231.951990E210231.951990_scanAz_slow.dat,4.2134
results2602/20260209S210232.908988E210232.908988_scanAz_slow.dat,4.1244
results2602/20260209S210233.868355E210233.868355_scanAz_slow.dat,4.1979
results2602/20260209S210234.827203E210234.827203_scanAz_slow.dat,4.2439
results2602/20260209S210235.787259E210235.787259_scanAz_slow.dat,4.1584
results2602/20260209S210236.745750E210236.745750_scanAz_slow.dat,4.1149
results2602/20260209S210237.708700E210237.708700_scanAz_slow.dat,4.3425
results2602/20260209S210238.666703E210238.666703_scanAz_slow.dat,4.1051
results2602/20260209S210239.626321E210239.626321_scanAz_slow.dat,4.1209
results2602/20260209S210240.586276E210240.586276_scanAz_slow.dat,4.0847
results2602/20260209S210241.546600E210241.546600_scanAz_slow.dat,4.0347
results2602/20260209S210242.505245E210242.505245_scanAz_slow.dat,4.0923
results2602/20260209S210243.468301E210243.468301_scanAz_slow.dat,4.2135
results2602/20260209S210244.429497E210244.429497_scanAz_slow.dat,4.2048
results2602/20260209S210245.389416E210245.389416_scanAz_slow.dat,4.1386
results2602/20260209S210246.346957E210246.346957_scanAz_slow.dat,4.2352
results2602/20260209S210247.310261E210247.310261_scanAz_slow.dat,4.2412
results2602/20260209S210248.268857E210248.268857_scanAz_slow.dat,4.2155
results2602/20260209S210249.229077E210249.229077_scanAz_slow.dat,4.0225
results2602/20260209S210250.189965E210250.189965_scanAz_slow.dat,4.0888
results2602/20260209S210251.147132E210251.147132_scanAz_slow.dat,4.1244
results2602/20260209S210252.107042E210252.107042_scanAz_slow.dat,4.1491
results2602/20260209S210253.067898E210253.067898_scanAz_slow.dat,4.1912
results2602/20260209S210254.028022E210254.028022_scanAz_slow.dat,4.1222
results2602/20260209S210254.987766E210254.987766_scanAz_slow.dat,4.1505
results2602/20260209S210255.947203E210255.947203_scanAz_slow.dat,4.0099
results2602/20260209S210256.906961E210256.906961_scanAz_slow.dat,4.3565
results2602/20260209S210257.866754E210257.866754_scanAz_slow.dat,4.2364
results2602/20260209S210258.827233E210258.827233_scanAz_slow.dat,4.2003
results2602/20260209S210259.786893E210259.786893_scanAz_slow.dat,4.1438
results2602/20260209S210300.751030E210300.751030_scanAz_slow.dat,4.3246
results2602/20260209S210301.708311E210301.708311_scanAz_slow.dat,4.2541
results2602/20260209S210302.669107E210302.669107_scanAz_slow.dat,3.9642
results2602/20260209S210303.628890E210303.628890_scanAz_slow.dat,4.0885
results2602/20260209S210304.588383E210304.588383_scanAz_slow.dat,4.2167
results2602/20260209S210305.551045E210305.551045_scanAz_slow.dat,4.0155
results2602/20260209S210306.511633E210306.511633_scanAz_slow.dat,4.2688
results2602/20260209S210307.470205E210307.470205_scanAz_slow.dat,4.2369
results2602/20260209S210308.425416E210308.425416_scanAz_slow.dat,4.1182
results2602/20260209S210309.389561E210309.389561_scanAz_slow.dat,4.1353
results2602/20260209S210310.349026E210310.349026_scanAz_slow.dat,4.1927
results2602/20260209S210311.306009E210311.306009_scanAz_slow.dat,4.0914
results2602/20260209S210312.271837E210312.271837_scanAz_slow.dat,4.3538
results2602/20260209S210313.227953E210313.227953_scanAz_slow.dat,4.2541
results2602/20260209S210314.190091E210314.190091_scanAz_slow.dat,4.1972
results2602/20260209S210315.149982E210315.149982_scanAz_slow.dat,4.2868
results2602/20260209S210316.110198E210316.110198_scanAz_slow.dat,4.2069
results2602/20260209S210317.068928E210317.068928_scanAz_slow.dat,4.4387
results2602/20260209S210318.029894E210318.029894_scanAz_slow.dat,4.3163
results2602/20260209S210318.990126E210318.990126_scanAz_slow.dat,4.2341
results2602/20260209S210319.951669E210319.951669_scanAz_slow.dat,3.9962
results2602/20260209S210320.911352E210320.911352_scanAz_slow.dat,4.2511
results2602/20260209S210321.870122E210321.870122_scanAz_slow.dat,4.1681
results2602/20260209S210322.828385E210322.828385_scanAz_slow.dat,3.9959
results2602/20260209S210323.789076E210323.789076_scanAz_slow.dat,4.2900
results2602/20260209S210324.748298E210324.748298_scanAz_slow.dat,4.0943
results2602/20260209S210325.709432E210325.709432_scanAz_slow.dat,4.2238
results2602/20260209S210326.668169E210326.668169_scanAz_slow.dat,4.0515
results2602/20260209S210327.631861E210327.631861_scanAz_slow.dat,4.2984
results2602/20260209S210328.591632E210328.591632_scanAz_slow.dat,4.0463
results2602/20260209S210329.547023E210329.547023_scanAz_slow.dat,4.0796
results2602/20260209S210330.507075E210330.507075_scanAz_slow.dat,4.3447
