Time,AZ,Zen
2026-02-02 21:03:17.045281,1231.35,35.0
2026-02-02 21:03:18.007466,1243.05,35.0
2026-02-02 21:03:18.962993,1254.75,35.0
2026-02-02 21:03:19.926448,1266.45,35.0
2026-02-02 21:03:20.886829,1278.075,35.0
2026-02-02 21:03:21.844783,1289.775,35.0
2026-02-02 21:03:22.806710,1301.475,35.0
2026-02-02 21:03:23.761258,1313.1,35.0
2026-02-02 21:03:24.725154,1324.875,35.0
2026-02-02 21:03:25.682276,1336.5,35.0
2026-02-02 21:03:26.647845,1348.2,35.0
2026-02-02 21:03:27.606941,1359.975,35.0
2026-02-02 21:03:28.563123,1371.6,35.0
2026-02-02 21:03:29.525110,1383.3,35.0
2026-02-02 21:03:30.487848,1394.925,35.0
2026-02-02 21:03:31.445420,1406.625,35.0
2026-02-02 21:03:32.406200,1418.325,35.0
2026-02-02 21:03:33.364291,1430.025,35.0
2026-02-02 21:03:34.324674,1441.725,35.0
2026-02-02 21:03:35.285893,1453.425,35.0
2026-02-02 21:03:36.245395,1465.125,35.0
2026-02-02 21:03:37.203431,1476.825,35.0
2026-02-02 21:03:38.164594,1488.525,35.0
2026-02-02 21:03:39.127043,1500.225,35.0
2026-02-02 21:03:40.085405,1511.925,35.0
2026-02-02 21:03:41.044083,1523.625,35.0
2026-02-02 21:03:42.005655,1535.325,35.0
2026-02-02 21:03:42.966103,1547.025,35.0
2026-02-02 21:03:43.925533,1558.725,35.0
2026-02-02 21:03:44.886312,1570.425,35.0
2026-02-02 21:03:45.845809,1582.125,35.0
2026-02-02 21:03:46.805918,1593.825,35.0
2026-02-02 21:03:47.764663,1605.525,35.0
2026-02-02 21:03:48.725584,1617.225,35.0
2026-02-02 21:03:49.686948,1628.925,35.0
2026-02-02 21:03:50.643073,1640.625,35.0
2026-02-02 21:03:51.606854,1652.325,35.0
2026-02-02 21:03:52.565013,1664.025,35.0
2026-02-02 21:03:53.526091,1675.725,35.0
2026-02-02 21:03:54.484734,1687.425,35.0
2026-02-02 21:03:55.446881,1699.125,35.0
2026-02-02 21:03:56.405451,1710.825,35.0
2026-02-02 21:03:57.364644,1722.525,35.0
2026-02-02 21:03:58.325625,1734.225,35.0
2026-02-02 21:03:59.286237,1745.925,35.0
2026-02-02 21:04:00.245873,1757.625,35.0
2026-02-02 21:04:01.206259,1769.325,35.0
2026-02-02 21:04:02.166284,1781.025,35.0
2026-02-02 21:04:03.126717,1792.725,35.0
2026-02-02 21:04:04.084443,1804.425,35.0
2026-02-02 21:04:05.045080,1816.125,35.0
2026-02-02 21:04:06.005587,1827.825,35.0
2026-02-02 21:04:06.965786,1839.525,35.0
2026-02-02 21:04:07.927013,1851.225,35.0
2026-02-02 21:04:08.886091,1862.925,35.0
2026-02-02 21:04:09.845362,1874.625,35.0
2026-02-02 21:04:10.806039,1886.325,35.0
2026-02-02 21:04:11.765491,1898.025,35.0
2026-02-02 21:04:12.726003,1909.725,35.0
2026-02-02 21:04:13.687724,1921.35,35.0
2026-02-02 21:04:14.647207,1933.125,35.0
2026-02-02 21:04:15.606707,1944.825,35.0
2026-02-02 21:04:16.565433,1956.525,35.0
2026-02-02 21:04:17.526202,1968.225,35.0
2026-02-02 21:04:18.485579,1979.925,35.0
2026-02-02 21:04:19.445860,1991.625,35.0
2026-02-02 21:04:20.405262,2003.325,35.0
2026-02-02 21:04:21.365758,2015.025,35.0
2026-02-02 21:04:22.324268,2026.725,35.0
2026-02-02 21:04:23.288840,2038.425,35.0
2026-02-02 21:04:24.244173,2050.125,35.0
2026-02-02 21:04:25.206874,2061.825,35.0
2026-02-02 21:04:26.167603,2073.525,35.0
2026-02-02 21:04:27.128352,2085.15,35.0
2026-02-02 21:04:28.088289,2096.85,35.0
2026-02-02 21:04:29.043349,2108.55,35.0
2026-02-02 21:04:30.006670,2120.325,35.0
2026-02-02 21:04:30.964587,2132.025,35.0
2026-02-02 21:04:31.925934,2143.725,35.0
2026-02-02 21:04:32.886385,2155.425,35.0
2026-02-02 21:04:33.845300,2167.125,35.0
2026-02-02 21:04:34.802517,2178.825,35.0
2026-02-02 21:04:35.766128,2190.6,35.0
2026-02-02 21:04:36.726187,2202.375,35.0
2026-02-02 21:04:37.689235,2214.0,35.0
2026-02-02 21:04:38.643814,2225.7,35.0
2026-02-02 21:04:39.607566,2237.475,35.0
2026-02-02 21:04:40.564263,2249.175,35.0
2026-02-02 21:04:41.525900,2260.875,35.0
2026-02-02 21:04:42.484116,2272.575,35.0
2026-02-02 21:04:43.448830,2284.275,35.0
2026-02-02 21:04:44.408022,2295.975,35.0
2026-02-02 21:04:45.364081,2307.75,35.0
2026-02-02 21:04:46.324258,2319.375,35.0
2026-02-02 21:04:47.284125,2331.075,35.0
2026-02-02 21:04:48.243265,2342.775,35.0
2026-02-02 21:04:49.208051,2354.55,35.0
2026-02-02 21:04:50.165876,2366.25,35.0
2026-02-02 21:04:51.126601,2377.95,35.0
2026-02-02 21:04:52.084433,2389.575,35.0
2026-02-02 21:04:53.046002,2401.275,35.0
2026-02-02 21:04:54.008140,2412.975,35.0
2026-02-02 21:04:54.965983,2424.675,35.0
2026-02-02 21:04:55.926391,2436.375,35.0
2026-02-02 21:04:56.885475,2448.075,35.0
2026-02-02 21:04:57.847215,2459.775,35.0
2026-02-02 21:04:58.806454,2471.475,35.0
2026-02-02 21:04:59.765246,2483.175,35.0
2026-02-02 21:05:00.722859,2494.875,35.0
2026-02-02 21:05:01.688525,2506.65,35.0
2026-02-02 21:05:02.646249,2518.35,35.0
2026-02-02 21:05:03.604666,2529.975,35.0
2026-02-02 21:05:04.564194,2541.675,35.0
2026-02-02 21:05:05.527010,2553.375,35.0
2026-02-02 21:05:06.484531,2565.15,35.0
2026-02-02 21:05:07.448291,2576.85,35.0
2026-02-02 21:05:08.404843,2588.55,35.0
2026-02-02 21:05:09.364066,2600.325,35.0
2026-02-02 21:05:10.324547,2611.95,35.0
2026-02-02 21:05:11.283321,2623.65,35.0
2026-02-02 21:05:12.247777,2635.425,35.0
2026-02-02 21:05:13.205967,2647.125,35.0
2026-02-02 21:05:14.164866,2658.825,35.0
2026-02-02 21:05:15.124460,2670.525,35.0
2026-02-02 21:05:16.084725,2682.225,35.0
2026-02-02 21:05:17.047933,2693.925,35.0
2026-02-02 21:05:18.004380,2705.625,35.0
2026-02-02 21:05:18.964340,2717.4,35.0
2026-02-02 21:05:19.924683,2729.025,35.0
2026-02-02 21:05:20.886088,2740.725,35.0
2026-02-02 21:05:21.844184,2752.425,35.0
2026-02-02 21:05:22.806176,2764.125,35.0
2026-02-02 21:05:23.764347,2775.825,35.0
2026-02-02 21:05:24.725641,2787.525,35.0
2026-02-02 21:05:25.684836,2799.225,35.0
2026-02-02 21:05:26.645099,2810.925,35.0
2026-02-02 21:05:27.608331,2822.7,35.0
2026-02-02 21:05:28.566233,2834.4,35.0
2026-02-02 21:05:29.525759,2846.1,35.0
2026-02-02 21:05:30.486226,2857.8,35.0
2026-02-02 21:05:31.442931,2869.5,35.0
2026-02-02 21:05:32.409011,2881.2,35.0
2026-02-02 21:05:33.364455,2892.9,35.0
2026-02-02 21:05:34.325025,2904.6,35.0
2026-02-02 21:05:35.284698,2916.3,35.0
2026-02-02 21:05:36.247748,2928.0,35.0
2026-02-02 21:05:37.206159,2939.7,35.0
2026-02-02 21:05:38.166094,2951.4,35.0
2026-02-02 21:05:39.126177,2963.1,35.0
2026-02-02 21:05:40.084407,2974.8,35.0
2026-02-02 21:05:41.048649,2986.575,35.0
2026-02-02 21:05:42.006190,2998.275,35.0
2026-02-02 21:05:42.967018,3009.975,35.0
2026-02-02 21:05:43.925466,3021.675,35.0
2026-02-02 21:05:44.887569,3033.45,35.0
2026-02-02 21:05:45.845538,3045.15,35.0
2026-02-02 21:05:46.803084,3056.85,35.0
2026-02-02 21:05:47.767046,3068.625,35.0
2026-02-02 21:05:48.726397,3080.325,35.0
2026-02-02 21:05:49.686834,3092.025,35.0
2026-02-02 21:05:50.643878,3103.65,35.0
2026-02-02 21:05:51.603952,3115.35,35.0
2026-02-02 21:05:52.566754,3127.05,35.0
2026-02-02 21:05:53.528322,3138.75,35.0
2026-02-02 21:05:54.486584,3150.45,35.0
2026-02-02 21:05:55.446488,3162.15,35.0
2026-02-02 21:05:56.407036,3173.85,35.0
2026-02-02 21:05:57.364631,3185.55,35.0
2026-02-02 21:05:58.323938,3197.25,35.0
2026-02-02 21:05:59.285403,3209.025,35.0
2026-02-02 21:06:00.243632,3220.725,35.0
2026-02-02 21:06:01.203926,3232.425,35.0
2026-02-02 21:06:02.169379,3244.2,35.0
2026-02-02 21:06:03.128692,3255.9,35.0
2026-02-02 21:06:04.087386,3267.6,35.0
2026-02-02 21:06:05.047785,3279.3,35.0
2026-02-02 21:06:06.009128,3291.0,35.0
2026-02-02 21:06:06.967060,3302.7,35.0
2026-02-02 21:06:07.927588,3314.4,35.0
2026-02-02 21:06:08.885192,3326.1,35.0
2026-02-02 21:06:09.847426,3337.8,35.0
2026-02-02 21:06:10.805776,3349.5,35.0
2026-02-02 21:06:11.769605,3361.275,35.0
2026-02-02 21:06:12.727346,3372.975,35.0
2026-02-02 21:06:13.683424,3384.6,35.0
2026-02-02 21:06:14.645181,3396.3,35.0
2026-02-02 21:06:15.607744,3408.0,35.0
2026-02-02 21:06:16.566424,3419.7,35.0
2026-02-02 21:06:17.529060,3431.4,35.0
2026-02-02 21:06:18.489230,3443.1,35.0
2026-02-02 21:06:19.449347,3454.8,35.0
2026-02-02 21:06:20.408233,3466.5,35.0
2026-02-02 21:06:21.367342,3478.2,35.0
2026-02-02 21:06:22.326197,3489.9,35.0
2026-02-02 21:06:23.287774,3501.6,35.0
2026-02-02 21:06:24.246150,3513.3,35.0
2026-02-02 21:06:25.205409,3525.0,35.0
2026-02-02 21:06:26.165561,3536.7,35.0
2026-02-02 21:06:27.126560,3548.4,35.0
2026-02-02 21:06:28.085241,3560.1,35.0
2026-02-02 21:06:29.047188,3571.8,35.0
2026-02-02 21:06:30.005263,3583.5,35.0
2026-02-02 21:06:30.965213,3595.2,35.0
2026-02-02 21:06:31.926176,3606.9,35.0
2026-02-02 21:06:32.885614,3618.675,35.0
2026-02-02 21:06:33.847594,3630.375,35.0
2026-02-02 21:06:34.806347,3642.075,35.0
2026-02-02 21:06:35.770345,3653.775,35.0
2026-02-02 21:06:36.725339,3665.475,35.0
2026-02-02 21:06:37.689435,3677.25,35.0
2026-02-02 21:06:38.647624,3688.95,35.0
2026-02-02 21:06:39.608745,3700.65,35.0
2026-02-02 21:06:40.569591,3712.35,35.0
2026-02-02 21:06:41.529033,3724.05,35.0
2026-02-02 21:06:42.487719,3735.75,35.0
2026-02-02 21:06:43.448463,3747.375,35.0
2026-02-02 21:06:44.406073,3759.15,35.0
2026-02-02 21:06:45.367694,3770.85,35.0
2026-02-02 21:06:46.325528,3782.55,35.0
2026-02-02 21:06:47.284807,3794.25,35.0
2026-02-02 21:06:48.249903,3805.95,35.0
2026-02-02 21:06:49.205877,3817.725,35.0
2026-02-02 21:06:50.164032,3829.35,35.0
2026-02-02 21:06:51.128915,3841.05,35.0
2026-02-02 21:06:52.085996,3852.825,35.0
2026-02-02 21:06:53.047813,3864.525,35.0
2026-02-02 21:06:54.005942,3876.225,35.0
2026-02-02 21:06:54.968129,3887.925,35.0
2026-02-02 21:06:55.925707,3899.625,35.0
2026-02-02 21:06:56.888989,3911.325,35.0
2026-02-02 21:06:57.845236,3923.025,35.0
2026-02-02 21:06:58.805619,3934.8,35.0
2026-02-02 21:06:59.767108,3946.425,35.0
2026-02-02 21:07:00.727405,3958.125,35.0
2026-02-02 21:07:01.686321,3969.825,35.0
2026-02-02 21:07:02.648448,3981.525,35.0
2026-02-02 21:07:03.606911,3993.225,35.0
2026-02-02 21:07:04.570408,4005.0,35.0
2026-02-02 21:07:05.526611,4016.625,35.0
2026-02-02 21:07:06.485749,4028.325,35.0
2026-02-02 21:07:07.448011,4040.025,35.0
2026-02-02 21:07:08.408758,4051.725,35.0
2026-02-02 21:07:09.366389,4063.35,35.0
2026-02-02 21:07:10.325806,4075.125,35.0
2026-02-02 21:07:11.288290,4086.75,35.0
2026-02-02 21:07:12.248444,4098.45,35.0
2026-02-02 21:07:13.206210,4110.15,35.0
2026-02-02 21:07:14.165975,4121.925,35.0
2026-02-02 21:07:15.129560,4133.625,35.0
2026-02-02 21:07:16.088275,4145.325,35.0
2026-02-02 21:07:17.049050,4157.025,35.0
2026-02-02 21:07:18.009602,4168.725,35.0
2026-02-02 21:07:18.967672,4180.425,35.0
2026-02-02 21:07:19.927230,4192.125,35.0
2026-02-02 21:07:20.885468,4203.825,35.0
2026-02-02 21:07:21.847239,4215.525,35.0
2026-02-02 21:07:22.806240,4227.225,35.0
2026-02-02 21:07:23.769244,4238.925,35.0
2026-02-02 21:07:24.726559,4250.625,35.0
2026-02-02 21:07:25.686438,4262.325,35.0
2026-02-02 21:07:26.647598,4274.025,35.0
2026-02-02 21:07:27.606304,4285.8,35.0
2026-02-02 21:07:28.569726,4297.5,35.0
2026-02-02 21:07:29.527764,4309.2,35.0
2026-02-02 21:07:30.488161,4320.9,35.0
2026-02-02 21:07:31.448694,4332.6,35.0
2026-02-02 21:07:32.410916,4344.225,35.0
2026-02-02 21:07:33.369205,4355.925,35.0
2026-02-02 21:07:34.329659,4367.625,35.0
2026-02-02 21:07:35.288488,4379.325,35.0
2026-02-02 21:07:36.246568,4391.1,35.0
2026-02-02 21:07:37.206516,4402.725,35.0
2026-02-02 21:07:38.169198,4414.425,35.0
2026-02-02 21:07:39.128554,4426.125,35.0
2026-02-02 21:07:40.086359,4437.825,35.0
2026-02-02 21:07:41.050305,4449.525,35.0
2026-02-02 21:07:42.006341,4461.225,35.0
2026-02-02 21:07:42.970976,4472.925,35.0
2026-02-02 21:07:43.930269,4484.625,35.0
2026-02-02 21:07:44.889144,4496.325,35.0
2026-02-02 21:07:45.846409,4508.1,35.0
2026-02-02 21:07:46.808292,4519.725,35.0
2026-02-02 21:07:47.767178,4531.425,35.0
2026-02-02 21:07:48.728819,4543.125,35.0
2026-02-02 21:07:49.692134,4554.75,35.0
2026-02-02 21:07:50.649481,4566.45,35.0
2026-02-02 21:07:51.607283,4578.15,35.0
2026-02-02 21:07:52.565377,4589.85,35.0
2026-02-02 21:07:53.527424,4601.55,35.0
2026-02-02 21:07:54.488632,4613.325,35.0
2026-02-02 21:07:55.448818,4624.95,35.0
2026-02-02 21:07:56.406845,4636.65,35.0
2026-02-02 21:07:57.369808,4648.425,35.0
2026-02-02 21:07:58.328128,4660.125,35.0
2026-02-02 21:07:59.286692,4671.825,35.0
2026-02-02 21:08:00.247982,4683.525,35.0
2026-02-02 21:08:01.210936,4695.225,35.0
2026-02-02 21:08:02.165852,4706.925,35.0
2026-02-02 21:08:03.130761,4718.625,35.0
2026-02-02 21:08:04.088709,4730.4,35.0
2026-02-02 21:08:05.045998,4742.1,35.0
2026-02-02 21:08:06.007770,4753.8,35.0
2026-02-02 21:08:06.971014,4765.5,35.0
2026-02-02 21:08:07.928493,4777.275,35.0
2026-02-02 21:08:08.890964,4789.125,35.0
2026-02-02 21:08:09.851045,4800.675,35.0
2026-02-02 21:08:10.809648,4812.45,35.0
2026-02-02 21:08:11.769283,4824.15,35.0
2026-02-02 21:08:12.728023,4835.85,35.0
2026-02-02 21:08:13.689292,4847.55,35.0
2026-02-02 21:08:14.645019,4859.25,35.0
2026-02-02 21:08:15.606505,4871.025,35.0
2026-02-02 21:08:16.567035,4882.725,35.0
2026-02-02 21:08:17.530826,4894.425,35.0
2026-02-02 21:08:18.487687,4906.125,35.0
2026-02-02 21:08:19.446493,4917.825,35.0
2026-02-02 21:08:20.410847,4929.45,35.0
2026-02-02 21:08:21.371746,4941.15,35.0
2026-02-02 21:08:22.327628,4952.85,35.0
2026-02-02 21:08:23.288417,4964.55,35.0
2026-02-02 21:08:24.246389,4976.25,35.0
2026-02-02 21:08:25.207469,4987.95,35.0
2026-02-02 21:08:26.171756,4999.65,35.0
2026-02-02 21:08:27.126172,5011.35,35.0
2026-02-02 21:08:28.090692,5023.125,35.0
2026-02-02 21:08:29.051420,5034.75,35.0
2026-02-02 21:08:30.010917,5046.525,35.0
2026-02-02 21:08:30.968776,5058.15,35.0
2026-02-02 21:08:31.927116,5069.85,35.0
2026-02-02 21:08:32.891487,5081.55,35.0
2026-02-02 21:08:33.852102,5093.25,35.0
2026-02-02 21:08:34.810652,5105.025,35.0
2026-02-02 21:08:35.770176,5116.725,35.0
2026-02-02 21:08:36.730830,5128.425,35.0
2026-02-02 21:08:37.689830,5140.125,35.0
2026-02-02 21:08:38.649830,5151.825,35.0
2026-02-02 21:08:39.616918,5163.525,35.0
2026-02-02 21:08:40.570809,5175.225,35.0
2026-02-02 21:08:41.530642,5186.925,35.0
2026-02-02 21:08:42.489305,5198.625,35.0
2026-02-02 21:08:43.450642,5210.325,35.0
2026-02-02 21:08:44.409834,5222.025,35.0
2026-02-02 21:08:45.372069,5233.65,35.0
2026-02-02 21:08:46.330867,5245.35,35.0
2026-02-02 21:08:47.289737,5257.05,35.0
2026-02-02 21:08:48.250138,5268.825,35.0
2026-02-02 21:08:49.207346,5280.525,35.0
2026-02-02 21:08:50.167388,5292.225,35.0
2026-02-02 21:08:51.126429,5303.925,35.0
2026-02-02 21:08:52.090255,5315.7,35.0
2026-02-02 21:08:53.047895,5327.4,35.0
2026-02-02 21:08:54.008269,5339.1,35.0
2026-02-02 21:08:54.967807,5350.8,35.0
2026-02-02 21:08:55.928459,5362.5,35.0
2026-02-02 21:08:56.886835,5374.275,35.0
2026-02-02 21:08:57.847136,5385.9,35.0
2026-02-02 21:08:58.809299,5397.6,35.0
2026-02-02 21:08:59.768693,5409.3,35.0
2026-02-02 21:09:00.728942,5421.0,35.0
2026-02-02 21:09:01.690879,5432.7,35.0
2026-02-02 21:09:02.649145,5444.4,35.0
2026-02-02 21:09:03.610012,5456.1,35.0
2026-02-02 21:09:04.569454,5467.8,35.0
2026-02-02 21:09:05.528204,5479.5,35.0
2026-02-02 21:09:06.487666,5491.2,35.0
2026-02-02 21:09:07.449353,5502.9,35.0
2026-02-02 21:09:08.407813,5514.6,35.0
2026-02-02 21:09:09.369169,5526.3,35.0
2026-02-02 21:09:10.329760,5538.0,35.0
2026-02-02 21:09:11.288383,5549.7,35.0
2026-02-02 21:09:12.247894,5561.4,35.0
2026-02-02 21:09:13.210089,5573.1,35.0
2026-02-02 21:09:14.171074,5584.8,35.0
2026-02-02 21:09:15.129021,5596.5,35.0
2026-02-02 21:09:16.091299,5608.2,35.0
2026-02-02 21:09:17.051948,5619.825,35.0
2026-02-02 21:09:18.011621,5631.6,35.0
2026-02-02 21:09:18.967690,5643.3,35.0
2026-02-02 21:09:19.928187,5655.0,35.0
2026-02-02 21:09:20.890394,5666.7,35.0
2026-02-02 21:09:21.848061,5678.325,35.0
2026-02-02 21:09:22.808010,5690.025,35.0
2026-02-02 21:09:23.769417,5701.725,35.0
2026-02-02 21:09:24.728526,5713.425,35.0
2026-02-02 21:09:25.687913,5725.125,35.0
2026-02-02 21:09:26.648084,5736.825,35.0
2026-02-02 21:09:27.610259,5748.525,35.0
2026-02-02 21:09:28.569620,5760.225,35.0
2026-02-02 21:09:29.528496,5771.85,35.0
2026-02-02 21:09:30.488124,5783.55,35.0
2026-02-02 21:09:31.449747,5795.25,35.0
2026-02-02 21:09:32.408271,5806.95,35.0
2026-02-02 21:09:33.368080,5818.65,35.0
2026-02-02 21:09:34.329316,5830.35,35.0
2026-02-02 21:09:35.289587,5842.05,35.0
2026-02-02 21:09:36.249807,5853.75,35.0
2026-02-02 21:09:37.207951,5865.45,35.0
2026-02-02 21:09:38.171712,5877.225,35.0
2026-02-02 21:09:39.128957,5888.85,35.0
2026-02-02 21:09:40.091484,5900.55,35.0
2026-02-02 21:09:41.052005,5912.25,35.0
2026-02-02 21:09:42.011394,5923.875,35.0
2026-02-02 21:09:42.969719,5935.575,35.0
2026-02-02 21:09:43.925927,5947.2,35.0
2026-02-02 21:09:44.890567,5958.975,35.0
2026-02-02 21:09:45.850274,5970.675,35.0
2026-02-02 21:09:46.809332,5982.375,35.0
2026-02-02 21:09:47.769810,5994.075,35.0
2026-02-02 21:09:48.730085,6005.775,35.0
2026-02-02 21:09:49.691925,6017.475,35.0
2026-02-02 21:09:50.648258,6029.175,35.0
2026-02-02 21:09:51.607230,6040.8,35.0
2026-02-02 21:09:52.567072,6052.5,35.0
2026-02-02 21:09:53.528778,6064.2,35.0
2026-02-02 21:09:54.488489,6075.9,35.0
2026-02-02 21:09:55.448665,6087.6,35.0
2026-02-02 21:09:56.408121,6099.225,35.0
2026-02-02 21:09:57.368514,6110.925,35.0
2026-02-02 21:09:58.327941,6122.625,35.0
2026-02-02 21:09:59.286520,6134.325,35.0
2026-02-02 21:10:00.251886,6146.1,35.0
2026-02-02 21:10:01.209938,6157.8,35.0
2026-02-02 21:10:02.169030,6169.5,35.0
2026-02-02 21:10:03.128804,6181.2,35.0
2026-02-02 21:10:04.088610,6192.9,35.0
2026-02-02 21:10:05.050042,6204.6,35.0
2026-02-02 21:10:06.007213,6216.3,35.0
2026-02-02 21:10:06.969656,6228.0,35.0
2026-02-02 21:10:07.929575,6239.7,35.0
2026-02-02 21:10:08.890186,6251.4,35.0
2026-02-02 21:10:09.849435,6263.1,35.0
2026-02-02 21:10:10.809388,6274.8,35.0
2026-02-02 21:10:11.770277,6286.5,35.0
2026-02-02 21:10:12.728604,6298.2,35.0
2026-02-02 21:10:13.690834,6309.9,35.0
2026-02-02 21:10:14.650982,6321.6,35.0
2026-02-02 21:10:15.610019,6333.3,35.0
2026-02-02 21:10:16.568612,6344.925,35.0
2026-02-02 21:10:17.528606,6356.625,35.0
2026-02-02 21:10:18.488762,6368.325,35.0
2026-02-02 21:10:19.449157,6380.025,35.0
2026-02-02 21:10:20.409631,6391.725,35.0
2026-02-02 21:10:21.368974,6403.425,35.0
2026-02-02 21:10:22.329129,6415.125,35.0
2026-02-02 21:10:23.290803,6426.9,35.0
2026-02-02 21:10:24.250330,6438.6,35.0
2026-02-02 21:10:25.209571,6450.3,35.0
2026-02-02 21:10:26.171068,6462.075,35.0
2026-02-02 21:10:27.130559,6473.775,35.0
2026-02-02 21:10:28.090993,6485.475,35.0
2026-02-02 21:10:29.049823,6497.175,35.0
2026-02-02 21:10:30.009022,6508.875,35.0
2026-02-02 21:10:30.970248,6520.575,35.0
2026-02-02 21:10:31.928823,6532.2,35.0
2026-02-02 21:10:32.892215,6543.9,35.0
2026-02-02 21:10:33.847654,6555.525,35.0
2026-02-02 21:10:34.807010,6567.225,35.0
