Time,AZ,Zen
2026-02-10 01:05:41.124110,2983.875,35.0
2026-02-10 01:05:42.080855,2995.575,35.0
2026-02-10 01:05:43.042802,3007.2,35.0
2026-02-10 01:05:44.004219,3018.9,35.0
2026-02-10 01:05:44.960386,3030.6,35.0
2026-02-10 01:05:45.921430,3042.3,35.0
2026-02-10 01:05:46.881307,3054.0,35.0
2026-02-10 01:05:47.840810,3065.7,35.0
2026-02-10 01:05:48.799263,3077.4,35.0
2026-02-10 01:05:49.764205,3089.175,35.0
2026-02-10 01:05:50.724025,3100.8,35.0
2026-02-10 01:05:51.682943,3112.5,35.0
2026-02-10 01:05:52.642867,3124.2,35.0
2026-02-10 01:05:53.601830,3135.9,35.0
2026-02-10 01:05:54.564442,3147.6,35.0
2026-02-10 01:05:55.522670,3159.3,35.0
2026-02-10 01:05:56.483102,3171.0,35.0
2026-02-10 01:05:57.442054,3182.7,35.0
2026-02-10 01:05:58.400675,3194.4,35.0
2026-02-10 01:05:59.361256,3206.1,35.0
2026-02-10 01:06:00.320718,3217.8,35.0
2026-02-10 01:06:01.280808,3229.5,35.0
2026-02-10 01:06:02.240311,3241.2,35.0
2026-02-10 01:06:03.200546,3252.9,35.0
2026-02-10 01:06:04.163034,3264.6,35.0
2026-02-10 01:06:05.122225,3276.3,35.0
2026-02-10 01:06:06.084112,3287.925,35.0
2026-02-10 01:06:07.045506,3299.625,35.0
2026-02-10 01:06:08.004590,3311.325,35.0
2026-02-10 01:06:08.960826,3323.1,35.0
2026-02-10 01:06:09.923374,3334.65,35.0
2026-02-10 01:06:10.883928,3346.425,35.0
2026-02-10 01:06:11.845132,3358.05,35.0
2026-02-10 01:06:12.801161,3369.75,35.0
2026-02-10 01:06:13.761484,3381.45,35.0
2026-02-10 01:06:14.725230,3393.075,35.0
2026-02-10 01:06:15.684739,3404.775,35.0
2026-02-10 01:06:16.644941,3416.475,35.0
2026-02-10 01:06:17.604107,3428.175,35.0
2026-02-10 01:06:18.562597,3439.95,35.0
2026-02-10 01:06:19.522839,3451.65,35.0
2026-02-10 01:06:20.484770,3463.275,35.0
2026-02-10 01:06:21.440384,3474.975,35.0
2026-02-10 01:06:22.405127,3486.675,35.0
2026-02-10 01:06:23.361330,3498.375,35.0
2026-02-10 01:06:24.322686,3510.075,35.0
2026-02-10 01:06:25.282091,3521.775,35.0
2026-02-10 01:06:26.241485,3533.475,35.0
2026-02-10 01:06:27.202401,3545.175,35.0
2026-02-10 01:06:28.164549,3556.8,35.0
2026-02-10 01:06:29.124944,3568.575,35.0
2026-02-10 01:06:30.084790,3580.2,35.0
2026-02-10 01:06:31.040471,3591.9,35.0
2026-02-10 01:06:32.001786,3603.6,35.0
2026-02-10 01:06:32.965876,3615.225,35.0
2026-02-10 01:06:33.920418,3626.925,35.0
2026-02-10 01:06:34.880277,3638.625,35.0
2026-02-10 01:06:35.840872,3650.325,35.0
2026-02-10 01:06:36.802134,3662.025,35.0
2026-02-10 01:06:37.763804,3673.725,35.0
2026-02-10 01:06:38.725139,3685.35,35.0
2026-02-10 01:06:39.685598,3697.05,35.0
2026-02-10 01:06:40.644828,3708.75,35.0
2026-02-10 01:06:41.600992,3720.45,35.0
2026-02-10 01:06:42.562732,3732.15,35.0
2026-02-10 01:06:43.524688,3743.85,35.0
2026-02-10 01:06:44.484949,3755.475,35.0
2026-02-10 01:06:45.441694,3767.175,35.0
2026-02-10 01:06:46.400991,3778.875,35.0
2026-02-10 01:06:47.361472,3790.575,35.0
2026-02-10 01:06:48.322522,3802.275,35.0
2026-02-10 01:06:49.285108,3813.9,35.0
2026-02-10 01:06:50.240966,3825.6,35.0
2026-02-10 01:06:51.203345,3837.3,35.0
2026-02-10 01:06:52.165220,3848.925,35.0
2026-02-10 01:06:53.124018,3860.7,35.0
2026-02-10 01:06:54.082491,3872.4,35.0
2026-02-10 01:06:55.040583,3884.1,35.0
2026-02-10 01:06:56.001857,3895.8,35.0
2026-02-10 01:06:56.959628,3907.425,35.0
2026-02-10 01:06:57.921265,3919.125,35.0
2026-02-10 01:06:58.880557,3930.825,35.0
2026-02-10 01:06:59.844626,3942.525,35.0
2026-02-10 01:07:00.805557,3954.15,35.0
2026-02-10 01:07:01.762605,3965.85,35.0
2026-02-10 01:07:02.721252,3977.55,35.0
2026-02-10 01:07:03.681543,3989.25,35.0
2026-02-10 01:07:04.641149,4000.875,35.0
2026-02-10 01:07:05.603953,4012.575,35.0
2026-02-10 01:07:06.564412,4024.275,35.0
2026-02-10 01:07:07.520876,4035.9,35.0
2026-02-10 01:07:08.481982,4047.6,35.0
2026-02-10 01:07:09.440588,4059.3,35.0
2026-02-10 01:07:10.402727,4071.0,35.0
2026-02-10 01:07:11.362334,4082.7,35.0
2026-02-10 01:07:12.325761,4094.325,35.0
2026-02-10 01:07:13.285437,4106.025,35.0
2026-02-10 01:07:14.245502,4117.725,35.0
2026-02-10 01:07:15.204285,4129.5,35.0
2026-02-10 01:07:16.163078,4141.2,35.0
2026-02-10 01:07:17.122769,4152.9,35.0
2026-02-10 01:07:18.080988,4164.6,35.0
2026-02-10 01:07:19.041780,4176.3,35.0
2026-02-10 01:07:20.003990,4188.0,35.0
2026-02-10 01:07:20.964964,4199.625,35.0
2026-02-10 01:07:21.922848,4211.4,35.0
2026-02-10 01:07:22.884062,4223.1,35.0
2026-02-10 01:07:23.842585,4234.8,35.0
2026-02-10 01:07:24.807807,4246.5,35.0
2026-02-10 01:07:25.759780,4258.125,35.0
2026-02-10 01:07:26.721516,4269.825,35.0
2026-02-10 01:07:27.683142,4281.525,35.0
2026-02-10 01:07:28.641595,4293.225,35.0
2026-02-10 01:07:29.599622,4304.925,35.0
2026-02-10 01:07:30.559762,4316.625,35.0
2026-02-10 01:07:31.522211,4328.325,35.0
2026-02-10 01:07:32.484518,4340.025,35.0
2026-02-10 01:07:33.444537,4351.65,35.0
2026-02-10 01:07:34.403416,4363.425,35.0
2026-02-10 01:07:35.364115,4375.125,35.0
2026-02-10 01:07:36.323997,4386.825,35.0
2026-02-10 01:07:37.284204,4398.525,35.0
2026-02-10 01:07:38.242877,4410.225,35.0
2026-02-10 01:07:39.203928,4421.925,35.0
2026-02-10 01:07:40.159573,4433.55,35.0
2026-02-10 01:07:41.120031,4445.25,35.0
2026-02-10 01:07:42.081011,4456.95,35.0
2026-02-10 01:07:43.041601,4468.65,35.0
2026-02-10 01:07:44.001856,4480.35,35.0
2026-02-10 01:07:44.961132,4492.05,35.0
2026-02-10 01:07:45.920888,4503.75,35.0
2026-02-10 01:07:46.882459,4515.45,35.0
2026-02-10 01:07:47.843192,4527.15,35.0
2026-02-10 01:07:48.801871,4538.85,35.0
2026-02-10 01:07:49.765924,4550.475,35.0
2026-02-10 01:07:50.723701,4562.25,35.0
2026-02-10 01:07:51.684427,4573.95,35.0
2026-02-10 01:07:52.644468,4585.65,35.0
2026-02-10 01:07:53.605054,4597.35,35.0
2026-02-10 01:07:54.562188,4608.975,35.0
2026-02-10 01:07:55.521101,4620.675,35.0
2026-02-10 01:07:56.482607,4632.375,35.0
2026-02-10 01:07:57.444948,4644.075,35.0
2026-02-10 01:07:58.404808,4655.775,35.0
2026-02-10 01:07:59.366366,4667.4,35.0
2026-02-10 01:08:00.326319,4679.175,35.0
2026-02-10 01:08:01.281031,4690.8,35.0
2026-02-10 01:08:02.242570,4702.5,35.0
2026-02-10 01:08:03.203939,4714.2,35.0
2026-02-10 01:08:04.163110,4725.9,35.0
2026-02-10 01:08:05.124965,4737.6,35.0
2026-02-10 01:08:06.084730,4749.3,35.0
2026-02-10 01:08:07.043656,4761.0,35.0
2026-02-10 01:08:08.006208,4772.625,35.0
2026-02-10 01:08:08.961312,4784.325,35.0
2026-02-10 01:08:09.923038,4796.025,35.0
2026-02-10 01:08:10.882995,4807.725,35.0
2026-02-10 01:08:11.843526,4819.425,35.0
2026-02-10 01:08:12.803076,4831.125,35.0
2026-02-10 01:08:13.763639,4842.825,35.0
2026-02-10 01:08:14.725280,4854.525,35.0
2026-02-10 01:08:15.681962,4866.15,35.0
2026-02-10 01:08:16.641855,4877.85,35.0
2026-02-10 01:08:17.605072,4889.55,35.0
2026-02-10 01:08:18.564614,4901.175,35.0
2026-02-10 01:08:19.522894,4912.95,35.0
2026-02-10 01:08:20.482701,4924.65,35.0
2026-02-10 01:08:21.445453,4936.35,35.0
2026-02-10 01:08:22.405480,4947.975,35.0
2026-02-10 01:08:23.359939,4959.675,35.0
2026-02-10 01:08:24.326164,4971.375,35.0
2026-02-10 01:08:25.285081,4983.075,35.0
2026-02-10 01:08:26.244986,4994.775,35.0
2026-02-10 01:08:27.201749,5006.4,35.0
2026-02-10 01:08:28.161975,5018.1,35.0
2026-02-10 01:08:29.120595,5029.8,35.0
2026-02-10 01:08:30.082126,5041.5,35.0
2026-02-10 01:08:31.047945,5053.2,35.0
2026-02-10 01:08:32.003973,5064.9,35.0
2026-02-10 01:08:32.965019,5076.6,35.0
2026-02-10 01:08:33.926868,5088.225,35.0
2026-02-10 01:08:34.883822,5099.925,35.0
2026-02-10 01:08:35.845246,5111.625,35.0
2026-02-10 01:08:36.804198,5123.25,35.0
2026-02-10 01:08:37.767114,5134.875,35.0
2026-02-10 01:08:38.725198,5146.575,35.0
2026-02-10 01:08:39.686111,5158.275,35.0
2026-02-10 01:08:40.646368,5169.9,35.0
2026-02-10 01:08:41.602074,5181.6,35.0
2026-02-10 01:08:42.565383,5193.3,35.0
2026-02-10 01:08:43.522039,5204.925,35.0
2026-02-10 01:08:44.486670,5216.55,35.0
2026-02-10 01:08:45.443146,5228.25,35.0
2026-02-10 01:08:46.403927,5239.95,35.0
2026-02-10 01:08:47.365395,5251.65,35.0
2026-02-10 01:08:48.322101,5263.275,35.0
2026-02-10 01:08:49.283722,5274.975,35.0
2026-02-10 01:08:50.243937,5286.675,35.0
2026-02-10 01:08:51.204421,5298.375,35.0
2026-02-10 01:08:52.163149,5310.0,35.0
2026-02-10 01:08:53.125519,5321.7,35.0
2026-02-10 01:08:54.085830,5333.4,35.0
2026-02-10 01:08:55.046959,5345.025,35.0
2026-02-10 01:08:56.002391,5356.725,35.0
2026-02-10 01:08:56.963529,5368.425,35.0
2026-02-10 01:08:57.924788,5380.125,35.0
2026-02-10 01:08:58.884673,5391.825,35.0
2026-02-10 01:08:59.844826,5403.45,35.0
2026-02-10 01:09:00.804610,5415.225,35.0
2026-02-10 01:09:01.763294,5426.925,35.0
2026-02-10 01:09:02.726391,5438.55,35.0
2026-02-10 01:09:03.687216,5450.25,35.0
2026-02-10 01:09:04.647041,5461.95,35.0
2026-02-10 01:09:05.605904,5473.725,35.0
2026-02-10 01:09:06.565799,5485.425,35.0
2026-02-10 01:09:07.526884,5497.05,35.0
2026-02-10 01:09:08.481875,5508.75,35.0
2026-02-10 01:09:09.441084,5520.45,35.0
2026-02-10 01:09:10.403975,5532.15,35.0
2026-02-10 01:09:11.365445,5543.85,35.0
2026-02-10 01:09:12.325908,5555.55,35.0
2026-02-10 01:09:13.285824,5567.25,35.0
2026-02-10 01:09:14.245825,5578.875,35.0
2026-02-10 01:09:15.207736,5590.575,35.0
2026-02-10 01:09:16.162678,5602.275,35.0
2026-02-10 01:09:17.123005,5613.975,35.0
2026-02-10 01:09:18.084341,5625.675,35.0
2026-02-10 01:09:19.044369,5637.375,35.0
2026-02-10 01:09:20.007211,5649.075,35.0
2026-02-10 01:09:20.967218,5660.7,35.0
2026-02-10 01:09:21.922542,5672.4,35.0
2026-02-10 01:09:22.885856,5684.1,35.0
2026-02-10 01:09:23.846024,5695.8,35.0
2026-02-10 01:09:24.807051,5707.425,35.0
2026-02-10 01:09:25.761853,5719.125,35.0
2026-02-10 01:09:26.723156,5730.825,35.0
2026-02-10 01:09:27.683335,5742.525,35.0
2026-02-10 01:09:28.646114,5754.225,35.0
2026-02-10 01:09:29.606141,5765.925,35.0
2026-02-10 01:09:30.565808,5777.625,35.0
2026-02-10 01:09:31.524489,5789.25,35.0
2026-02-10 01:09:32.486104,5800.95,35.0
2026-02-10 01:09:33.442998,5812.575,35.0
2026-02-10 01:09:34.404700,5824.275,35.0
2026-02-10 01:09:35.366028,5835.975,35.0
2026-02-10 01:09:36.325080,5847.675,35.0
2026-02-10 01:09:37.287147,5859.3,35.0
2026-02-10 01:09:38.248104,5871.0,35.0
2026-02-10 01:09:39.202895,5882.7,35.0
2026-02-10 01:09:40.163799,5894.4,35.0
2026-02-10 01:09:41.125471,5906.1,35.0
2026-02-10 01:09:42.086179,5917.8,35.0
2026-02-10 01:09:43.044445,5929.5,35.0
2026-02-10 01:09:44.006340,5941.2,35.0
2026-02-10 01:09:44.966004,5952.825,35.0
2026-02-10 01:09:45.928050,5964.525,35.0
2026-02-10 01:09:46.884947,5976.225,35.0
2026-02-10 01:09:47.845566,5987.925,35.0
2026-02-10 01:09:48.803291,5999.625,35.0
2026-02-10 01:09:49.762093,6011.25,35.0
2026-02-10 01:09:50.725208,6022.95,35.0
2026-02-10 01:09:51.685931,6034.65,35.0
2026-02-10 01:09:52.644759,6046.35,35.0
2026-02-10 01:09:53.604780,6058.05,35.0
2026-02-10 01:09:54.566718,6069.75,35.0
2026-02-10 01:09:55.522678,6081.375,35.0
2026-02-10 01:09:56.482470,6093.075,35.0
2026-02-10 01:09:57.444797,6104.775,35.0
2026-02-10 01:09:58.403755,6116.475,35.0
2026-02-10 01:09:59.368214,6128.175,35.0
2026-02-10 01:10:00.328105,6139.875,35.0
2026-02-10 01:10:01.283796,6151.575,35.0
2026-02-10 01:10:02.244386,6163.275,35.0
2026-02-10 01:10:03.203011,6174.975,35.0
2026-02-10 01:10:04.164019,6186.675,35.0
2026-02-10 01:10:05.124157,6198.375,35.0
2026-02-10 01:10:06.085810,6210.075,35.0
2026-02-10 01:10:07.046393,6221.7,35.0
2026-02-10 01:10:08.006302,6233.475,35.0
2026-02-10 01:10:08.966948,6245.175,35.0
2026-02-10 01:10:09.928084,6256.875,35.0
2026-02-10 01:10:10.881885,6268.5,35.0
2026-02-10 01:10:11.843759,6280.2,35.0
2026-02-10 01:10:12.805406,6291.9,35.0
2026-02-10 01:10:13.766070,6303.6,35.0
2026-02-10 01:10:14.728255,6315.225,35.0
2026-02-10 01:10:15.687869,6327.0,35.0
2026-02-10 01:10:16.648631,6338.625,35.0
2026-02-10 01:10:17.602454,6350.325,35.0
2026-02-10 01:10:18.565079,6362.025,35.0
2026-02-10 01:10:19.523444,6373.725,35.0
2026-02-10 01:10:20.484099,6385.425,35.0
2026-02-10 01:10:21.443039,6397.125,35.0
2026-02-10 01:10:22.405134,6408.825,35.0
2026-02-10 01:10:23.362226,6420.45,35.0
2026-02-10 01:10:24.327183,6432.15,35.0
2026-02-10 01:10:25.286235,6443.85,35.0
2026-02-10 01:10:26.246506,6455.55,35.0
2026-02-10 01:10:27.203845,6467.175,35.0
2026-02-10 01:10:28.167106,6478.875,35.0
2026-02-10 01:10:29.128288,6490.5,35.0
2026-02-10 01:10:30.082221,6502.2,35.0
2026-02-10 01:10:31.046821,6513.975,35.0
2026-02-10 01:10:32.003797,6525.6,35.0
2026-02-10 01:10:32.963167,6537.3,35.0
2026-02-10 01:10:33.924812,6549.0,35.0
2026-02-10 01:10:34.885439,6560.7,35.0
