T_mid,T0_ave,T1_ave,T2_ave,T3_ave
2024-01-03 01:06:34.302540,222.89801798112822,154.37245349394232,89.52685299897756,66.58125339410289
2024-01-03 01:11:33.827519,222.84978675840705,154.30692100528847,89.46367055942018,66.49871117029264
2024-01-03 01:16:33.352585,222.86962880841662,154.35339140278847,89.48048391097788,66.42426273150384
2024-01-03 01:21:32.875625,222.96221483669228,154.49776595677884,89.62573063679102,66.55123801108878
2024-01-03 01:26:32.789749,222.96371680039104,154.47693501988783,89.54468898284102,66.53219597156475
2024-01-03 01:31:32.453598,222.96298995385894,154.41216547063462,89.32935411502244,66.32271566146507
2024-01-03 01:36:32.359790,222.8722452995224,154.29616492836539,89.2519566951641,66.26811712216188
2024-01-03 01:41:32.075598,222.6116632314711,153.93045899803846,89.04006630335097,66.13167669834327
2024-01-03 01:46:31.602679,222.50904459829167,153.78458649071794,89.01563688424841,66.24082337892949
2024-01-03 01:51:31.122420,222.56765081941987,153.94812085079167,89.32461807055608,66.4396004310029
2024-01-03 01:56:30.646389,222.74461169118914,154.20155936023718,89.49397595723397,66.63508999653365
2024-01-03 01:56:35.445872,222.31990661639998,153.2933135988,88.76800537109999,65.99996032716
2024-01-03 02:06:35.120850,222.85295897264746,154.48191271073077,89.72341310060865,66.91132985628333
2024-01-03 02:11:36.518240,222.71685482903203,154.16460902872757,89.39251219920577,66.53393977727853
2024-01-03 02:16:36.041386,222.5383022503878,153.86056181103524,89.17501657436955,66.44287253648622
2024-01-03 02:21:36.378908,222.5442503904615,153.98254286940704,89.33517133272531,66.54440104655801
2024-01-03 02:26:38.446553,222.4230598058686,153.97177510382372,89.61755490914456,66.92953315148046
2024-01-03 02:31:39.171396,222.25974195428847,153.74936548871474,89.58874093569104,66.95227393125961
2024-01-03 02:36:39.559003,222.2307630196827,153.631158877641,89.29056006211538,66.67725479908525
2024-01-03 02:41:39.084462,222.225711235641,153.59811895320834,89.22263778784327,66.61240301376827
2024-01-03 02:46:38.607164,222.19859137901926,153.52878746617628,89.12379844372083,66.43847536429391
2024-01-03 02:51:38.128155,222.2569218659808,153.54630949555127,89.08121289962307,66.36414779760737
2024-01-03 02:56:35.732921,222.19670183738063,153.49070331200645,88.99930429766,66.3408126831016
2024-01-03 03:06:34.971930,222.05564244591346,153.18485626808334,88.67908022953526,66.02840142372084
2024-01-03 03:11:34.499852,221.94978327628203,152.98636050100322,88.41902097066603,65.72599230057276
2024-01-03 03:16:34.020548,221.90589674924996,152.8534118456859,88.19735666421667,65.46964134313941
2024-01-03 03:21:33.548463,222.05026768416027,153.0780305128846,88.33972803751602,65.55599892445223
2024-01-03 03:26:33.073130,222.2742649958429,153.44803961728846,88.62971814473494,65.73857146043171
2024-01-03 03:31:32.597307,222.5534925705513,153.85262596910894,88.91171939556155,65.9948005187157
2024-01-03 03:36:32.119718,222.65946877308016,153.97151775847436,89.00430305187564,66.02795444390479
2024-01-03 03:41:31.644211,222.60080410885575,153.89983001121794,88.93827766027243,65.94988448803365
2024-01-03 03:46:31.167136,222.5437333033718,153.79502731716028,88.83146476745416,65.87360768440031
2024-01-03 03:51:30.690836,222.34442114215386,153.54507495195512,88.64305361723461,65.79439847897372
2024-01-03 03:56:30.214717,222.20625696424685,153.3839704073686,88.51974225655736,65.70520239609839
2024-01-03 03:56:35.975715,221.93940226233335,152.92058563233334,88.02629725136667,65.25743103028334
2024-01-03 05:06:35.838848,222.09120085299685,153.67121769829808,89.42707543495705,66.78209439302148
2024-01-03 05:11:35.363072,221.95061126121473,153.55529926984616,89.38137856508013,66.79097488598879
2024-01-03 05:16:34.883700,221.9210344461538,153.64616012577244,89.58710963909486,66.96112498259133
2024-01-03 05:21:34.411802,222.02520624798396,153.86812708928204,89.8028312096221,67.26457590934776
2024-01-03 05:26:33.932196,222.1776490822724,154.15883059380127,90.13183119357917,67.58410867055353
2024-01-03 05:31:33.456613,222.1943744756955,154.12318674722434,90.01334610963269,67.4475973813939
2024-01-03 05:36:32.980329,222.33351418910576,154.40400299658336,90.35538265032564,67.77091757456347
2024-01-03 05:41:32.506124,222.5334249643013,154.50295526554808,90.22433195358589,67.54104166764424
2024-01-03 05:46:32.029736,222.75017601403846,154.70155720835575,90.09794797652725,67.31928920745898
2024-01-03 05:51:31.550817,223.00178860396795,155.1006050598878,90.44059467315866,67.52870801779166
2024-01-03 05:56:31.075225,223.04906414717306,155.2832869994327,90.66175935207181,67.7351715381311
2024-01-03 05:56:35.874188,222.4982269286,154.2750183108,89.76655120849999,66.85347900389999
2024-01-03 06:06:34.878358,223.05974060449037,155.19271571823077,90.42794648194904,67.41067208998847
2024-01-03 06:11:34.397383,223.13312378907693,155.2747122935641,90.39392011593429,67.34458052806634
2024-01-03 06:16:33.926056,223.21774130598715,155.44399647834294,90.57093828151923,67.54280550051988
2024-01-03 06:21:33.447347,223.17198777810577,155.30731626658655,90.44449339157661,67.44929007994905
2024-01-03 06:26:32.971785,223.0835011310769,155.15834319283653,90.28495064760192,67.35455427414232
2024-01-03 06:31:32.495507,222.97457890632052,155.04700562894232,90.2553588671564,67.30148938986122
2024-01-03 06:36:32.019493,222.9559995700032,154.97512098457372,90.0564382015141,67.05880514780577
2024-01-03 06:41:31.541343,223.0754184722757,155.02375783677243,90.06044541872724,66.98312099163398
2024-01-03 06:46:31.067211,223.18377191592307,155.19790321740706,90.11704882596987,66.98992819664007
2024-01-03 06:51:30.587145,223.20630831594556,155.26408440027885,90.17762025197436,67.1200682077641
2024-01-03 06:56:30.110946,223.08663622536858,155.20301099925322,90.25147677690673,67.1949249169734
2024-01-03 06:56:35.873085,222.5978215535,154.40225474033332,89.56786346436667,66.47429529823333
2024-01-03 07:06:34.682376,223.0251478537404,155.16645984162503,90.29082190684777,67.2550637416359
2024-01-03 07:11:34.205677,222.80462983937178,154.76827557880446,89.96153481801282,67.05625441135416
2024-01-03 07:16:33.730475,222.6207336034936,154.39902144215063,89.63471018962339,66.7365508690859
2024-01-03 07:21:33.250935,222.51107675600318,154.26134437169551,89.52402153993141,66.66392096495096
2024-01-03 07:26:32.779773,222.41944200563776,154.20144677773075,89.63007528354069,66.79186361263974
2024-01-03 07:31:32.347440,222.33149230175323,154.1119207235545,89.64554312290448,66.86080531584744
2024-01-03 07:36:31.874834,222.1456489073782,153.80648476040065,89.41308495937116,66.71971724583237
2024-01-03 07:41:31.394968,222.00264104208009,153.57274040809935,89.26599886478493,66.58966949658526
2024-01-03 07:46:30.919708,221.90570782392302,153.44023807228845,89.10841707082852,66.43705891340257
2024-01-03 07:51:30.446792,221.7303470709551,153.14839299520514,88.83296961662148,66.22551781091985
2024-01-03 07:56:29.966111,221.65792920038783,153.05334340609292,88.69560050964552,66.06184551043397
2024-01-03 07:56:35.726221,221.12095387783336,152.3187942505,88.05263900758332,65.4089050293
2024-01-03 09:06:34.534426,220.81767077326927,152.21086159729165,88.65333393292819,66.28729436336154
2024-01-03 09:11:34.058739,220.76648257327562,152.14474917682693,88.63471669417149,66.38099271822917
2024-01-03 09:16:33.584838,220.8070793151699,152.17502564646475,88.72059614230514,66.47382626166892
2024-01-03 09:21:33.110356,220.93234140443272,152.45835494995836,89.0113284282189,66.72676308949775
2024-01-03 09:26:32.630865,220.9244836660353,152.4444688161154,88.94999367151442,66.7232165214343
2024-01-03 09:31:32.157527,220.79892275884617,152.12650851716026,88.60731623723045,66.36218383984776
2024-01-03 09:36:31.678684,220.57816446745835,151.7065751980705,88.12263745527949,65.94358390416826
2024-01-03 09:41:31.206949,220.45735461894228,151.37547585905128,87.7450537314795,65.54037957313462
2024-01-03 09:46:30.730268,220.36775960674362,151.1854301354936,87.42707015306732,65.27420990283943
2024-01-03 09:51:30.249713,220.31792357031094,151.05428573412178,87.36258577689358,65.21538582826025
2024-01-03 09:56:29.774297,220.26183377778847,150.8764909597628,87.11677133119936,64.89372406250288
2024-01-03 09:56:35.534133,219.68634287516662,150.03745524083334,86.29875691731667,64.24646123251667
2024-01-03 10:06:34.346440,220.17193006855769,150.71283452940065,86.9449203686843,64.75498670186667
2024-01-03 10:11:33.869924,220.15695244226924,150.6647955576699,86.82663183945738,64.62396095960673
2024-01-03 10:16:33.392112,220.18876687074038,150.71276288154488,86.8872147340061,64.64982547515545
2024-01-03 10:21:32.915786,220.1763695447756,150.70905621845833,86.9516705244016,64.77857034634327
2024-01-03 10:26:32.443192,220.2418738145064,150.85156186423396,86.99130383515833,64.79406963250513
2024-01-03 10:31:31.965146,220.3854896349551,151.06473634183013,87.12622578938557,64.8568934905221
2024-01-03 10:36:31.489084,220.4290052560737,151.08832589174997,87.08046424083301,64.85082814632372
2024-01-03 10:41:31.011998,220.35168794485895,150.8558872418622,86.77820589603462,64.47804497449873
2024-01-03 10:46:30.534219,220.3184724954423,150.7285995483429,86.66502800965479,64.35468904788686
2024-01-03 10:51:30.060397,220.24218114219548,150.63147789393588,86.58144625639167,64.25869161654967
2024-01-03 10:56:29.582260,220.1003961318654,150.3953274946795,86.35060801872628,64.04312544602628
2024-01-03 10:56:35.341513,219.44424184166664,149.47053527833333,85.52347946166667,63.23512268065
2024-01-03 11:06:35.162781,219.97729624237502,150.2034653883718,86.21354795113494,64.0145013515766
2024-01-03 11:11:34.684473,219.96993901180446,150.2522137470577,86.3465204238907,64.18057577426666
2024-01-03 11:16:34.207151,219.96782464246795,150.25893739551924,86.37723949627627,64.18078478788878
2024-01-03 11:21:33.732827,219.91095440204808,150.2615992228269,86.4090164380218,64.22135487580833
2024-01-03 11:26:33.257959,219.9329353234327,150.32128730190064,86.4855362329718,64.37989243483173
2024-01-03 11:31:32.778046,219.9044209993686,150.32418299945192,86.53543306008204,64.41865059045801
2024-01-03 11:36:32.305804,219.97252493635256,150.42831865945192,86.63451387943526,64.55648489487596
2024-01-03 11:41:31.828751,220.00555547077886,150.5079862643622,86.63916751665994,64.5894826130971
2024-01-03 11:46:31.352040,219.8799101022436,150.35677156693592,86.53121493412758,64.41482992661602
