TIME,take TIME (seconds)
read results2402/20240201_010134_scanAz_slow.txt,0.0153
results2402/20240201S010136.003535E010637.579903_scanAz_slow.dat,5.0826
results2402/20240201S010638.536551E011139.981763_scanAz_slow.dat,10.1410
results2402/20240201S011140.944824E011642.385107_scanAz_slow.dat,15.2052
results2402/20240201S011643.347789E012144.793241_scanAz_slow.dat,20.2623
results2402/20240201S012145.751048E012647.198151_scanAz_slow.dat,25.3322
results2402/20240201S012648.157150E013149.597264_scanAz_slow.dat,30.4062
results2402/20240201S013150.561237E013652.002544_scanAz_slow.dat,35.5370
results2402/20240201S013652.965854E014154.406725_scanAz_slow.dat,40.7556
results2402/20240201S014155.369769E014656.812953_scanAz_slow.dat,45.9311
results2402/20240201S014657.773171E015159.216712_scanAz_slow.dat,51.0897
results2402/20240201S015200.173956E015635.695646_scanAz_slow.dat,56.2500
read results2402/20240201_020134_scanAz_slow.txt,0.0167
results2402/20240201S020135.791873E020637.339892_scanAz_slow.dat,5.0849
results2402/20240201S020638.296596E021139.744511_scanAz_slow.dat,10.1706
results2402/20240201S021140.701748E021642.142685_scanAz_slow.dat,15.2504
results2402/20240201S021643.105982E022144.549226_scanAz_slow.dat,20.3498
results2402/20240201S022145.511957E022646.951212_scanAz_slow.dat,25.4391
results2402/20240201S022647.915533E023149.355759_scanAz_slow.dat,30.5388
results2402/20240201S023150.319030E023651.758223_scanAz_slow.dat,35.6243
results2402/20240201S023652.721820E024154.166054_scanAz_slow.dat,40.6728
results2402/20240201S024155.123018E024656.566512_scanAz_slow.dat,45.6901
results2402/20240201S024657.531579E025158.973294_scanAz_slow.dat,50.8886
results2402/20240201S025159.930250E025635.455302_scanAz_slow.dat,56.1029
read results2402/20240201_030134_scanAz_slow.txt,0.0158
results2402/20240201S030135.742137E030637.290643_scanAz_slow.dat,5.1631
results2402/20240201S030638.246965E031139.694087_scanAz_slow.dat,10.3371
results2402/20240201S031140.650570E031642.097927_scanAz_slow.dat,15.5334
results2402/20240201S031643.055546E032144.501594_scanAz_slow.dat,20.6872
results2402/20240201S032145.458498E032646.905421_scanAz_slow.dat,25.8805
results2402/20240201S032647.862925E033149.310189_scanAz_slow.dat,31.0073
results2402/20240201S033150.267726E033651.713777_scanAz_slow.dat,36.1576
results2402/20240201S033652.670689E034154.115931_scanAz_slow.dat,41.3124
results2402/20240201S034155.078646E034656.521288_scanAz_slow.dat,46.4800
results2402/20240201S034657.480402E035158.926100_scanAz_slow.dat,51.6919
results2402/20240201S035159.883673E035635.404339_scanAz_slow.dat,56.9092
read results2402/20240201_050134_scanAz_slow.txt,0.0141
results2402/20240201S050135.563393E050637.138733_scanAz_slow.dat,5.2349
results2402/20240201S050638.099873E051139.545265_scanAz_slow.dat,10.4464
results2402/20240201S051140.506450E051641.950541_scanAz_slow.dat,15.6706
results2402/20240201S051642.906506E052144.350231_scanAz_slow.dat,20.8955
results2402/20240201S052145.312356E052646.759029_scanAz_slow.dat,26.1003
results2402/20240201S052647.714663E053149.159775_scanAz_slow.dat,31.3055
results2402/20240201S053150.121534E053651.566407_scanAz_slow.dat,36.5146
results2402/20240201S053652.522701E054153.966618_scanAz_slow.dat,41.7192
results2402/20240201S054154.930002E054656.371203_scanAz_slow.dat,46.9295
results2402/20240201S054657.333886E055158.778696_scanAz_slow.dat,52.1327
results2402/20240201S055159.735032E055635.257538_scanAz_slow.dat,57.3514
read results2402/20240201_060135_scanAz_slow.txt,0.0061
results2402/20240201S060136.361293E060637.909290_scanAz_slow.dat,5.2059
results2402/20240201S060638.869765E061140.309073_scanAz_slow.dat,10.4168
results2402/20240201S061141.270972E061642.713479_scanAz_slow.dat,15.6379
results2402/20240201S061643.675394E062145.120863_scanAz_slow.dat,20.8675
results2402/20240201S062146.077478E062647.522283_scanAz_slow.dat,25.8823
results2402/20240201S062648.485013E063149.929638_scanAz_slow.dat,30.8959
results2402/20240201S063150.886530E063652.329235_scanAz_slow.dat,35.9566
results2402/20240201S063653.291740E064154.736765_scanAz_slow.dat,41.1723
results2402/20240201S064155.692679E064657.137044_scanAz_slow.dat,46.3654
results2402/20240201S064658.099568E065159.544160_scanAz_slow.dat,51.5891
results2402/20240201S065200.500542E065636.024712_scanAz_slow.dat,56.7987
read results2402/20240201_070135_scanAz_slow.txt,0.0057
results2402/20240201S070136.175810E070637.713072_scanAz_slow.dat,5.2267
results2402/20240201S070638.674162E071140.116528_scanAz_slow.dat,10.4467
results2402/20240201S071141.079096E071642.524198_scanAz_slow.dat,15.5149
results2402/20240201S071643.482665E072144.927617_scanAz_slow.dat,20.6818
results2402/20240201S072145.883891E072647.331963_scanAz_slow.dat,25.9247
results2402/20240201S072648.290130E073149.730894_scanAz_slow.dat,31.0963
results2402/20240201S073150.693333E073652.137280_scanAz_slow.dat,36.2679
results2402/20240201S073653.099109E074154.543487_scanAz_slow.dat,41.3559
results2402/20240201S074155.500373E074656.946823_scanAz_slow.dat,46.4593
results2402/20240201S074657.904000E075159.351493_scanAz_slow.dat,51.5349
results2402/20240201S075200.307582E075635.830615_scanAz_slow.dat,56.6683
read results2402/20240201_090134_scanAz_slow.txt,0.0124
results2402/20240201S090135.946819E090637.518606_scanAz_slow.dat,5.1966
results2402/20240201S090638.481520E091139.923834_scanAz_slow.dat,10.3821
results2402/20240201S091140.881790E091642.325531_scanAz_slow.dat,15.6630
results2402/20240201S091643.289744E092144.729978_scanAz_slow.dat,20.8792
results2402/20240201S092145.693595E092647.136272_scanAz_slow.dat,26.0048
results2402/20240201S092648.094064E093149.541804_scanAz_slow.dat,31.1766
results2402/20240201S093150.501490E093651.942705_scanAz_slow.dat,36.1649
results2402/20240201S093652.905975E094154.350149_scanAz_slow.dat,41.1725
results2402/20240201S094155.307126E094656.754040_scanAz_slow.dat,46.1617
results2402/20240201S094657.712180E095159.153535_scanAz_slow.dat,51.2521
results2402/20240201S095200.117664E095635.638365_scanAz_slow.dat,56.3137
read results2402/20240201_100134_scanAz_slow.txt,0.0058
results2402/20240201S100135.732260E100637.277282_scanAz_slow.dat,4.9947
results2402/20240201S100638.240547E101139.685924_scanAz_slow.dat,10.0553
results2402/20240201S101140.643805E101642.090263_scanAz_slow.dat,15.1150
results2402/20240201S101643.049333E102144.492659_scanAz_slow.dat,20.2708
results2402/20240201S102145.449577E102646.894864_scanAz_slow.dat,25.1654
results2402/20240201S102647.852728E103149.302064_scanAz_slow.dat,30.1999
results2402/20240201S103150.260224E103651.704376_scanAz_slow.dat,35.2306
results2402/20240201S103652.661660E104154.108491_scanAz_slow.dat,40.3870
results2402/20240201S104155.065718E104656.515048_scanAz_slow.dat,45.4738
results2402/20240201S104657.472281E105158.915074_scanAz_slow.dat,50.7027
results2402/20240201S105159.878120E105635.398717_scanAz_slow.dat,55.8617
read results2402/20240201_110135_scanAz_slow.txt,0.0064
results2402/20240201S110136.550517E110638.096170_scanAz_slow.dat,5.1586
results2402/20240201S110639.057721E111140.499978_scanAz_slow.dat,10.4178
results2402/20240201S111141.461810E111642.902737_scanAz_slow.dat,15.6386
results2402/20240201S111643.866033E112145.304448_scanAz_slow.dat,20.8447
results2402/20240201S112146.268664E112647.708478_scanAz_slow.dat,26.0783
results2402/20240201S112648.672090E113150.115840_scanAz_slow.dat,31.3295
results2402/20240201S113151.072809E113652.516104_scanAz_slow.dat,36.5697
results2402/20240201S113653.480390E114154.920419_scanAz_slow.dat,41.8128
results2402/20240201S114155.884366E114657.328620_scanAz_slow.dat,46.8875
results2402/20240201S114658.288318E115159.727973_scanAz_slow.dat,51.9555
results2402/20240201S115200.691039E115636.212123_scanAz_slow.dat,57.0232
read results2402/20240201_130135_scanAz_slow.txt,0.0059
results2402/20240201S130136.333660E130637.904575_scanAz_slow.dat,5.1627
results2402/20240201S130638.859360E131140.303016_scanAz_slow.dat,10.3834
results2402/20240201S131141.264050E131642.711317_scanAz_slow.dat,15.5965
results2402/20240201S131643.667598E132145.115393_scanAz_slow.dat,20.8296
results2402/20240201S132146.071078E132647.515805_scanAz_slow.dat,25.9855
results2402/20240201S132648.478501E133149.918859_scanAz_slow.dat,31.1205
results2402/20240201S133150.880741E133652.326312_scanAz_slow.dat,36.2292
results2402/20240201S133653.282901E134154.728590_scanAz_slow.dat,41.3396
results2402/20240201S134155.691397E134657.130996_scanAz_slow.dat,46.4570
results2402/20240201S134658.093472E135159.539384_scanAz_slow.dat,51.3758
results2402/20240201S135200.495433E135636.020415_scanAz_slow.dat,56.3631
read results2402/20240201_140135_scanAz_slow.txt,0.0079
results2402/20240201S140136.114280E140637.658829_scanAz_slow.dat,5.3023
results2402/20240201S140638.619968E141140.065374_scanAz_slow.dat,10.5000
results2402/20240201S141141.027049E141642.470629_scanAz_slow.dat,15.6683
results2402/20240201S141643.427206E142144.870164_scanAz_slow.dat,20.8575
results2402/20240201S142145.834585E142647.278861_scanAz_slow.dat,25.9774
results2402/20240201S142648.236376E143149.682155_scanAz_slow.dat,31.0221
results2402/20240201S143150.638219E143652.087541_scanAz_slow.dat,36.0480
results2402/20240201S143653.044795E144154.490645_scanAz_slow.dat,41.5710
results2402/20240201S144155.446759E144656.890386_scanAz_slow.dat,47.4885
results2402/20240201S144657.853360E145159.297403_scanAz_slow.dat,53.2181
results2402/20240201S145200.259322E145635.777688_scanAz_slow.dat,58.9265
read results2402/20240201_150134_scanAz_slow.txt,0.0077
results2402/20240201S150135.933020E150637.468332_scanAz_slow.dat,5.7505
results2402/20240201S150638.428867E151139.873905_scanAz_slow.dat,11.8075
results2402/20240201S151140.834926E151642.277305_scanAz_slow.dat,17.0172
results2402/20240201S151643.238790E152144.682201_scanAz_slow.dat,23.0543
results2402/20240201S152145.642124E152647.086928_scanAz_slow.dat,28.5794
results2402/20240201S152648.044988E153149.488365_scanAz_slow.dat,34.7778
results2402/20240201S153150.450805E153651.894040_scanAz_slow.dat,40.8545
results2402/20240201S153652.850555E154154.296899_scanAz_slow.dat,46.8624
results2402/20240201S154155.258705E154656.699344_scanAz_slow.dat,53.0996
results2402/20240201S154657.661991E155159.106225_scanAz_slow.dat,59.0364
results2402/20240201S155200.062019E155635.585605_scanAz_slow.dat,65.5932
read results2402/20240201_170134_scanAz_slow.txt,0.0076
results2402/20240201S170135.688666E170637.230363_scanAz_slow.dat,6.5975
results2402/20240201S170638.186072E171139.635075_scanAz_slow.dat,14.0186
results2402/20240201S171140.592081E171642.039425_scanAz_slow.dat,20.0288
results2402/20240201S171642.997507E172144.438223_scanAz_slow.dat,26.1155
results2402/20240201S172145.401845E172646.845004_scanAz_slow.dat,33.2069
results2402/20240201S172647.801959E173149.249819_scanAz_slow.dat,40.9590
results2402/20240201S173150.209154E173651.655195_scanAz_slow.dat,48.3532
results2402/20240201S173652.613015E174154.059636_scanAz_slow.dat,55.1494
results2402/20240201S174155.017146E174656.459341_scanAz_slow.dat,62.3138
results2402/20240201S174657.419320E175158.866839_scanAz_slow.dat,68.6618
results2402/20240201S175159.825000E175635.347746_scanAz_slow.dat,75.7157
read results2402/20240201_180135_scanAz_slow.txt,0.0078
results2402/20240201S180136.497557E180638.047168_scanAz_slow.dat,7.0243
results2402/20240201S180639.002915E181140.449855_scanAz_slow.dat,13.7298
results2402/20240201S181141.406401E181642.852144_scanAz_slow.dat,21.3373
results2402/20240201S181643.810572E182145.257835_scanAz_slow.dat,28.7543
results2402/20240201S182146.215184E182647.659749_scanAz_slow.dat,36.3354
results2402/20240201S182648.623123E183150.066983_scanAz_slow.dat,43.1555
results2402/20240201S183151.025613E183652.468267_scanAz_slow.dat,50.7948
results2402/20240201S183653.425964E184154.871041_scanAz_slow.dat,57.9782
results2402/20240201S184155.834070E184657.279532_scanAz_slow.dat,65.1997
results2402/20240201S184658.238194E185159.682573_scanAz_slow.dat,72.1673
results2402/20240201S185200.639878E185636.161566_scanAz_slow.dat,79.3644
read results2402/20240201_190135_scanAz_slow.txt,0.0080
results2402/20240201S190136.305184E190637.850361_scanAz_slow.dat,6.2005
results2402/20240201S190638.812130E191140.257021_scanAz_slow.dat,12.9232
results2402/20240201S191141.219187E191642.662613_scanAz_slow.dat,19.8753
results2402/20240201S191643.620722E192145.066144_scanAz_slow.dat,27.2506
results2402/20240201S192146.023058E192647.466786_scanAz_slow.dat,35.1009
results2402/20240201S192648.430463E193149.872546_scanAz_slow.dat,42.6573
results2402/20240201S193150.830047E193652.276825_scanAz_slow.dat,50.0553
results2402/20240201S193653.239586E194154.680991_scanAz_slow.dat,56.8714
results2402/20240201S194155.637919E194657.082808_scanAz_slow.dat,63.7791
results2402/20240201S194658.046757E195159.490970_scanAz_slow.dat,71.1158
results2402/20240201S195200.448249E195635.971201_scanAz_slow.dat,78.4372
read results2402/20240201_210135_scanAz_slow.txt,0.0080
results2402/20240201S210136.134934E210637.705317_scanAz_slow.dat,7.6329
results2402/20240201S210638.665525E211140.113053_scanAz_slow.dat,15.6256
results2402/20240201S211141.073697E211642.514055_scanAz_slow.dat,23.5258
results2402/20240201S211643.476254E212144.921902_scanAz_slow.dat,31.0465
results2402/20240201S212145.879539E212647.324198_scanAz_slow.dat,38.7023
results2402/20240201S212648.286028E213149.724509_scanAz_slow.dat,46.3105
results2402/20240201S213150.686858E213652.131657_scanAz_slow.dat,53.2716
results2402/20240201S213653.093331E214154.534915_scanAz_slow.dat,60.4495
results2402/20240201S214155.497368E214656.936473_scanAz_slow.dat,67.8571
results2402/20240201S214657.898314E215159.343013_scanAz_slow.dat,75.7049
results2402/20240201S215200.305744E215635.825249_scanAz_slow.dat,82.7524
read results2402/20240201_220134_scanAz_slow.txt,0.0082
results2402/20240201S220135.919864E220637.468533_scanAz_slow.dat,7.4243
results2402/20240201S220638.423668E221139.867881_scanAz_slow.dat,14.5029
results2402/20240201S221140.829839E221642.275795_scanAz_slow.dat,21.6969
results2402/20240201S221643.231781E222144.681060_scanAz_slow.dat,29.2500
results2402/20240201S222145.638290E222647.084995_scanAz_slow.dat,36.4971
results2402/20240201S222648.041357E223149.488717_scanAz_slow.dat,43.9839
