DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20250101,010136.531267,010638.075036,301.543769,848.458 um_pwv,1035.78 um_pwv,35.0,2.827 K,1.99977
20250101,010639.036932,011140.481158,301.444226,847.454 um_pwv,1034.55 um_pwv,35.0,2.79 K,1.99740
20250101,011141.438147,011642.883528,301.445381,845.209 um_pwv,1031.81 um_pwv,35.0,2.807 K,1.99209
20250101,011643.846837,012145.289752,301.442915,844.447 um_pwv,1030.88 um_pwv,35.0,2.81 K,1.99029
20250101,012146.247601,012647.693919,301.446318,843.51 um_pwv,1029.73 um_pwv,35.0,2.808 K,1.98808
20250101,012648.650890,013150.099608,301.448718,841.419 um_pwv,1027.18 um_pwv,35.0,2.775 K,1.98313
20250101,013151.057684,013652.502847,301.445163,841.379 um_pwv,1027.13 um_pwv,35.0,2.808 K,1.98304
20250101,013653.461336,014154.903066,301.44173,842.543 um_pwv,1028.56 um_pwv,35.0,2.789 K,1.98579
20250101,014155.867169,014657.308458,301.441289,846.722 um_pwv,1033.66 um_pwv,35.0,2.816 K,1.99567
20250101,014658.272029,015159.715081,301.443052,852.772 um_pwv,1041.04 um_pwv,35.0,2.768 K,2.00996
20250101,015200.672392,015636.196302,275.52391,854.521 um_pwv,1043.18 um_pwv,35.0,2.795 K,2.01410
20250101,020136.339059,020637.883753,301.544694,857.744 um_pwv,1047.11 um_pwv,35.0,2.793 K,2.02172
20250101,020638.845852,021140.291722,301.44587,857.268 um_pwv,1046.53 um_pwv,35.0,2.838 K,2.02059
20250101,021141.247754,021642.694657,301.446903,855.238 um_pwv,1044.05 um_pwv,35.0,2.815 K,2.01579
20250101,021643.651616,022145.100123,301.448507,855.081 um_pwv,1043.86 um_pwv,35.0,2.786 K,2.01542
20250101,022146.058788,022647.504253,301.445465,854.837 um_pwv,1043.56 um_pwv,35.0,2.81 K,2.01485
20250101,022648.461124,023149.904200,301.443076,854.638 um_pwv,1043.32 um_pwv,35.0,2.837 K,2.01437
20250101,023150.868450,023652.312608,301.444158,852.72 um_pwv,1040.98 um_pwv,35.0,2.795 K,2.00984
20250101,023653.270121,024154.712184,301.442063,850.765 um_pwv,1038.59 um_pwv,35.0,2.782 K,2.00522
20250101,024155.675468,024657.118632,301.443164,850.67 um_pwv,1038.48 um_pwv,35.0,2.809 K,2.00500
20250101,024658.081691,025159.525171,301.44348,856.909 um_pwv,1046.09 um_pwv,35.0,2.767 K,2.01974
20250101,025200.485446,025636.007338,275.521892,859.249 um_pwv,1048.95 um_pwv,35.0,2.762 K,2.02527
20250101,030136.148574,030637.693018,301.544444,856.729 um_pwv,1045.87 um_pwv,35.0,2.782 K,2.01931
20250101,030638.654542,031140.099644,301.445102,855.482 um_pwv,1044.35 um_pwv,35.0,2.767 K,2.01637
20250101,031141.061773,031642.502961,301.441188,855.165 um_pwv,1043.96 um_pwv,35.0,2.774 K,2.01562
20250101,031643.461768,032144.906238,301.44447,856.306 um_pwv,1045.36 um_pwv,35.0,2.738 K,2.01832
20250101,032145.869553,032647.313313,301.44376,859.631 um_pwv,1049.42 um_pwv,35.0,2.736 K,2.02617
20250101,032648.270220,033149.717973,301.447753,865.593 um_pwv,1056.69 um_pwv,35.0,2.731 K,2.04026
20250101,033150.674917,033652.119522,301.444605,869.329 um_pwv,1061.25 um_pwv,35.0,2.692 K,2.04909
20250101,033653.083122,034154.522476,301.439354,871.047 um_pwv,1063.35 um_pwv,35.0,2.69 K,2.05315
20250101,034155.485468,034656.929254,301.443786,873.405 um_pwv,1066.23 um_pwv,35.0,2.678 K,2.05872
20250101,034657.886504,035159.335524,301.44902,875.996 um_pwv,1069.39 um_pwv,35.0,2.676 K,2.06485
20250101,035200.293059,035635.814442,275.521383,877.403 um_pwv,1071.11 um_pwv,35.0,2.599 K,2.06817
20250101,050135.980246,050637.553919,301.573673,873.265 um_pwv,1066.06 um_pwv,35.0,2.78 K,2.05839
20250101,050638.515018,051139.958501,301.443483,872.026 um_pwv,1064.55 um_pwv,35.0,2.793 K,2.05547
20250101,051140.919563,051642.363735,301.444172,870.704 um_pwv,1062.93 um_pwv,35.0,2.818 K,2.05234
20250101,051643.319759,052144.764462,301.444703,869.941 um_pwv,1062 um_pwv,35.0,2.82 K,2.05054
20250101,052145.726925,052647.170888,301.443963,867.389 um_pwv,1058.89 um_pwv,35.0,2.852 K,2.04451
20250101,052648.132740,053149.576534,301.443794,865.667 um_pwv,1056.78 um_pwv,35.0,2.887 K,2.04044
20250101,053150.535356,053651.979198,301.443842,866.009 um_pwv,1057.2 um_pwv,35.0,2.888 K,2.04125
20250101,053652.941018,054154.385586,301.444568,866.704 um_pwv,1058.05 um_pwv,35.0,2.947 K,2.04289
20250101,054155.342401,054656.784760,301.442359,865.475 um_pwv,1056.55 um_pwv,35.0,2.894 K,2.03998
20250101,054657.748169,055159.189175,301.441006,865.432 um_pwv,1056.5 um_pwv,35.0,2.918 K,2.03988
20250101,055200.151528,055635.672920,275.521392,864.984 um_pwv,1055.95 um_pwv,35.0,2.955 K,2.03882
20250101,060135.768722,060637.315869,301.547147,867.036 um_pwv,1058.46 um_pwv,35.0,2.983 K,2.04367
20250101,060638.276720,061139.720290,301.44357,862.724 um_pwv,1053.19 um_pwv,35.0,3.017 K,2.03348
20250101,061140.676883,061642.120613,301.44373,858.486 um_pwv,1048.02 um_pwv,35.0,3.031 K,2.02347
20250101,061643.083747,062144.528478,301.444731,853.162 um_pwv,1041.52 um_pwv,35.0,3.082 K,2.01089
20250101,062145.484400,062646.932753,301.448353,842.677 um_pwv,1028.72 um_pwv,35.0,3.118 K,1.98611
20250101,062647.889286,063149.332557,301.443271,834.492 um_pwv,1018.73 um_pwv,35.0,3.143 K,1.96677
20250101,063150.296147,063651.741262,301.445115,831.295 um_pwv,1014.82 um_pwv,35.0,3.178 K,1.95921
20250101,063652.697256,064154.142532,301.445276,827.61 um_pwv,1010.33 um_pwv,35.0,3.189 K,1.95050
20250101,064155.104060,064656.549510,301.44545,825.325 um_pwv,1007.54 um_pwv,35.0,3.237 K,1.94510
20250101,064657.507764,065158.998495,301.490731,821.25 um_pwv,1002.56 um_pwv,35.0,3.246 K,1.93547
20250101,065159.961112,065635.482508,275.521396,816.573 um_pwv,996.851 um_pwv,35.0,3.283 K,1.92442
20250101,070136.587602,070638.133188,301.545586,822.021 um_pwv,1003.5 um_pwv,35.0,3.294 K,1.93729
20250101,070639.093751,071140.538639,301.444888,824.124 um_pwv,1006.07 um_pwv,35.0,3.297 K,1.94227
20250101,071141.496014,071642.937731,301.441717,824.348 um_pwv,1006.34 um_pwv,35.0,3.325 K,1.94279
20250101,071643.901785,072145.344753,301.442968,822.893 um_pwv,1004.57 um_pwv,35.0,3.34 K,1.93936
20250101,072146.301390,072647.748338,301.446948,827.446 um_pwv,1010.13 um_pwv,35.0,3.346 K,1.95012
20250101,072648.710149,073150.149958,301.439809,829.011 um_pwv,1012.04 um_pwv,35.0,3.33 K,1.95381
20250101,073151.112155,073652.556596,301.444441,831.582 um_pwv,1015.17 um_pwv,35.0,3.311 K,1.95989
