TIME,take TIME (seconds)
read results2502/20250202_010137_scanAz_slow.txt,0.0083
results2502/20250202S010138.954801E010640.502936_scanAz_slow.dat,3.0133
results2502/20250202S010641.461992E011142.903960_scanAz_slow.dat,3.0015
results2502/20250202S011143.867382E011645.306143_scanAz_slow.dat,2.9826
results2502/20250202S011646.269771E012147.711545_scanAz_slow.dat,2.9869
results2502/20250202S012148.675777E012650.115585_scanAz_slow.dat,2.9894
results2502/20250202S012651.077477E013152.520898_scanAz_slow.dat,3.0222
results2502/20250202S013153.479367E013654.923114_scanAz_slow.dat,3.0065
results2502/20250202S013655.886078E014157.327559_scanAz_slow.dat,2.9789
results2502/20250202S014158.287221E014659.730363_scanAz_slow.dat,2.9848
results2502/20250202S014700.688625E015202.136669_scanAz_slow.dat,2.9935
results2502/20250202S015203.096510E015638.623634_scanAz_slow.dat,3.0163
read results2502/20250202_020120_scanAz_slow.txt,0.0158
results2502/20250202S020121.770857E020623.316729_scanAz_slow.dat,2.9866
results2502/20250202S020624.279553E021125.718431_scanAz_slow.dat,3.0024
results2502/20250202S021126.681794E021628.124357_scanAz_slow.dat,3.0018
results2502/20250202S021629.084309E022130.527229_scanAz_slow.dat,2.9984
results2502/20250202S022131.488889E022632.931328_scanAz_slow.dat,3.0214
results2502/20250202S022633.893123E023135.336728_scanAz_slow.dat,2.9965
results2502/20250202S023136.296796E023637.741744_scanAz_slow.dat,2.9823
results2502/20250202S023638.701971E024140.146455_scanAz_slow.dat,2.9996
results2502/20250202S024141.103993E024642.548844_scanAz_slow.dat,3.0005
results2502/20250202S024643.509234E025144.954883_scanAz_slow.dat,3.0060
results2502/20250202S025145.915055E025621.435461_scanAz_slow.dat,3.0131
read results2502/20250202_030130_scanAz_slow.txt,0.0138
results2502/20250202S030131.180542E030632.727450_scanAz_slow.dat,3.0122
results2502/20250202S030633.683762E031135.128484_scanAz_slow.dat,3.0112
results2502/20250202S031136.088933E031637.531771_scanAz_slow.dat,3.0005
results2502/20250202S031638.496811E032139.937278_scanAz_slow.dat,2.9895
results2502/20250202S032140.896723E032642.340134_scanAz_slow.dat,3.0040
results2502/20250202S032643.300147E033144.744766_scanAz_slow.dat,3.0069
results2502/20250202S033145.705575E033647.149753_scanAz_slow.dat,2.9862
results2502/20250202S033648.109710E034149.554049_scanAz_slow.dat,2.9670
results2502/20250202S034150.513935E034651.956210_scanAz_slow.dat,3.0022
results2502/20250202S034652.919802E035154.360092_scanAz_slow.dat,2.9625
results2502/20250202S035155.325889E035630.846977_scanAz_slow.dat,2.9872
read results2502/20250202_050135_scanAz_slow.txt,0.0140
results2502/20250202S050136.189619E050637.763100_scanAz_slow.dat,2.9913
results2502/20250202S050638.725671E051140.168651_scanAz_slow.dat,2.9649
results2502/20250202S051141.132956E051642.573986_scanAz_slow.dat,3.0146
results2502/20250202S051643.532513E052144.980102_scanAz_slow.dat,3.0051
results2502/20250202S052145.938025E052647.382189_scanAz_slow.dat,3.0209
results2502/20250202S052648.342601E053149.786325_scanAz_slow.dat,3.0190
results2502/20250202S053150.745808E053652.190033_scanAz_slow.dat,2.9959
results2502/20250202S053653.150581E054154.594324_scanAz_slow.dat,3.0225
results2502/20250202S054155.555671E054656.999024_scanAz_slow.dat,2.9845
results2502/20250202S054657.957729E055159.402806_scanAz_slow.dat,2.9975
results2502/20250202S055200.364286E055635.886327_scanAz_slow.dat,3.0110
read results2502/20250202_060115_scanAz_slow.txt,0.0133
results2502/20250202S060116.110234E060617.652931_scanAz_slow.dat,3.0122
results2502/20250202S060618.616724E061120.059886_scanAz_slow.dat,2.9860
results2502/20250202S061121.018823E061622.465277_scanAz_slow.dat,3.0039
results2502/20250202S061623.425628E062124.866206_scanAz_slow.dat,3.0029
results2502/20250202S062125.827103E062627.269320_scanAz_slow.dat,3.0096
results2502/20250202S062628.228724E063129.673529_scanAz_slow.dat,2.9977
results2502/20250202S063130.634190E063632.079039_scanAz_slow.dat,2.9962
results2502/20250202S063633.041292E064134.485623_scanAz_slow.dat,3.0093
results2502/20250202S064135.444604E064636.887301_scanAz_slow.dat,2.9900
results2502/20250202S064637.846899E065139.291033_scanAz_slow.dat,3.0020
results2502/20250202S065140.251870E065615.777187_scanAz_slow.dat,3.0076
read results2502/20250202_070121_scanAz_slow.txt,0.0128
results2502/20250202S070122.732722E070624.280727_scanAz_slow.dat,3.0096
results2502/20250202S070625.239466E071126.681133_scanAz_slow.dat,2.9947
results2502/20250202S071127.640564E071629.087743_scanAz_slow.dat,2.9823
results2502/20250202S071630.045567E072131.493194_scanAz_slow.dat,3.0054
results2502/20250202S072132.452722E072633.896536_scanAz_slow.dat,2.9973
results2502/20250202S072634.855470E073136.301789_scanAz_slow.dat,3.0106
results2502/20250202S073137.259461E073638.705232_scanAz_slow.dat,3.0143
results2502/20250202S073639.665739E074141.108891_scanAz_slow.dat,2.9878
results2502/20250202S074142.068845E074643.513211_scanAz_slow.dat,3.0118
results2502/20250202S074644.474215E075145.915607_scanAz_slow.dat,3.0333
results2502/20250202S075146.877123E075622.400924_scanAz_slow.dat,2.9954
read results2502/20250202_090134_scanAz_slow.txt,0.0128
results2502/20250202S090135.453039E090637.000241_scanAz_slow.dat,2.9959
results2502/20250202S090637.961670E091139.404077_scanAz_slow.dat,2.9899
results2502/20250202S091140.365867E091641.805369_scanAz_slow.dat,3.0181
results2502/20250202S091642.768768E092144.214123_scanAz_slow.dat,3.0035
results2502/20250202S092145.173776E092646.619512_scanAz_slow.dat,3.0111
results2502/20250202S092647.574852E093149.020754_scanAz_slow.dat,3.0077
results2502/20250202S093149.982064E093651.426766_scanAz_slow.dat,2.9959
results2502/20250202S093652.382992E094153.830266_scanAz_slow.dat,3.0145
results2502/20250202S094154.791585E094656.234486_scanAz_slow.dat,2.9919
results2502/20250202S094657.193556E095158.638421_scanAz_slow.dat,2.9598
results2502/20250202S095159.598393E095635.123822_scanAz_slow.dat,3.0088
read results2502/20250202_100116_scanAz_slow.txt,0.0122
results2502/20250202S100117.676233E100619.241963_scanAz_slow.dat,2.9757
results2502/20250202S100620.203157E101121.646098_scanAz_slow.dat,2.9847
results2502/20250202S101122.607351E101624.050994_scanAz_slow.dat,3.0035
results2502/20250202S101625.011347E102126.452611_scanAz_slow.dat,2.9991
results2502/20250202S102127.412356E102628.857368_scanAz_slow.dat,2.9837
results2502/20250202S102629.818338E103131.259150_scanAz_slow.dat,3.0038
results2502/20250202S103132.220672E103633.665069_scanAz_slow.dat,2.9936
results2502/20250202S103634.626885E104136.070203_scanAz_slow.dat,2.9987
results2502/20250202S104137.029150E104638.474199_scanAz_slow.dat,2.9843
results2502/20250202S104639.432717E105140.879454_scanAz_slow.dat,3.0096
results2502/20250202S105141.841359E105617.358897_scanAz_slow.dat,2.9735
read results2502/20250202_110125_scanAz_slow.txt,0.0136
results2502/20250202S110127.036920E110628.603302_scanAz_slow.dat,2.9901
results2502/20250202S110629.561191E111131.003607_scanAz_slow.dat,2.9985
results2502/20250202S111131.965964E111633.404959_scanAz_slow.dat,2.9870
results2502/20250202S111634.370144E112135.813330_scanAz_slow.dat,3.0233
results2502/20250202S112136.774477E112638.218435_scanAz_slow.dat,2.9880
results2502/20250202S112639.180017E113140.622457_scanAz_slow.dat,2.9997
results2502/20250202S113141.582800E113643.026472_scanAz_slow.dat,2.9842
results2502/20250202S113643.983532E114145.430698_scanAz_slow.dat,2.9979
results2502/20250202S114146.391399E114647.833057_scanAz_slow.dat,2.9921
results2502/20250202S114648.792576E115150.238541_scanAz_slow.dat,3.0217
results2502/20250202S115151.198291E115626.717603_scanAz_slow.dat,2.9866
read results2502/20250202_130134_scanAz_slow.txt,0.0127
results2502/20250202S130135.955216E130637.530835_scanAz_slow.dat,2.9961
results2502/20250202S130638.489292E131139.932971_scanAz_slow.dat,2.9841
results2502/20250202S131140.893604E131642.338150_scanAz_slow.dat,2.9882
results2502/20250202S131643.297482E132144.738996_scanAz_slow.dat,3.0081
results2502/20250202S132145.701006E132647.151768_scanAz_slow.dat,2.9982
results2502/20250202S132648.107361E133149.550361_scanAz_slow.dat,2.9974
results2502/20250202S133150.510592E133651.952986_scanAz_slow.dat,2.9805
results2502/20250202S133652.914988E134154.357088_scanAz_slow.dat,2.9644
results2502/20250202S134155.316219E134656.763243_scanAz_slow.dat,2.9884
results2502/20250202S134657.723411E135159.165531_scanAz_slow.dat,2.9955
results2502/20250202S135200.125594E135635.654598_scanAz_slow.dat,3.0056
read results2502/20250202_140115_scanAz_slow.txt,0.0122
results2502/20250202S140116.112584E140617.660556_scanAz_slow.dat,2.9872
results2502/20250202S140618.620341E141120.064969_scanAz_slow.dat,2.9689
results2502/20250202S141121.024396E141622.467410_scanAz_slow.dat,2.9862
results2502/20250202S141623.422688E142124.867076_scanAz_slow.dat,2.9942
results2502/20250202S142125.826916E142627.272137_scanAz_slow.dat,2.9781
results2502/20250202S142628.232600E143129.678967_scanAz_slow.dat,2.9755
results2502/20250202S143130.634577E143632.080715_scanAz_slow.dat,2.9998
results2502/20250202S143633.040186E144134.487720_scanAz_slow.dat,2.9748
results2502/20250202S144135.449083E144636.890395_scanAz_slow.dat,2.9866
results2502/20250202S144637.852619E145139.294901_scanAz_slow.dat,2.9944
results2502/20250202S145140.253496E145615.777352_scanAz_slow.dat,2.9888
read results2502/20250202_150121_scanAz_slow.txt,0.0121
results2502/20250202S150122.833495E150624.428870_scanAz_slow.dat,2.9739
results2502/20250202S150625.387311E151126.829188_scanAz_slow.dat,2.9979
results2502/20250202S151127.792053E151629.236106_scanAz_slow.dat,2.9806
