Delta_T: 112 min, Count: 519, Mean PWV Diff (%): 24.47, Std Dev: 20.54
Delta_T: 121 min, Count: 519, Mean PWV Diff (%): 24.70, Std Dev: 21.12
Delta_T: 126 min, Count: 519, Mean PWV Diff (%): 24.72, Std Dev: 21.45
Delta_T: 131 min, Count: 519, Mean PWV Diff (%): 24.79, Std Dev: 21.61
Delta_T: 136 min, Count: 519, Mean PWV Diff (%): 24.81, Std Dev: 21.78
Delta_T: 141 min, Count: 519, Mean PWV Diff (%): 24.76, Std Dev: 21.84
Delta_T: 146 min, Count: 519, Mean PWV Diff (%): 24.74, Std Dev: 21.94
Delta_T: 151 min, Count: 519, Mean PWV Diff (%): 24.83, Std Dev: 22.34
Delta_T: 157 min, Count: 519, Mean PWV Diff (%): 24.87, Std Dev: 22.61
Delta_T: 162 min, Count: 519, Mean PWV Diff (%): 24.91, Std Dev: 22.85
Delta_T: 167 min, Count: 519, Mean PWV Diff (%): 24.89, Std Dev: 23.07
Delta_T: 172 min, Count: 519, Mean PWV Diff (%): 24.69, Std Dev: 23.30
Delta_T: 181 min, Count: 521, Mean PWV Diff (%): 24.88, Std Dev: 23.61
Delta_T: 186 min, Count: 521, Mean PWV Diff (%): 24.94, Std Dev: 23.74
Delta_T: 191 min, Count: 521, Mean PWV Diff (%): 25.04, Std Dev: 24.03
Delta_T: 196 min, Count: 521, Mean PWV Diff (%): 25.04, Std Dev: 24.24
Delta_T: 201 min, Count: 521, Mean PWV Diff (%): 25.01, Std Dev: 24.46
Delta_T: 206 min, Count: 521, Mean PWV Diff (%): 24.96, Std Dev: 24.60
Delta_T: 211 min, Count: 521, Mean PWV Diff (%): 24.94, Std Dev: 24.75
Delta_T: 216 min, Count: 521, Mean PWV Diff (%): 25.06, Std Dev: 24.97
Delta_T: 221 min, Count: 521, Mean PWV Diff (%): 25.09, Std Dev: 25.17
Delta_T: 226 min, Count: 521, Mean PWV Diff (%): 25.00, Std Dev: 25.33
Delta_T: 232 min, Count: 521, Mean PWV Diff (%): 24.75, Std Dev: 25.39
Delta_T: 301 min, Count: 520, Mean PWV Diff (%): 24.83, Std Dev: 28.53
Delta_T: 306 min, Count: 520, Mean PWV Diff (%): 24.95, Std Dev: 28.84
Delta_T: 311 min, Count: 520, Mean PWV Diff (%): 25.07, Std Dev: 29.17
Delta_T: 316 min, Count: 520, Mean PWV Diff (%): 25.22, Std Dev: 29.50
Delta_T: 321 min, Count: 520, Mean PWV Diff (%): 25.29, Std Dev: 29.78
Delta_T: 326 min, Count: 520, Mean PWV Diff (%): 25.36, Std Dev: 29.98
Delta_T: 331 min, Count: 520, Mean PWV Diff (%): 25.41, Std Dev: 30.22
Delta_T: 336 min, Count: 520, Mean PWV Diff (%): 25.44, Std Dev: 30.52
Delta_T: 341 min, Count: 520, Mean PWV Diff (%): 25.52, Std Dev: 30.82
Delta_T: 346 min, Count: 520, Mean PWV Diff (%): 25.43, Std Dev: 30.97
Delta_T: 352 min, Count: 520, Mean PWV Diff (%): 25.15, Std Dev: 30.97
Delta_T: 361 min, Count: 520, Mean PWV Diff (%): 25.25, Std Dev: 31.13
Delta_T: 366 min, Count: 520, Mean PWV Diff (%): 25.24, Std Dev: 31.28
Delta_T: 371 min, Count: 520, Mean PWV Diff (%): 25.26, Std Dev: 31.39
Delta_T: 376 min, Count: 520, Mean PWV Diff (%): 25.30, Std Dev: 31.55
Delta_T: 381 min, Count: 520, Mean PWV Diff (%): 25.28, Std Dev: 31.58
Delta_T: 386 min, Count: 520, Mean PWV Diff (%): 25.28, Std Dev: 31.61
Delta_T: 391 min, Count: 520, Mean PWV Diff (%): 25.36, Std Dev: 31.82
Delta_T: 396 min, Count: 520, Mean PWV Diff (%): 25.39, Std Dev: 31.99
Delta_T: 401 min, Count: 520, Mean PWV Diff (%): 25.44, Std Dev: 32.07
Delta_T: 406 min, Count: 520, Mean PWV Diff (%): 25.48, Std Dev: 32.24
Delta_T: 412 min, Count: 520, Mean PWV Diff (%): 25.27, Std Dev: 32.25
Delta_T: 421 min, Count: 521, Mean PWV Diff (%): 25.45, Std Dev: 32.34
Delta_T: 426 min, Count: 521, Mean PWV Diff (%): 25.47, Std Dev: 32.45
Delta_T: 431 min, Count: 521, Mean PWV Diff (%): 25.44, Std Dev: 32.67
Delta_T: 436 min, Count: 521, Mean PWV Diff (%): 25.46, Std Dev: 32.92
Delta_T: 441 min, Count: 521, Mean PWV Diff (%): 25.40, Std Dev: 33.16
Delta_T: 446 min, Count: 521, Mean PWV Diff (%): 25.41, Std Dev: 33.32
Delta_T: 451 min, Count: 521, Mean PWV Diff (%): 25.32, Std Dev: 33.28
Delta_T: 456 min, Count: 521, Mean PWV Diff (%): 25.40, Std Dev: 33.56
Delta_T: 461 min, Count: 521, Mean PWV Diff (%): 25.44, Std Dev: 33.80
Delta_T: 466 min, Count: 521, Mean PWV Diff (%): 25.46, Std Dev: 33.91
Delta_T: 472 min, Count: 521, Mean PWV Diff (%): 25.19, Std Dev: 33.79
Delta_T: 541 min, Count: 521, Mean PWV Diff (%): 25.56, Std Dev: 35.32
Delta_T: 546 min, Count: 521, Mean PWV Diff (%): 25.63, Std Dev: 35.39
Delta_T: 551 min, Count: 520, Mean PWV Diff (%): 25.69, Std Dev: 35.57
Delta_T: 556 min, Count: 520, Mean PWV Diff (%): 25.76, Std Dev: 35.71
Delta_T: 561 min, Count: 520, Mean PWV Diff (%): 25.78, Std Dev: 35.85
Delta_T: 566 min, Count: 520, Mean PWV Diff (%): 25.85, Std Dev: 36.02
Delta_T: 571 min, Count: 520, Mean PWV Diff (%): 25.90, Std Dev: 36.23
Delta_T: 576 min, Count: 520, Mean PWV Diff (%): 25.92, Std Dev: 36.19
Delta_T: 581 min, Count: 520, Mean PWV Diff (%): 25.91, Std Dev: 36.26
Delta_T: 586 min, Count: 520, Mean PWV Diff (%): 25.95, Std Dev: 36.36
Delta_T: 592 min, Count: 520, Mean PWV Diff (%): 25.76, Std Dev: 36.35
Delta_T: 601 min, Count: 522, Mean PWV Diff (%): 26.06, Std Dev: 36.87
Delta_T: 606 min, Count: 522, Mean PWV Diff (%): 26.13, Std Dev: 37.14
Delta_T: 611 min, Count: 522, Mean PWV Diff (%): 26.22, Std Dev: 37.39
Delta_T: 616 min, Count: 522, Mean PWV Diff (%): 26.32, Std Dev: 37.63
Delta_T: 621 min, Count: 522, Mean PWV Diff (%): 26.33, Std Dev: 37.95
Delta_T: 626 min, Count: 522, Mean PWV Diff (%): 26.41, Std Dev: 38.18
Delta_T: 631 min, Count: 522, Mean PWV Diff (%): 26.39, Std Dev: 38.41
Delta_T: 636 min, Count: 522, Mean PWV Diff (%): 26.49, Std Dev: 38.67
Delta_T: 641 min, Count: 522, Mean PWV Diff (%): 26.53, Std Dev: 38.89
Delta_T: 646 min, Count: 522, Mean PWV Diff (%): 26.46, Std Dev: 38.78
Delta_T: 651 min, Count: 522, Mean PWV Diff (%): 26.22, Std Dev: 38.70
Delta_T: 661 min, Count: 262, Mean PWV Diff (%): 28.87, Std Dev: 39.68
Delta_T: 666 min, Count: 262, Mean PWV Diff (%): 28.89, Std Dev: 39.65
Delta_T: 671 min, Count: 262, Mean PWV Diff (%): 29.01, Std Dev: 39.92
Delta_T: 676 min, Count: 262, Mean PWV Diff (%): 29.15, Std Dev: 40.19
Delta_T: 681 min, Count: 262, Mean PWV Diff (%): 29.09, Std Dev: 40.07
Delta_T: 686 min, Count: 262, Mean PWV Diff (%): 29.00, Std Dev: 39.70
Delta_T: 691 min, Count: 262, Mean PWV Diff (%): 29.06, Std Dev: 39.81
Delta_T: 696 min, Count: 262, Mean PWV Diff (%): 28.98, Std Dev: 39.67
Delta_T: 701 min, Count: 262, Mean PWV Diff (%): 29.05, Std Dev: 39.55
Delta_T: 706 min, Count: 262, Mean PWV Diff (%): 28.88, Std Dev: 39.25
Delta_T: 712 min, Count: 262, Mean PWV Diff (%): 28.68, Std Dev: 39.07
Delta_T: 781 min, Count: 523, Mean PWV Diff (%): 26.86, Std Dev: 39.48
Delta_T: 786 min, Count: 523, Mean PWV Diff (%): 27.00, Std Dev: 39.59
Delta_T: 791 min, Count: 523, Mean PWV Diff (%): 27.19, Std Dev: 39.72
Delta_T: 796 min, Count: 523, Mean PWV Diff (%): 27.21, Std Dev: 39.80
Delta_T: 801 min, Count: 523, Mean PWV Diff (%): 27.18, Std Dev: 39.85
Delta_T: 806 min, Count: 523, Mean PWV Diff (%): 27.16, Std Dev: 39.93
Delta_T: 811 min, Count: 523, Mean PWV Diff (%): 27.14, Std Dev: 39.94
Delta_T: 816 min, Count: 523, Mean PWV Diff (%): 27.16, Std Dev: 40.20
Delta_T: 821 min, Count: 523, Mean PWV Diff (%): 27.18, Std Dev: 40.43
Delta_T: 826 min, Count: 523, Mean PWV Diff (%): 27.09, Std Dev: 40.59
Delta_T: 832 min, Count: 523, Mean PWV Diff (%): 26.93, Std Dev: 40.73
Delta_T: 841 min, Count: 522, Mean PWV Diff (%): 27.25, Std Dev: 41.11
Delta_T: 846 min, Count: 522, Mean PWV Diff (%): 27.31, Std Dev: 41.30
Delta_T: 851 min, Count: 522, Mean PWV Diff (%): 27.42, Std Dev: 41.46
Delta_T: 856 min, Count: 522, Mean PWV Diff (%): 27.55, Std Dev: 41.59
Delta_T: 861 min, Count: 522, Mean PWV Diff (%): 27.58, Std Dev: 41.73
Delta_T: 866 min, Count: 522, Mean PWV Diff (%): 27.59, Std Dev: 41.80
Delta_T: 871 min, Count: 522, Mean PWV Diff (%): 27.59, Std Dev: 41.82
Delta_T: 877 min, Count: 522, Mean PWV Diff (%): 27.73, Std Dev: 41.98
Delta_T: 882 min, Count: 522, Mean PWV Diff (%): 27.79, Std Dev: 42.04
Delta_T: 887 min, Count: 522, Mean PWV Diff (%): 27.86, Std Dev: 42.17
Delta_T: 892 min, Count: 522, Mean PWV Diff (%): 27.73, Std Dev: 42.37
Delta_T: 901 min, Count: 525, Mean PWV Diff (%): 27.96, Std Dev: 42.94
Delta_T: 906 min, Count: 525, Mean PWV Diff (%): 28.15, Std Dev: 43.35
Delta_T: 911 min, Count: 525, Mean PWV Diff (%): 28.22, Std Dev: 43.72
Delta_T: 916 min, Count: 525, Mean PWV Diff (%): 28.25, Std Dev: 44.01
Delta_T: 921 min, Count: 525, Mean PWV Diff (%): 28.20, Std Dev: 44.22
Delta_T: 926 min, Count: 525, Mean PWV Diff (%): 28.20, Std Dev: 44.38
Delta_T: 931 min, Count: 525, Mean PWV Diff (%): 28.25, Std Dev: 44.65
Delta_T: 936 min, Count: 525, Mean PWV Diff (%): 28.41, Std Dev: 45.03
Delta_T: 941 min, Count: 525, Mean PWV Diff (%): 28.48, Std Dev: 45.30
Delta_T: 946 min, Count: 525, Mean PWV Diff (%): 28.48, Std Dev: 45.39
Delta_T: 952 min, Count: 525, Mean PWV Diff (%): 28.27, Std Dev: 45.45
Delta_T: 1021 min, Count: 523, Mean PWV Diff (%): 28.71, Std Dev: 48.00
Delta_T: 1026 min, Count: 523, Mean PWV Diff (%): 28.84, Std Dev: 48.20
Delta_T: 1031 min, Count: 523, Mean PWV Diff (%): 28.89, Std Dev: 48.23
Delta_T: 1036 min, Count: 523, Mean PWV Diff (%): 28.97, Std Dev: 48.47
Delta_T: 1041 min, Count: 523, Mean PWV Diff (%): 29.05, Std Dev: 48.82
Delta_T: 1046 min, Count: 523, Mean PWV Diff (%): 29.09, Std Dev: 49.03
Delta_T: 1051 min, Count: 523, Mean PWV Diff (%): 29.23, Std Dev: 49.26
Delta_T: 1056 min, Count: 523, Mean PWV Diff (%): 29.21, Std Dev: 49.29
Delta_T: 1061 min, Count: 523, Mean PWV Diff (%): 29.25, Std Dev: 49.39
Delta_T: 1066 min, Count: 523, Mean PWV Diff (%): 29.21, Std Dev: 49.49
Delta_T: 1072 min, Count: 523, Mean PWV Diff (%): 28.92, Std Dev: 49.41
Delta_T: 1081 min, Count: 523, Mean PWV Diff (%): 29.21, Std Dev: 49.99
Delta_T: 1086 min, Count: 523, Mean PWV Diff (%): 29.31, Std Dev: 50.09
Delta_T: 1091 min, Count: 523, Mean PWV Diff (%): 29.39, Std Dev: 50.14
Delta_T: 1096 min, Count: 523, Mean PWV Diff (%): 29.49, Std Dev: 50.28
Delta_T: 1101 min, Count: 523, Mean PWV Diff (%): 29.49, Std Dev: 50.25
Delta_T: 1106 min, Count: 523, Mean PWV Diff (%): 29.47, Std Dev: 50.26
Delta_T: 1111 min, Count: 523, Mean PWV Diff (%): 29.44, Std Dev: 50.29
Delta_T: 1116 min, Count: 523, Mean PWV Diff (%): 29.51, Std Dev: 50.25
Delta_T: 1121 min, Count: 523, Mean PWV Diff (%): 29.54, Std Dev: 50.27
Delta_T: 1126 min, Count: 523, Mean PWV Diff (%): 29.59, Std Dev: 50.44
Delta_T: 1132 min, Count: 523, Mean PWV Diff (%): 29.39, Std Dev: 50.55
Delta_T: 1141 min, Count: 523, Mean PWV Diff (%): 29.93, Std Dev: 50.53
Delta_T: 1146 min, Count: 523, Mean PWV Diff (%): 29.97, Std Dev: 50.49
Delta_T: 1151 min, Count: 523, Mean PWV Diff (%): 30.02, Std Dev: 50.51
Delta_T: 1156 min, Count: 523, Mean PWV Diff (%): 30.07, Std Dev: 50.63
Delta_T: 1161 min, Count: 523, Mean PWV Diff (%): 30.01, Std Dev: 50.62
Delta_T: 1166 min, Count: 523, Mean PWV Diff (%): 30.05, Std Dev: 50.76
Delta_T: 1171 min, Count: 523, Mean PWV Diff (%): 30.01, Std Dev: 50.84
Delta_T: 1176 min, Count: 523, Mean PWV Diff (%): 29.97, Std Dev: 50.73
Delta_T: 1181 min, Count: 523, Mean PWV Diff (%): 30.03, Std Dev: 50.83
Delta_T: 1186 min, Count: 523, Mean PWV Diff (%): 30.06, Std Dev: 50.91
Delta_T: 1192 min, Count: 523, Mean PWV Diff (%): 29.81, Std Dev: 50.71
Delta_T: 1261 min, Count: 523, Mean PWV Diff (%): 30.59, Std Dev: 51.27
Delta_T: 1266 min, Count: 523, Mean PWV Diff (%): 30.71, Std Dev: 51.49
Delta_T: 1271 min, Count: 523, Mean PWV Diff (%): 30.85, Std Dev: 51.61
Delta_T: 1276 min, Count: 523, Mean PWV Diff (%): 30.92, Std Dev: 51.66
Delta_T: 1281 min, Count: 523, Mean PWV Diff (%): 30.86, Std Dev: 51.65
Delta_T: 1286 min, Count: 523, Mean PWV Diff (%): 30.88, Std Dev: 51.73
Delta_T: 1291 min, Count: 523, Mean PWV Diff (%): 30.94, Std Dev: 51.84
Delta_T: 1296 min, Count: 523, Mean PWV Diff (%): 31.01, Std Dev: 51.79
Delta_T: 1301 min, Count: 523, Mean PWV Diff (%): 30.97, Std Dev: 51.78
Delta_T: 1306 min, Count: 523, Mean PWV Diff (%): 31.02, Std Dev: 51.90
Delta_T: 1312 min, Count: 523, Mean PWV Diff (%): 30.84, Std Dev: 51.82
Delta_T: 1321 min, Count: 522, Mean PWV Diff (%): 30.96, Std Dev: 52.04
Delta_T: 1326 min, Count: 522, Mean PWV Diff (%): 31.05, Std Dev: 52.18
Delta_T: 1331 min, Count: 522, Mean PWV Diff (%): 31.07, Std Dev: 52.17
Delta_T: 1336 min, Count: 522, Mean PWV Diff (%): 31.11, Std Dev: 52.14
Delta_T: 1341 min, Count: 522, Mean PWV Diff (%): 31.10, Std Dev: 52.19
Delta_T: 1346 min, Count: 522, Mean PWV Diff (%): 31.17, Std Dev: 52.40
Delta_T: 1351 min, Count: 522, Mean PWV Diff (%): 31.10, Std Dev: 52.49
Delta_T: 1356 min, Count: 522, Mean PWV Diff (%): 31.21, Std Dev: 52.77
Delta_T: 1361 min, Count: 522, Mean PWV Diff (%): 31.21, Std Dev: 52.96
Delta_T: 1366 min, Count: 522, Mean PWV Diff (%): 31.11, Std Dev: 53.12
Delta_T: 1371 min, Count: 522, Mean PWV Diff (%): 30.81, Std Dev: 53.01
Delta_T: 1381 min, Count: 288, Mean PWV Diff (%): 29.54, Std Dev: 51.43
Delta_T: 1386 min, Count: 288, Mean PWV Diff (%): 29.63, Std Dev: 51.71
Delta_T: 1391 min, Count: 288, Mean PWV Diff (%): 29.64, Std Dev: 52.07
Delta_T: 1396 min, Count: 288, Mean PWV Diff (%): 29.73, Std Dev: 52.57
Delta_T: 1401 min, Count: 288, Mean PWV Diff (%): 29.57, Std Dev: 52.59
Delta_T: 1406 min, Count: 288, Mean PWV Diff (%): 29.54, Std Dev: 52.57
Delta_T: 1411 min, Count: 288, Mean PWV Diff (%): 29.58, Std Dev: 52.59
Delta_T: 1416 min, Count: 288, Mean PWV Diff (%): 29.54, Std Dev: 52.67
Delta_T: 1421 min, Count: 288, Mean PWV Diff (%): 29.55, Std Dev: 52.41
Delta_T: 1426 min, Count: 288, Mean PWV Diff (%): 29.41, Std Dev: 52.25
Delta_T: 1432 min, Count: 288, Mean PWV Diff (%): 29.19, Std Dev: 52.18
Delta_T: 1501 min, Count: 520, Mean PWV Diff (%): 31.57, Std Dev: 55.39
Delta_T: 1506 min, Count: 519, Mean PWV Diff (%): 31.71, Std Dev: 55.65
Delta_T: 1511 min, Count: 519, Mean PWV Diff (%): 31.88, Std Dev: 55.83
Delta_T: 1516 min, Count: 519, Mean PWV Diff (%): 31.95, Std Dev: 56.06
Delta_T: 1521 min, Count: 519, Mean PWV Diff (%): 31.92, Std Dev: 56.44
Delta_T: 1526 min, Count: 519, Mean PWV Diff (%): 31.95, Std Dev: 56.77
Delta_T: 1531 min, Count: 519, Mean PWV Diff (%): 31.98, Std Dev: 56.95
Delta_T: 1536 min, Count: 519, Mean PWV Diff (%): 31.98, Std Dev: 56.87
Delta_T: 1541 min, Count: 519, Mean PWV Diff (%): 31.90, Std Dev: 56.44
Delta_T: 1546 min, Count: 519, Mean PWV Diff (%): 31.75, Std Dev: 56.26
Delta_T: 1552 min, Count: 519, Mean PWV Diff (%): 31.49, Std Dev: 56.12
Delta_T: 1561 min, Count: 519, Mean PWV Diff (%): 31.80, Std Dev: 56.18
Delta_T: 1566 min, Count: 519, Mean PWV Diff (%): 31.86, Std Dev: 56.25
Delta_T: 1571 min, Count: 519, Mean PWV Diff (%): 31.96, Std Dev: 56.43
Delta_T: 1576 min, Count: 519, Mean PWV Diff (%): 31.99, Std Dev: 56.65
Delta_T: 1581 min, Count: 519, Mean PWV Diff (%): 31.99, Std Dev: 56.78
Delta_T: 1586 min, Count: 519, Mean PWV Diff (%): 32.02, Std Dev: 56.84
Delta_T: 1591 min, Count: 519, Mean PWV Diff (%): 32.06, Std Dev: 56.87
Delta_T: 1596 min, Count: 519, Mean PWV Diff (%): 32.13, Std Dev: 56.78
Delta_T: 1601 min, Count: 519, Mean PWV Diff (%): 32.16, Std Dev: 56.62
Delta_T: 1606 min, Count: 519, Mean PWV Diff (%): 32.14, Std Dev: 56.45
Delta_T: 1612 min, Count: 519, Mean PWV Diff (%): 31.90, Std Dev: 56.20
Delta_T: 1621 min, Count: 521, Mean PWV Diff (%): 31.92, Std Dev: 56.09
Delta_T: 1626 min, Count: 521, Mean PWV Diff (%): 31.97, Std Dev: 56.28
Delta_T: 1631 min, Count: 521, Mean PWV Diff (%): 32.05, Std Dev: 56.51
Delta_T: 1636 min, Count: 521, Mean PWV Diff (%): 32.09, Std Dev: 56.60
Delta_T: 1641 min, Count: 521, Mean PWV Diff (%): 32.06, Std Dev: 56.60
Delta_T: 1646 min, Count: 521, Mean PWV Diff (%): 32.02, Std Dev: 56.52
Delta_T: 1651 min, Count: 521, Mean PWV Diff (%): 32.04, Std Dev: 56.68
Delta_T: 1656 min, Count: 521, Mean PWV Diff (%): 32.13, Std Dev: 56.51
Delta_T: 1661 min, Count: 521, Mean PWV Diff (%): 32.10, Std Dev: 56.32
Delta_T: 1666 min, Count: 521, Mean PWV Diff (%): 32.00, Std Dev: 56.34
Delta_T: 1672 min, Count: 521, Mean PWV Diff (%): 31.72, Std Dev: 56.18
Delta_T: 1741 min, Count: 520, Mean PWV Diff (%): 31.69, Std Dev: 57.45
Delta_T: 1746 min, Count: 520, Mean PWV Diff (%): 31.82, Std Dev: 57.68
Delta_T: 1751 min, Count: 520, Mean PWV Diff (%): 31.91, Std Dev: 57.77
Delta_T: 1756 min, Count: 520, Mean PWV Diff (%): 32.00, Std Dev: 57.82
Delta_T: 1761 min, Count: 520, Mean PWV Diff (%): 32.09, Std Dev: 58.22
Delta_T: 1766 min, Count: 520, Mean PWV Diff (%): 32.13, Std Dev: 58.36
Delta_T: 1771 min, Count: 520, Mean PWV Diff (%): 32.13, Std Dev: 58.16
Delta_T: 1776 min, Count: 520, Mean PWV Diff (%): 32.15, Std Dev: 58.18
Delta_T: 1781 min, Count: 520, Mean PWV Diff (%): 32.16, Std Dev: 58.12
Delta_T: 1786 min, Count: 520, Mean PWV Diff (%): 32.09, Std Dev: 58.02
Delta_T: 1791 min, Count: 520, Mean PWV Diff (%): 31.79, Std Dev: 57.85
Delta_T: 1801 min, Count: 520, Mean PWV Diff (%): 31.90, Std Dev: 57.78
Delta_T: 1806 min, Count: 520, Mean PWV Diff (%): 31.84, Std Dev: 57.70
Delta_T: 1811 min, Count: 520, Mean PWV Diff (%): 31.83, Std Dev: 57.66
Delta_T: 1816 min, Count: 520, Mean PWV Diff (%): 31.74, Std Dev: 57.35
Delta_T: 1821 min, Count: 520, Mean PWV Diff (%): 31.64, Std Dev: 57.03
Delta_T: 1826 min, Count: 520, Mean PWV Diff (%): 31.60, Std Dev: 56.96
Delta_T: 1831 min, Count: 520, Mean PWV Diff (%): 31.65, Std Dev: 57.01
Delta_T: 1836 min, Count: 520, Mean PWV Diff (%): 31.66, Std Dev: 56.98
Delta_T: 1841 min, Count: 520, Mean PWV Diff (%): 31.67, Std Dev: 56.89
Delta_T: 1846 min, Count: 520, Mean PWV Diff (%): 31.71, Std Dev: 56.94
Delta_T: 1852 min, Count: 520, Mean PWV Diff (%): 31.53, Std Dev: 56.87
Delta_T: 1861 min, Count: 521, Mean PWV Diff (%): 31.69, Std Dev: 57.06
Delta_T: 1866 min, Count: 521, Mean PWV Diff (%): 31.67, Std Dev: 56.98
Delta_T: 1871 min, Count: 521, Mean PWV Diff (%): 31.62, Std Dev: 56.90
Delta_T: 1876 min, Count: 521, Mean PWV Diff (%): 31.59, Std Dev: 56.91
Delta_T: 1881 min, Count: 521, Mean PWV Diff (%): 31.53, Std Dev: 56.97
Delta_T: 1886 min, Count: 521, Mean PWV Diff (%): 31.54, Std Dev: 57.06
Delta_T: 1891 min, Count: 521, Mean PWV Diff (%): 31.51, Std Dev: 57.15
Delta_T: 1896 min, Count: 521, Mean PWV Diff (%): 31.55, Std Dev: 57.22
Delta_T: 1901 min, Count: 521, Mean PWV Diff (%): 31.60, Std Dev: 57.31
Delta_T: 1906 min, Count: 521, Mean PWV Diff (%): 31.62, Std Dev: 57.43
Delta_T: 1912 min, Count: 521, Mean PWV Diff (%): 31.30, Std Dev: 57.38
Delta_T: 1981 min, Count: 522, Mean PWV Diff (%): 31.86, Std Dev: 58.56
Delta_T: 1986 min, Count: 522, Mean PWV Diff (%): 31.98, Std Dev: 58.60
Delta_T: 1991 min, Count: 521, Mean PWV Diff (%): 32.10, Std Dev: 58.77
Delta_T: 1996 min, Count: 521, Mean PWV Diff (%): 32.19, Std Dev: 58.91
Delta_T: 2001 min, Count: 521, Mean PWV Diff (%): 32.19, Std Dev: 58.96
Delta_T: 2006 min, Count: 521, Mean PWV Diff (%): 32.24, Std Dev: 59.03
Delta_T: 2011 min, Count: 521, Mean PWV Diff (%): 32.32, Std Dev: 59.11
Delta_T: 2016 min, Count: 521, Mean PWV Diff (%): 32.42, Std Dev: 59.21
Delta_T: 2021 min, Count: 521, Mean PWV Diff (%): 32.49, Std Dev: 59.24
Delta_T: 2026 min, Count: 521, Mean PWV Diff (%): 32.49, Std Dev: 59.32
Delta_T: 2032 min, Count: 521, Mean PWV Diff (%): 32.25, Std Dev: 59.19
Delta_T: 2041 min, Count: 523, Mean PWV Diff (%): 32.62, Std Dev: 59.49
Delta_T: 2046 min, Count: 523, Mean PWV Diff (%): 32.61, Std Dev: 59.46
Delta_T: 2051 min, Count: 523, Mean PWV Diff (%): 32.68, Std Dev: 59.61
Delta_T: 2056 min, Count: 523, Mean PWV Diff (%): 32.81, Std Dev: 59.83
Delta_T: 2061 min, Count: 523, Mean PWV Diff (%): 32.85, Std Dev: 60.08
Delta_T: 2066 min, Count: 523, Mean PWV Diff (%): 32.90, Std Dev: 60.30
Delta_T: 2071 min, Count: 523, Mean PWV Diff (%): 32.87, Std Dev: 60.46
Delta_T: 2076 min, Count: 523, Mean PWV Diff (%): 33.02, Std Dev: 60.61
Delta_T: 2081 min, Count: 523, Mean PWV Diff (%): 33.03, Std Dev: 60.72
Delta_T: 2086 min, Count: 523, Mean PWV Diff (%): 32.93, Std Dev: 60.49
Delta_T: 2092 min, Count: 523, Mean PWV Diff (%): 32.70, Std Dev: 60.37
Delta_T: 2101 min, Count: 263, Mean PWV Diff (%): 34.51, Std Dev: 57.30
Delta_T: 2106 min, Count: 263, Mean PWV Diff (%): 34.49, Std Dev: 57.14
Delta_T: 2111 min, Count: 263, Mean PWV Diff (%): 34.63, Std Dev: 57.41
Delta_T: 2116 min, Count: 263, Mean PWV Diff (%): 34.72, Std Dev: 57.67
Delta_T: 2121 min, Count: 263, Mean PWV Diff (%): 34.70, Std Dev: 58.09
Delta_T: 2126 min, Count: 263, Mean PWV Diff (%): 34.62, Std Dev: 58.10
Delta_T: 2131 min, Count: 263, Mean PWV Diff (%): 34.61, Std Dev: 58.10
Delta_T: 2136 min, Count: 263, Mean PWV Diff (%): 34.52, Std Dev: 58.01
Delta_T: 2141 min, Count: 263, Mean PWV Diff (%): 34.65, Std Dev: 58.00
Delta_T: 2146 min, Count: 263, Mean PWV Diff (%): 34.48, Std Dev: 57.83
Delta_T: 2152 min, Count: 263, Mean PWV Diff (%): 34.34, Std Dev: 57.74
