Delta_T: 112 min, Count: 482, Mean PWV Diff (%): 23.55, Std Dev: 13.70
Delta_T: 121 min, Count: 486, Mean PWV Diff (%): 24.14, Std Dev: 15.86
Delta_T: 126 min, Count: 486, Mean PWV Diff (%): 23.53, Std Dev: 14.83
Delta_T: 131 min, Count: 486, Mean PWV Diff (%): 23.51, Std Dev: 14.81
Delta_T: 136 min, Count: 485, Mean PWV Diff (%): 23.50, Std Dev: 15.23
Delta_T: 141 min, Count: 481, Mean PWV Diff (%): 23.54, Std Dev: 14.29
Delta_T: 146 min, Count: 488, Mean PWV Diff (%): 23.90, Std Dev: 15.54
Delta_T: 151 min, Count: 481, Mean PWV Diff (%): 23.55, Std Dev: 14.80
Delta_T: 157 min, Count: 487, Mean PWV Diff (%): 23.65, Std Dev: 15.46
Delta_T: 162 min, Count: 482, Mean PWV Diff (%): 23.30, Std Dev: 15.17
Delta_T: 167 min, Count: 488, Mean PWV Diff (%): 23.39, Std Dev: 15.44
Delta_T: 172 min, Count: 488, Mean PWV Diff (%): 23.16, Std Dev: 15.34
Delta_T: 181 min, Count: 482, Mean PWV Diff (%): 23.83, Std Dev: 16.70
Delta_T: 186 min, Count: 488, Mean PWV Diff (%): 23.35, Std Dev: 16.29
Delta_T: 191 min, Count: 484, Mean PWV Diff (%): 23.04, Std Dev: 15.88
Delta_T: 196 min, Count: 486, Mean PWV Diff (%): 23.40, Std Dev: 16.64
Delta_T: 201 min, Count: 487, Mean PWV Diff (%): 23.32, Std Dev: 17.00
Delta_T: 206 min, Count: 493, Mean PWV Diff (%): 22.70, Std Dev: 17.60
Delta_T: 211 min, Count: 487, Mean PWV Diff (%): 22.99, Std Dev: 17.41
Delta_T: 216 min, Count: 484, Mean PWV Diff (%): 23.06, Std Dev: 17.14
Delta_T: 221 min, Count: 483, Mean PWV Diff (%): 22.78, Std Dev: 16.45
Delta_T: 226 min, Count: 483, Mean PWV Diff (%): 22.68, Std Dev: 16.95
Delta_T: 232 min, Count: 486, Mean PWV Diff (%): 22.32, Std Dev: 17.37
Delta_T: 301 min, Count: 481, Mean PWV Diff (%): 23.05, Std Dev: 19.58
Delta_T: 306 min, Count: 476, Mean PWV Diff (%): 22.42, Std Dev: 18.34
Delta_T: 311 min, Count: 472, Mean PWV Diff (%): 22.89, Std Dev: 17.78
Delta_T: 316 min, Count: 474, Mean PWV Diff (%): 23.47, Std Dev: 20.05
Delta_T: 321 min, Count: 486, Mean PWV Diff (%): 23.68, Std Dev: 21.86
Delta_T: 326 min, Count: 476, Mean PWV Diff (%): 22.81, Std Dev: 18.72
Delta_T: 331 min, Count: 470, Mean PWV Diff (%): 22.79, Std Dev: 18.36
Delta_T: 336 min, Count: 471, Mean PWV Diff (%): 23.34, Std Dev: 20.14
Delta_T: 341 min, Count: 480, Mean PWV Diff (%): 22.79, Std Dev: 20.50
Delta_T: 346 min, Count: 475, Mean PWV Diff (%): 22.43, Std Dev: 19.85
Delta_T: 352 min, Count: 481, Mean PWV Diff (%): 23.42, Std Dev: 23.92
Delta_T: 361 min, Count: 478, Mean PWV Diff (%): 22.97, Std Dev: 20.75
Delta_T: 366 min, Count: 477, Mean PWV Diff (%): 22.49, Std Dev: 20.32
Delta_T: 371 min, Count: 470, Mean PWV Diff (%): 21.82, Std Dev: 18.90
Delta_T: 376 min, Count: 473, Mean PWV Diff (%): 23.10, Std Dev: 24.51
Delta_T: 381 min, Count: 474, Mean PWV Diff (%): 22.00, Std Dev: 20.59
Delta_T: 386 min, Count: 478, Mean PWV Diff (%): 22.97, Std Dev: 21.45
Delta_T: 391 min, Count: 483, Mean PWV Diff (%): 22.87, Std Dev: 21.59
Delta_T: 396 min, Count: 466, Mean PWV Diff (%): 21.57, Std Dev: 19.51
Delta_T: 401 min, Count: 471, Mean PWV Diff (%): 22.11, Std Dev: 20.37
Delta_T: 406 min, Count: 473, Mean PWV Diff (%): 21.85, Std Dev: 20.10
Delta_T: 412 min, Count: 477, Mean PWV Diff (%): 22.15, Std Dev: 20.53
Delta_T: 421 min, Count: 479, Mean PWV Diff (%): 22.47, Std Dev: 21.40
Delta_T: 426 min, Count: 477, Mean PWV Diff (%): 22.02, Std Dev: 21.70
Delta_T: 431 min, Count: 469, Mean PWV Diff (%): 21.12, Std Dev: 19.66
Delta_T: 436 min, Count: 472, Mean PWV Diff (%): 21.94, Std Dev: 20.81
Delta_T: 441 min, Count: 478, Mean PWV Diff (%): 23.70, Std Dev: 24.37
Delta_T: 446 min, Count: 465, Mean PWV Diff (%): 22.37, Std Dev: 21.26
Delta_T: 451 min, Count: 470, Mean PWV Diff (%): 21.35, Std Dev: 20.73
Delta_T: 456 min, Count: 469, Mean PWV Diff (%): 21.33, Std Dev: 20.77
Delta_T: 461 min, Count: 472, Mean PWV Diff (%): 22.57, Std Dev: 22.45
Delta_T: 466 min, Count: 478, Mean PWV Diff (%): 22.99, Std Dev: 23.15
Delta_T: 472 min, Count: 479, Mean PWV Diff (%): 21.39, Std Dev: 22.80
Delta_T: 541 min, Count: 477, Mean PWV Diff (%): 21.33, Std Dev: 24.03
Delta_T: 546 min, Count: 472, Mean PWV Diff (%): 20.27, Std Dev: 22.54
Delta_T: 551 min, Count: 473, Mean PWV Diff (%): 22.23, Std Dev: 24.72
Delta_T: 556 min, Count: 476, Mean PWV Diff (%): 21.95, Std Dev: 24.74
Delta_T: 561 min, Count: 482, Mean PWV Diff (%): 22.59, Std Dev: 27.49
Delta_T: 566 min, Count: 482, Mean PWV Diff (%): 22.85, Std Dev: 26.96
Delta_T: 571 min, Count: 475, Mean PWV Diff (%): 22.35, Std Dev: 25.21
Delta_T: 576 min, Count: 470, Mean PWV Diff (%): 21.89, Std Dev: 24.54
Delta_T: 581 min, Count: 473, Mean PWV Diff (%): 22.49, Std Dev: 25.49
Delta_T: 586 min, Count: 468, Mean PWV Diff (%): 20.79, Std Dev: 22.99
Delta_T: 592 min, Count: 470, Mean PWV Diff (%): 22.46, Std Dev: 25.23
Delta_T: 601 min, Count: 479, Mean PWV Diff (%): 20.71, Std Dev: 24.32
Delta_T: 606 min, Count: 472, Mean PWV Diff (%): 22.76, Std Dev: 26.28
Delta_T: 611 min, Count: 469, Mean PWV Diff (%): 22.12, Std Dev: 22.74
Delta_T: 616 min, Count: 480, Mean PWV Diff (%): 21.57, Std Dev: 26.41
Delta_T: 621 min, Count: 472, Mean PWV Diff (%): 22.08, Std Dev: 26.27
Delta_T: 626 min, Count: 469, Mean PWV Diff (%): 22.51, Std Dev: 25.77
Delta_T: 631 min, Count: 462, Mean PWV Diff (%): 21.36, Std Dev: 22.75
Delta_T: 636 min, Count: 468, Mean PWV Diff (%): 22.43, Std Dev: 26.28
Delta_T: 641 min, Count: 473, Mean PWV Diff (%): 21.60, Std Dev: 24.53
Delta_T: 646 min, Count: 471, Mean PWV Diff (%): 22.17, Std Dev: 25.79
Delta_T: 651 min, Count: 473, Mean PWV Diff (%): 21.09, Std Dev: 24.46
Delta_T: 661 min, Count: 221, Mean PWV Diff (%): 22.75, Std Dev: 24.35
Delta_T: 666 min, Count: 217, Mean PWV Diff (%): 22.67, Std Dev: 23.19
Delta_T: 671 min, Count: 222, Mean PWV Diff (%): 23.14, Std Dev: 25.13
Delta_T: 676 min, Count: 214, Mean PWV Diff (%): 21.37, Std Dev: 23.38
Delta_T: 681 min, Count: 208, Mean PWV Diff (%): 24.06, Std Dev: 23.91
Delta_T: 686 min, Count: 214, Mean PWV Diff (%): 25.19, Std Dev: 28.72
Delta_T: 691 min, Count: 219, Mean PWV Diff (%): 23.06, Std Dev: 26.80
Delta_T: 696 min, Count: 211, Mean PWV Diff (%): 21.71, Std Dev: 20.62
Delta_T: 701 min, Count: 208, Mean PWV Diff (%): 21.71, Std Dev: 22.20
Delta_T: 706 min, Count: 209, Mean PWV Diff (%): 21.56, Std Dev: 21.30
Delta_T: 712 min, Count: 212, Mean PWV Diff (%): 22.25, Std Dev: 25.12
Delta_T: 781 min, Count: 468, Mean PWV Diff (%): 22.37, Std Dev: 25.14
Delta_T: 786 min, Count: 472, Mean PWV Diff (%): 22.82, Std Dev: 25.83
Delta_T: 791 min, Count: 470, Mean PWV Diff (%): 22.08, Std Dev: 27.55
Delta_T: 796 min, Count: 469, Mean PWV Diff (%): 22.20, Std Dev: 26.10
Delta_T: 801 min, Count: 467, Mean PWV Diff (%): 21.81, Std Dev: 26.26
Delta_T: 806 min, Count: 476, Mean PWV Diff (%): 22.62, Std Dev: 30.40
Delta_T: 811 min, Count: 468, Mean PWV Diff (%): 21.50, Std Dev: 27.14
Delta_T: 816 min, Count: 470, Mean PWV Diff (%): 22.87, Std Dev: 29.08
Delta_T: 821 min, Count: 469, Mean PWV Diff (%): 22.74, Std Dev: 28.08
Delta_T: 826 min, Count: 469, Mean PWV Diff (%): 22.65, Std Dev: 30.99
Delta_T: 832 min, Count: 463, Mean PWV Diff (%): 21.18, Std Dev: 25.85
Delta_T: 841 min, Count: 462, Mean PWV Diff (%): 21.31, Std Dev: 25.58
Delta_T: 846 min, Count: 473, Mean PWV Diff (%): 20.55, Std Dev: 28.51
Delta_T: 851 min, Count: 460, Mean PWV Diff (%): 20.33, Std Dev: 25.80
Delta_T: 856 min, Count: 466, Mean PWV Diff (%): 22.67, Std Dev: 29.31
Delta_T: 861 min, Count: 461, Mean PWV Diff (%): 21.19, Std Dev: 26.53
Delta_T: 866 min, Count: 468, Mean PWV Diff (%): 21.46, Std Dev: 27.54
Delta_T: 871 min, Count: 470, Mean PWV Diff (%): 21.79, Std Dev: 28.88
Delta_T: 877 min, Count: 459, Mean PWV Diff (%): 21.25, Std Dev: 26.98
Delta_T: 882 min, Count: 474, Mean PWV Diff (%): 21.78, Std Dev: 28.58
Delta_T: 887 min, Count: 468, Mean PWV Diff (%): 23.25, Std Dev: 27.79
Delta_T: 892 min, Count: 468, Mean PWV Diff (%): 20.97, Std Dev: 27.00
Delta_T: 901 min, Count: 462, Mean PWV Diff (%): 21.27, Std Dev: 25.59
Delta_T: 906 min, Count: 473, Mean PWV Diff (%): 22.65, Std Dev: 28.45
Delta_T: 911 min, Count: 464, Mean PWV Diff (%): 22.60, Std Dev: 27.94
Delta_T: 916 min, Count: 456, Mean PWV Diff (%): 21.03, Std Dev: 26.23
Delta_T: 921 min, Count: 477, Mean PWV Diff (%): 23.22, Std Dev: 28.95
Delta_T: 926 min, Count: 471, Mean PWV Diff (%): 21.68, Std Dev: 27.43
Delta_T: 931 min, Count: 464, Mean PWV Diff (%): 21.70, Std Dev: 28.11
Delta_T: 936 min, Count: 464, Mean PWV Diff (%): 21.43, Std Dev: 27.49
Delta_T: 941 min, Count: 466, Mean PWV Diff (%): 21.89, Std Dev: 30.07
Delta_T: 946 min, Count: 460, Mean PWV Diff (%): 20.38, Std Dev: 26.60
Delta_T: 952 min, Count: 465, Mean PWV Diff (%): 20.28, Std Dev: 27.16
Delta_T: 1021 min, Count: 465, Mean PWV Diff (%): 20.08, Std Dev: 29.21
Delta_T: 1026 min, Count: 466, Mean PWV Diff (%): 21.73, Std Dev: 32.01
Delta_T: 1031 min, Count: 460, Mean PWV Diff (%): 20.72, Std Dev: 29.51
Delta_T: 1036 min, Count: 457, Mean PWV Diff (%): 20.19, Std Dev: 27.22
Delta_T: 1041 min, Count: 462, Mean PWV Diff (%): 19.87, Std Dev: 28.81
Delta_T: 1046 min, Count: 452, Mean PWV Diff (%): 21.43, Std Dev: 30.41
Delta_T: 1051 min, Count: 476, Mean PWV Diff (%): 22.67, Std Dev: 34.08
Delta_T: 1056 min, Count: 466, Mean PWV Diff (%): 22.81, Std Dev: 31.71
Delta_T: 1061 min, Count: 459, Mean PWV Diff (%): 20.33, Std Dev: 28.59
Delta_T: 1066 min, Count: 458, Mean PWV Diff (%): 19.66, Std Dev: 29.76
Delta_T: 1072 min, Count: 465, Mean PWV Diff (%): 20.25, Std Dev: 30.61
Delta_T: 1081 min, Count: 463, Mean PWV Diff (%): 21.94, Std Dev: 31.62
Delta_T: 1086 min, Count: 448, Mean PWV Diff (%): 19.18, Std Dev: 27.00
Delta_T: 1091 min, Count: 458, Mean PWV Diff (%): 21.22, Std Dev: 31.34
Delta_T: 1096 min, Count: 463, Mean PWV Diff (%): 23.83, Std Dev: 35.36
Delta_T: 1101 min, Count: 454, Mean PWV Diff (%): 21.89, Std Dev: 30.78
Delta_T: 1106 min, Count: 473, Mean PWV Diff (%): 22.72, Std Dev: 34.63
Delta_T: 1111 min, Count: 461, Mean PWV Diff (%): 20.60, Std Dev: 31.51
Delta_T: 1116 min, Count: 463, Mean PWV Diff (%): 20.91, Std Dev: 30.43
Delta_T: 1121 min, Count: 456, Mean PWV Diff (%): 20.03, Std Dev: 28.33
Delta_T: 1126 min, Count: 457, Mean PWV Diff (%): 21.32, Std Dev: 31.57
Delta_T: 1132 min, Count: 461, Mean PWV Diff (%): 21.91, Std Dev: 29.65
Delta_T: 1141 min, Count: 461, Mean PWV Diff (%): 22.41, Std Dev: 32.49
Delta_T: 1146 min, Count: 452, Mean PWV Diff (%): 22.05, Std Dev: 31.32
Delta_T: 1151 min, Count: 467, Mean PWV Diff (%): 23.50, Std Dev: 34.11
Delta_T: 1156 min, Count: 464, Mean PWV Diff (%): 23.66, Std Dev: 35.89
Delta_T: 1161 min, Count: 459, Mean PWV Diff (%): 21.57, Std Dev: 30.00
Delta_T: 1166 min, Count: 458, Mean PWV Diff (%): 20.32, Std Dev: 29.79
Delta_T: 1171 min, Count: 472, Mean PWV Diff (%): 24.46, Std Dev: 35.45
Delta_T: 1176 min, Count: 463, Mean PWV Diff (%): 22.40, Std Dev: 34.41
Delta_T: 1181 min, Count: 467, Mean PWV Diff (%): 21.58, Std Dev: 31.87
Delta_T: 1186 min, Count: 459, Mean PWV Diff (%): 21.99, Std Dev: 32.18
Delta_T: 1192 min, Count: 461, Mean PWV Diff (%): 21.02, Std Dev: 29.44
Delta_T: 1261 min, Count: 458, Mean PWV Diff (%): 22.33, Std Dev: 32.82
Delta_T: 1266 min, Count: 467, Mean PWV Diff (%): 22.06, Std Dev: 32.16
Delta_T: 1271 min, Count: 465, Mean PWV Diff (%): 21.95, Std Dev: 31.93
Delta_T: 1276 min, Count: 458, Mean PWV Diff (%): 22.74, Std Dev: 30.34
Delta_T: 1281 min, Count: 461, Mean PWV Diff (%): 21.83, Std Dev: 29.97
Delta_T: 1286 min, Count: 463, Mean PWV Diff (%): 23.40, Std Dev: 32.64
Delta_T: 1291 min, Count: 456, Mean PWV Diff (%): 23.25, Std Dev: 31.92
Delta_T: 1296 min, Count: 465, Mean PWV Diff (%): 22.92, Std Dev: 35.05
Delta_T: 1301 min, Count: 468, Mean PWV Diff (%): 23.64, Std Dev: 35.42
Delta_T: 1306 min, Count: 460, Mean PWV Diff (%): 22.00, Std Dev: 32.85
Delta_T: 1312 min, Count: 473, Mean PWV Diff (%): 23.41, Std Dev: 36.80
Delta_T: 1321 min, Count: 466, Mean PWV Diff (%): 21.31, Std Dev: 30.61
Delta_T: 1326 min, Count: 454, Mean PWV Diff (%): 19.99, Std Dev: 28.93
Delta_T: 1331 min, Count: 454, Mean PWV Diff (%): 23.10, Std Dev: 32.98
Delta_T: 1336 min, Count: 458, Mean PWV Diff (%): 22.62, Std Dev: 35.67
Delta_T: 1341 min, Count: 458, Mean PWV Diff (%): 22.33, Std Dev: 33.31
Delta_T: 1346 min, Count: 459, Mean PWV Diff (%): 22.52, Std Dev: 33.14
Delta_T: 1351 min, Count: 466, Mean PWV Diff (%): 23.64, Std Dev: 35.20
Delta_T: 1356 min, Count: 469, Mean PWV Diff (%): 25.33, Std Dev: 37.24
Delta_T: 1361 min, Count: 463, Mean PWV Diff (%): 24.48, Std Dev: 36.93
Delta_T: 1366 min, Count: 458, Mean PWV Diff (%): 22.17, Std Dev: 35.52
Delta_T: 1371 min, Count: 461, Mean PWV Diff (%): 21.98, Std Dev: 33.22
Delta_T: 1381 min, Count: 237, Mean PWV Diff (%): 18.96, Std Dev: 27.20
Delta_T: 1386 min, Count: 228, Mean PWV Diff (%): 19.03, Std Dev: 25.59
Delta_T: 1391 min, Count: 233, Mean PWV Diff (%): 22.62, Std Dev: 31.98
Delta_T: 1396 min, Count: 228, Mean PWV Diff (%): 19.76, Std Dev: 25.62
Delta_T: 1401 min, Count: 225, Mean PWV Diff (%): 20.74, Std Dev: 26.56
Delta_T: 1406 min, Count: 230, Mean PWV Diff (%): 20.38, Std Dev: 31.51
Delta_T: 1411 min, Count: 243, Mean PWV Diff (%): 20.78, Std Dev: 34.39
Delta_T: 1416 min, Count: 247, Mean PWV Diff (%): 21.22, Std Dev: 34.74
Delta_T: 1421 min, Count: 237, Mean PWV Diff (%): 19.00, Std Dev: 31.62
Delta_T: 1426 min, Count: 230, Mean PWV Diff (%): 20.35, Std Dev: 31.83
Delta_T: 1432 min, Count: 232, Mean PWV Diff (%): 18.25, Std Dev: 27.36
Delta_T: 1501 min, Count: 459, Mean PWV Diff (%): 22.21, Std Dev: 35.77
Delta_T: 1506 min, Count: 451, Mean PWV Diff (%): 22.44, Std Dev: 34.71
Delta_T: 1511 min, Count: 448, Mean PWV Diff (%): 21.85, Std Dev: 31.19
Delta_T: 1516 min, Count: 449, Mean PWV Diff (%): 21.19, Std Dev: 31.71
Delta_T: 1521 min, Count: 449, Mean PWV Diff (%): 21.13, Std Dev: 30.96
Delta_T: 1526 min, Count: 449, Mean PWV Diff (%): 22.45, Std Dev: 32.24
Delta_T: 1531 min, Count: 457, Mean PWV Diff (%): 22.02, Std Dev: 33.69
Delta_T: 1536 min, Count: 451, Mean PWV Diff (%): 20.72, Std Dev: 31.53
Delta_T: 1541 min, Count: 458, Mean PWV Diff (%): 21.06, Std Dev: 32.54
Delta_T: 1546 min, Count: 454, Mean PWV Diff (%): 21.50, Std Dev: 32.84
Delta_T: 1552 min, Count: 455, Mean PWV Diff (%): 21.66, Std Dev: 34.99
Delta_T: 1561 min, Count: 453, Mean PWV Diff (%): 22.68, Std Dev: 36.59
Delta_T: 1566 min, Count: 441, Mean PWV Diff (%): 20.00, Std Dev: 30.60
Delta_T: 1571 min, Count: 448, Mean PWV Diff (%): 20.49, Std Dev: 33.61
Delta_T: 1576 min, Count: 447, Mean PWV Diff (%): 20.95, Std Dev: 33.07
Delta_T: 1581 min, Count: 449, Mean PWV Diff (%): 22.93, Std Dev: 35.61
Delta_T: 1586 min, Count: 440, Mean PWV Diff (%): 19.67, Std Dev: 30.23
Delta_T: 1591 min, Count: 458, Mean PWV Diff (%): 20.88, Std Dev: 34.66
Delta_T: 1596 min, Count: 461, Mean PWV Diff (%): 21.44, Std Dev: 33.66
Delta_T: 1601 min, Count: 460, Mean PWV Diff (%): 22.61, Std Dev: 36.80
Delta_T: 1606 min, Count: 458, Mean PWV Diff (%): 22.76, Std Dev: 35.07
Delta_T: 1612 min, Count: 448, Mean PWV Diff (%): 19.34, Std Dev: 30.29
Delta_T: 1621 min, Count: 450, Mean PWV Diff (%): 21.66, Std Dev: 32.74
Delta_T: 1626 min, Count: 454, Mean PWV Diff (%): 22.71, Std Dev: 35.05
Delta_T: 1631 min, Count: 451, Mean PWV Diff (%): 24.20, Std Dev: 39.67
Delta_T: 1636 min, Count: 452, Mean PWV Diff (%): 23.15, Std Dev: 34.70
Delta_T: 1641 min, Count: 466, Mean PWV Diff (%): 23.49, Std Dev: 39.04
Delta_T: 1646 min, Count: 464, Mean PWV Diff (%): 24.24, Std Dev: 39.59
Delta_T: 1651 min, Count: 456, Mean PWV Diff (%): 23.53, Std Dev: 37.38
Delta_T: 1656 min, Count: 455, Mean PWV Diff (%): 22.15, Std Dev: 36.56
Delta_T: 1661 min, Count: 457, Mean PWV Diff (%): 22.15, Std Dev: 36.88
Delta_T: 1666 min, Count: 458, Mean PWV Diff (%): 22.44, Std Dev: 37.62
Delta_T: 1672 min, Count: 457, Mean PWV Diff (%): 21.88, Std Dev: 36.59
Delta_T: 1741 min, Count: 457, Mean PWV Diff (%): 22.62, Std Dev: 34.97
Delta_T: 1746 min, Count: 450, Mean PWV Diff (%): 22.45, Std Dev: 38.01
Delta_T: 1751 min, Count: 452, Mean PWV Diff (%): 21.85, Std Dev: 36.06
Delta_T: 1756 min, Count: 448, Mean PWV Diff (%): 22.63, Std Dev: 37.93
Delta_T: 1761 min, Count: 449, Mean PWV Diff (%): 22.45, Std Dev: 37.82
Delta_T: 1766 min, Count: 461, Mean PWV Diff (%): 23.12, Std Dev: 40.70
Delta_T: 1771 min, Count: 465, Mean PWV Diff (%): 23.70, Std Dev: 40.77
Delta_T: 1776 min, Count: 473, Mean PWV Diff (%): 24.77, Std Dev: 44.02
Delta_T: 1781 min, Count: 458, Mean PWV Diff (%): 21.41, Std Dev: 39.48
Delta_T: 1786 min, Count: 452, Mean PWV Diff (%): 21.08, Std Dev: 35.75
Delta_T: 1791 min, Count: 454, Mean PWV Diff (%): 20.09, Std Dev: 35.53
Delta_T: 1801 min, Count: 447, Mean PWV Diff (%): 22.34, Std Dev: 38.02
Delta_T: 1806 min, Count: 451, Mean PWV Diff (%): 20.63, Std Dev: 35.46
Delta_T: 1811 min, Count: 458, Mean PWV Diff (%): 24.28, Std Dev: 43.34
Delta_T: 1816 min, Count: 455, Mean PWV Diff (%): 21.25, Std Dev: 35.20
Delta_T: 1821 min, Count: 443, Mean PWV Diff (%): 21.02, Std Dev: 37.77
Delta_T: 1826 min, Count: 451, Mean PWV Diff (%): 21.34, Std Dev: 38.06
Delta_T: 1831 min, Count: 454, Mean PWV Diff (%): 22.87, Std Dev: 41.63
Delta_T: 1836 min, Count: 445, Mean PWV Diff (%): 20.84, Std Dev: 35.83
Delta_T: 1841 min, Count: 442, Mean PWV Diff (%): 20.73, Std Dev: 34.69
Delta_T: 1846 min, Count: 452, Mean PWV Diff (%): 22.36, Std Dev: 39.65
Delta_T: 1852 min, Count: 454, Mean PWV Diff (%): 21.24, Std Dev: 37.86
Delta_T: 1861 min, Count: 451, Mean PWV Diff (%): 24.88, Std Dev: 42.58
Delta_T: 1866 min, Count: 456, Mean PWV Diff (%): 23.64, Std Dev: 39.88
Delta_T: 1871 min, Count: 457, Mean PWV Diff (%): 22.85, Std Dev: 38.96
Delta_T: 1876 min, Count: 456, Mean PWV Diff (%): 19.12, Std Dev: 34.07
Delta_T: 1881 min, Count: 452, Mean PWV Diff (%): 21.00, Std Dev: 36.27
Delta_T: 1886 min, Count: 452, Mean PWV Diff (%): 22.14, Std Dev: 39.84
Delta_T: 1891 min, Count: 440, Mean PWV Diff (%): 19.95, Std Dev: 33.02
Delta_T: 1896 min, Count: 449, Mean PWV Diff (%): 21.21, Std Dev: 36.60
Delta_T: 1901 min, Count: 454, Mean PWV Diff (%): 21.28, Std Dev: 36.07
Delta_T: 1906 min, Count: 457, Mean PWV Diff (%): 22.07, Std Dev: 37.76
Delta_T: 1912 min, Count: 456, Mean PWV Diff (%): 22.57, Std Dev: 38.45
Delta_T: 1981 min, Count: 454, Mean PWV Diff (%): 20.32, Std Dev: 37.92
Delta_T: 1986 min, Count: 453, Mean PWV Diff (%): 18.70, Std Dev: 35.48
Delta_T: 1991 min, Count: 447, Mean PWV Diff (%): 19.10, Std Dev: 34.71
Delta_T: 1996 min, Count: 443, Mean PWV Diff (%): 18.02, Std Dev: 33.60
Delta_T: 2001 min, Count: 457, Mean PWV Diff (%): 21.45, Std Dev: 40.89
Delta_T: 2006 min, Count: 455, Mean PWV Diff (%): 21.55, Std Dev: 39.60
Delta_T: 2011 min, Count: 455, Mean PWV Diff (%): 21.06, Std Dev: 39.42
Delta_T: 2016 min, Count: 451, Mean PWV Diff (%): 21.34, Std Dev: 38.66
Delta_T: 2021 min, Count: 452, Mean PWV Diff (%): 22.12, Std Dev: 39.21
Delta_T: 2026 min, Count: 446, Mean PWV Diff (%): 23.45, Std Dev: 40.86
Delta_T: 2032 min, Count: 456, Mean PWV Diff (%): 23.41, Std Dev: 42.90
Delta_T: 2041 min, Count: 454, Mean PWV Diff (%): 22.85, Std Dev: 41.47
Delta_T: 2046 min, Count: 448, Mean PWV Diff (%): 20.91, Std Dev: 37.34
Delta_T: 2051 min, Count: 452, Mean PWV Diff (%): 21.44, Std Dev: 37.61
Delta_T: 2056 min, Count: 455, Mean PWV Diff (%): 22.70, Std Dev: 40.22
Delta_T: 2061 min, Count: 448, Mean PWV Diff (%): 22.49, Std Dev: 41.16
Delta_T: 2066 min, Count: 451, Mean PWV Diff (%): 22.58, Std Dev: 41.25
Delta_T: 2071 min, Count: 459, Mean PWV Diff (%): 23.07, Std Dev: 43.47
Delta_T: 2076 min, Count: 464, Mean PWV Diff (%): 22.75, Std Dev: 39.75
Delta_T: 2081 min, Count: 450, Mean PWV Diff (%): 22.33, Std Dev: 40.26
Delta_T: 2086 min, Count: 445, Mean PWV Diff (%): 22.18, Std Dev: 41.49
Delta_T: 2092 min, Count: 456, Mean PWV Diff (%): 23.56, Std Dev: 42.57
Delta_T: 2101 min, Count: 181, Mean PWV Diff (%): 20.28, Std Dev: 33.37
Delta_T: 2106 min, Count: 195, Mean PWV Diff (%): 19.94, Std Dev: 34.87
Delta_T: 2111 min, Count: 194, Mean PWV Diff (%): 22.38, Std Dev: 32.66
Delta_T: 2116 min, Count: 201, Mean PWV Diff (%): 20.35, Std Dev: 34.70
Delta_T: 2121 min, Count: 199, Mean PWV Diff (%): 23.63, Std Dev: 34.29
Delta_T: 2126 min, Count: 194, Mean PWV Diff (%): 19.17, Std Dev: 34.84
Delta_T: 2131 min, Count: 202, Mean PWV Diff (%): 25.89, Std Dev: 42.07
Delta_T: 2136 min, Count: 186, Mean PWV Diff (%): 21.92, Std Dev: 38.57
Delta_T: 2141 min, Count: 201, Mean PWV Diff (%): 23.44, Std Dev: 39.86
Delta_T: 2146 min, Count: 195, Mean PWV Diff (%): 20.03, Std Dev: 34.55
Delta_T: 2152 min, Count: 194, Mean PWV Diff (%): 24.05, Std Dev: 35.38
