DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20250101,010136.531267,011150.083026,613.551759,848.009 um_pwv,1035.23 um_pwv,35.0,2.807 K,1.99871
20250101,011151.039968,012204.487716,613.447748,844.542 um_pwv,1031 um_pwv,35.0,2.809 K,1.99052
20250101,012205.451016,013218.897595,613.446579,842.511 um_pwv,1028.52 um_pwv,35.0,2.792 K,1.98572
20250101,013219.860375,014233.307726,613.447351,842.21 um_pwv,1028.15 um_pwv,35.0,2.806 K,1.98501
20250101,014234.266722,015247.715389,613.448667,850.492 um_pwv,1038.26 um_pwv,35.0,2.786 K,2.00458
20250101,015248.672981,015636.196302,227.523321,854.216 um_pwv,1042.81 um_pwv,35.0,2.792 K,2.01338
20250101,020136.339059,021149.890138,613.551079,857.596 um_pwv,1046.93 um_pwv,35.0,2.816 K,2.02136
20250101,021150.852849,022204.300612,613.447763,854.86 um_pwv,1043.59 um_pwv,35.0,2.796 K,2.01490
20250101,022205.259708,023218.707620,613.447912,854.849 um_pwv,1043.58 um_pwv,35.0,2.825 K,2.01487
20250101,023219.664589,024233.117343,613.452754,851.605 um_pwv,1039.62 um_pwv,35.0,2.795 K,2.00721
20250101,024234.074872,025247.525657,613.450785,854.396 um_pwv,1043.03 um_pwv,35.0,2.776 K,2.01380
20250101,025248.482527,025636.007338,227.524811,859.217 um_pwv,1048.91 um_pwv,35.0,2.778 K,2.02520
20250101,030136.148574,031149.701883,613.553309,856.264 um_pwv,1045.3 um_pwv,35.0,2.773 K,2.01822
20250101,031150.658007,032204.108129,613.450122,855.515 um_pwv,1044.39 um_pwv,35.0,2.756 K,2.01645
20250101,032205.070922,033218.519090,613.448168,863.16 um_pwv,1053.72 um_pwv,35.0,2.731 K,2.03451
20250101,033219.477256,034232.926079,613.448823,870.499 um_pwv,1062.68 um_pwv,35.0,2.696 K,2.05186
20250101,034233.883381,035247.331458,613.448077,874.894 um_pwv,1068.05 um_pwv,35.0,2.669 K,2.06224
20250101,035248.295028,035635.814442,227.519414,877.522 um_pwv,1071.26 um_pwv,35.0,2.591 K,2.06845
20250101,050135.980246,051149.558409,613.578163,872.78 um_pwv,1065.47 um_pwv,35.0,2.786 K,2.05725
20250101,051150.520333,052203.968780,613.448447,869.962 um_pwv,1062.03 um_pwv,35.0,2.82 K,2.05059
20250101,052204.925755,053218.374571,613.448816,866.619 um_pwv,1057.95 um_pwv,35.0,2.873 K,2.04269
20250101,053219.336669,054232.780792,613.444123,866.309 um_pwv,1057.57 um_pwv,35.0,2.914 K,2.04195
20250101,054233.743612,055247.191016,613.447404,865.593 um_pwv,1056.69 um_pwv,35.0,2.914 K,2.04026
20250101,055248.153143,055635.672920,227.519777,864.376 um_pwv,1055.21 um_pwv,35.0,2.952 K,2.03739
20250101,060135.768722,061149.318154,613.549432,864.973 um_pwv,1055.94 um_pwv,35.0,3 K,2.03880
20250101,061150.279604,062203.727090,613.447486,855.177 um_pwv,1043.98 um_pwv,35.0,3.06 K,2.01565
20250101,062204.689001,063218.137557,613.448556,838.155 um_pwv,1023.2 um_pwv,35.0,3.133 K,1.97542
20250101,063219.093739,064232.545605,613.451866,829.093 um_pwv,1012.14 um_pwv,35.0,3.188 K,1.95401
20250101,064233.501413,065246.998416,613.497003,823.038 um_pwv,1004.74 um_pwv,35.0,3.248 K,1.93970
20250101,065247.959956,065635.482508,227.522552,815.335 um_pwv,995.341 um_pwv,35.0,3.277 K,1.92150
20250101,070136.587602,071150.137854,613.550252,823.23 um_pwv,1004.98 um_pwv,35.0,3.295 K,1.94015
20250101,071151.093334,072204.542996,613.449662,823.372 um_pwv,1005.15 um_pwv,35.0,3.332 K,1.94049
