DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20240701,010136.332299,011149.872359,613.54006,240.064 um_pwv,293.064 um_pwv,35.0,5.107 K,0.561878
20240701,011150.834196,012204.279930,613.445734,240.1 um_pwv,293.107 um_pwv,35.0,5.112 K,0.561961
20240701,012205.236905,013218.683810,613.446905,240.194 um_pwv,293.222 um_pwv,35.0,5.141 K,0.562184
20240701,013219.648118,014233.096019,613.447901,239.418 um_pwv,292.275 um_pwv,35.0,5.072 K,0.560350
20240701,014234.053554,015247.504424,613.45087,240.818 um_pwv,293.985 um_pwv,35.0,5.059 K,0.563660
20240701,015248.462333,015635.982805,227.520472,240.854 um_pwv,294.028 um_pwv,35.0,4.998 K,0.563744
20240701,020136.126041,021149.673371,613.54733,241.256 um_pwv,294.519 um_pwv,35.0,5.028 K,0.564693
20240701,021150.635767,022204.084586,613.448819,240.807 um_pwv,293.971 um_pwv,35.0,5.05 K,0.563632
20240701,022205.042668,023218.488181,613.445513,238.738 um_pwv,291.446 um_pwv,35.0,5.126 K,0.558744
20240701,023219.451495,024232.897342,613.445847,236.955 um_pwv,289.269 um_pwv,35.0,5.062 K,0.554529
20240701,024233.854294,025247.303421,613.449127,235.277 um_pwv,287.221 um_pwv,35.0,5.088 K,0.550563
20240701,025248.266932,025635.785508,227.518576,233.761 um_pwv,285.369 um_pwv,35.0,5.081 K,0.546978
20240701,030135.902665,031149.480724,613.578059,234.472 um_pwv,286.237 um_pwv,35.0,5.198 K,0.548659
20240701,031150.439497,032203.887144,613.447647,231.164 um_pwv,282.199 um_pwv,35.0,5.199 K,0.540840
20240701,032204.846488,033218.294396,613.447908,227.769 um_pwv,278.055 um_pwv,35.0,5.236 K,0.532816
20240701,033219.251626,034232.701931,613.450305,224.073 um_pwv,273.543 um_pwv,35.0,5.294 K,0.524080
20240701,034233.660165,035247.105377,613.445212,226.346 um_pwv,276.317 um_pwv,35.0,5.367 K,0.529451
20240701,035248.068656,035635.588409,227.519753,226.501 um_pwv,276.506 um_pwv,35.0,5.344 K,0.529818
20240701,050135.638780,051149.178134,613.539354,231.527 um_pwv,282.642 um_pwv,35.0,5.633 K,0.541697
20240701,051150.139435,052203.585735,613.4463,235.693 um_pwv,287.728 um_pwv,35.0,5.69 K,0.551545
20240701,052204.547853,053217.996724,613.448871,243.441 um_pwv,297.187 um_pwv,35.0,5.833 K,0.569860
