TIME,take TIME (seconds)
read results2501/20250101_010135_scanAz_slow.txt,0.0063
results2501/20250101S010136.531267E011150.083026_scanAz_slow.dat,21.0865
results2501/20250101S011151.039968E012204.487716_scanAz_slow.dat,21.0499
results2501/20250101S012205.451016E013218.897595_scanAz_slow.dat,21.0799
results2501/20250101S013219.860375E014233.307726_scanAz_slow.dat,21.0852
results2501/20250101S014234.266722E015247.715389_scanAz_slow.dat,21.0680
results2501/20250101S015248.672981E015636.196302_scanAz_slow.dat,21.0948
read results2501/20250101_020135_scanAz_slow.txt,0.0131
results2501/20250101S020136.339059E021149.890138_scanAz_slow.dat,21.1050
results2501/20250101S021150.852849E022204.300612_scanAz_slow.dat,21.0763
results2501/20250101S022205.259708E023218.707620_scanAz_slow.dat,21.0554
results2501/20250101S023219.664589E024233.117343_scanAz_slow.dat,21.0658
results2501/20250101S024234.074872E025247.525657_scanAz_slow.dat,21.0767
results2501/20250101S025248.482527E025636.007338_scanAz_slow.dat,21.0959
read results2501/20250101_030135_scanAz_slow.txt,0.0129
results2501/20250101S030136.148574E031149.701883_scanAz_slow.dat,21.0850
results2501/20250101S031150.658007E032204.108129_scanAz_slow.dat,21.0681
results2501/20250101S032205.070922E033218.519090_scanAz_slow.dat,21.0699
results2501/20250101S033219.477256E034232.926079_scanAz_slow.dat,21.0829
results2501/20250101S034233.883381E035247.331458_scanAz_slow.dat,21.0874
results2501/20250101S035248.295028E035635.814442_scanAz_slow.dat,21.0974
read results2501/20250101_050134_scanAz_slow.txt,0.0130
results2501/20250101S050135.980246E051149.558409_scanAz_slow.dat,21.0990
results2501/20250101S051150.520333E052203.968780_scanAz_slow.dat,21.0492
results2501/20250101S052204.925755E053218.374571_scanAz_slow.dat,21.0806
results2501/20250101S053219.336669E054232.780792_scanAz_slow.dat,21.1070
results2501/20250101S054233.743612E055247.191016_scanAz_slow.dat,21.1260
results2501/20250101S055248.153143E055635.672920_scanAz_slow.dat,21.0639
read results2501/20250101_060134_scanAz_slow.txt,0.0149
results2501/20250101S060135.768722E061149.318154_scanAz_slow.dat,21.0993
results2501/20250101S061150.279604E062203.727090_scanAz_slow.dat,21.0943
results2501/20250101S062204.689001E063218.137557_scanAz_slow.dat,21.0773
results2501/20250101S063219.093739E064232.545605_scanAz_slow.dat,21.0829
results2501/20250101S064233.501413E065246.998416_scanAz_slow.dat,21.0706
results2501/20250101S065247.959956E065635.482508_scanAz_slow.dat,21.0785
read results2501/20250101_070135_scanAz_slow.txt,0.0130
results2501/20250101S070136.587602E071150.137854_scanAz_slow.dat,21.1092
results2501/20250101S071151.093334E072204.542996_scanAz_slow.dat,21.0893
results2501/20250101S072205.505150E073218.954725_scanAz_slow.dat,21.0620
