T_mid,T0_ave,T1_ave,T2_ave,T3_ave
2025-01-02 13:42:32.488648,171.28443832397497,101.39640522003421,55.77834050059391,41.21400451660125
2025-01-02 13:52:47.324961,174.4539627552078,104.25776175262499,57.47359157800813,42.38619195818797
2025-01-02 13:56:34.850784,176.3773203660464,105.99389062551055,58.5043467429135,43.042366977481855
2025-01-02 14:11:50.027974,180.97676088808748,110.37680019141719,61.18134605884454,45.14245419502172
2025-01-02 14:22:04.439179,180.9226377248875,110.4160676717875,61.25134735703564,45.17106988430156
2025-01-02 14:32:18.845541,178.4336886406016,108.23626997468436,59.92364719510093,44.21898660659906
2025-01-02 14:42:33.256453,175.37998335360626,105.59616818429063,58.40135636925718,43.09009908437781
2025-01-02 14:52:47.661663,173.21331305504376,103.92404359579845,57.45828229785032,42.43317984938531
2025-01-02 14:56:36.145091,170.19690550473948,101.46281622237312,56.02408955678151,41.23266599959622
2025-01-02 15:11:49.884705,164.03218028546718,96.68477957248125,53.405515760185,39.488588440417345
2025-01-02 15:22:04.293822,157.28211863042503,91.77989014386984,50.75861134529172,37.5895420491686
2025-01-02 15:32:18.701331,149.240386986725,86.67396939992985,48.201885634661565,35.83578603863766
2025-01-02 15:42:33.106663,146.84938223359532,85.55051684379642,47.77329570055109,35.592291700839226
2025-01-02 15:52:47.519884,136.49955492021405,78.55169770717688,44.10992032885578,33.01705462634516
2025-01-02 15:56:35.998458,130.84724259580253,74.68191685395884,42.052647678793285,31.47074395668529
2025-01-02 17:11:49.694199,143.3848428249375,82.8541492581375,46.2195209980011,34.2923814713964
2025-01-02 17:22:04.100654,147.95048346519064,86.028874254225,47.87815132141016,35.48053050041156
2025-01-02 17:32:18.508831,150.45758953093906,87.82709410190407,48.85680921077672,36.270009613036876
2025-01-02 17:42:32.918718,153.6275018692047,90.19024703502654,50.22334685921625,37.360497963427655
2025-01-02 17:52:47.323194,155.16632637977347,91.44265674352593,50.982461100816714,37.87089961171078
2025-01-02 17:56:35.806436,155.11869978700423,91.50268570715842,50.99089242631008,37.87594287134958
2025-01-02 18:11:49.500525,154.31521563530157,90.93468974828595,50.688614785669685,37.69379748702156
2025-01-02 18:22:03.907337,152.93705663680313,89.87775343656313,50.10003099441531,37.19007485508953
2025-01-02 18:32:18.313064,152.08444087507655,89.34842512607625,49.83515023589,36.97957126498063
2025-01-02 18:42:32.725569,150.31677801609376,88.11781290769609,49.20612223744578,36.60939320921906
2025-01-02 18:52:47.134465,147.91121709345938,86.42174794673906,48.26919043064078,35.92072519660172
2025-01-02 18:56:35.611916,147.5293609234748,86.15257901103823,48.15600515413529,35.84222179701345
2025-01-02 19:11:49.307608,147.48063194750938,86.08616847991907,48.10512075424204,35.82737564444359
2025-01-02 19:22:03.714509,147.81236007214846,86.43146735429796,48.33842741847,36.06292543411156
2025-01-02 19:32:18.122135,147.96026039123126,86.63582389354859,48.541420620679844,36.29734065532578
2025-01-02 19:42:32.532006,146.85807206630312,85.7884218096736,47.989122569561715,35.8580183386786
2025-01-02 19:52:46.940224,143.27416982651408,83.10814716816203,46.46192780732984,34.75789205431984
2025-01-02 19:56:35.420871,141.59920835092436,81.84571024149665,45.779436079393705,34.25031149086597
2025-01-02 21:11:50.075462,148.15017337798906,86.01356714964,47.852100795508285,35.75394791960719
2025-01-02 21:22:04.483320,153.36028776168283,89.62729768753016,49.71301198005781,36.984348976612814
2025-01-02 21:32:18.891572,156.20899994374219,91.74517645836093,50.85694560408625,37.8354170322414
2025-01-02 21:42:33.302641,158.7661773204703,93.61458941698017,51.90432035923063,38.552020001412345
2025-01-02 21:52:47.708932,161.7808515787172,95.97015733718719,53.21868073940453,39.56000407338
2025-01-02 21:56:36.190952,163.17878415403362,97.10463057446007,53.911370798318075,40.02175465752016
2025-01-02 22:11:49.883288,163.88753864764377,97.74958124160797,54.29413170218297,40.41848810911188
2025-01-02 22:22:04.292448,165.02577960490626,98.60240341424671,54.72495290637047,40.67129031419781
2025-01-02 22:32:18.698654,166.31633474826717,99.63127113581297,55.361694824695476,41.12410005926828
2025-01-02 22:42:33.107077,167.31999170778903,100.55666249990968,55.963289272785936,41.69070748090797
2025-01-02 22:52:47.519529,166.61408224107186,99.90512681007125,55.48379175066843,41.23027996420891
2025-01-02 22:56:35.999357,166.36518725228987,99.7149165177626,55.33917337305379,41.08894240756051
