TIME,take TIME (seconds)
read results/20250101_010135_scanAz_slow.txt,0.0246
20250101S010136.531267E011150.083026,0.5436
20250101S011151.039968E012204.487716,0.4841
20250101S012205.451016E013218.897595,0.4584
20250101S013219.860375E014233.307726,0.4371
20250101S014234.266722E015247.715389,0.4526
20250101S015248.672981E015636.196302,0.4341

Total time taken: 2.8345 seconds
