TIME,take TIME (seconds)
read results2411/20241101_010135_scanAz_slow.txt,0.0137
results2411/20241101S010136.077595E010637.623369_scanAz_slow.dat,6.2612
results2411/20241101S010638.579828E011140.022947_scanAz_slow.dat,13.4408
results2411/20241101S011140.985447E011642.430111_scanAz_slow.dat,20.2413
results2411/20241101S011643.391323E012144.833458_scanAz_slow.dat,25.9560
results2411/20241101S012145.790312E012647.238656_scanAz_slow.dat,32.5406
results2411/20241101S012648.195868E013149.641203_scanAz_slow.dat,40.5396
results2411/20241101S013150.598126E013652.044292_scanAz_slow.dat,47.6788
results2411/20241101S013653.007012E014154.445760_scanAz_slow.dat,55.0587
results2411/20241101S014155.408469E014656.851915_scanAz_slow.dat,61.9050
results2411/20241101S014657.814654E015159.255947_scanAz_slow.dat,69.6062
results2411/20241101S015200.218709E015635.736263_scanAz_slow.dat,76.8587
read results2411/20241101_020134_scanAz_slow.txt,0.0081
results2411/20241101S020135.901995E020637.473683_scanAz_slow.dat,7.1076
results2411/20241101S020638.435817E021139.879795_scanAz_slow.dat,15.2471
results2411/20241101S021140.836376E021642.282409_scanAz_slow.dat,23.4055
results2411/20241101S021643.239369E022144.688847_scanAz_slow.dat,30.1326
results2411/20241101S022145.647911E022647.090730_scanAz_slow.dat,37.0781
results2411/20241101S022648.047647E023149.493073_scanAz_slow.dat,44.4920
results2411/20241101S023150.450516E023651.898926_scanAz_slow.dat,51.8865
results2411/20241101S023652.858869E024154.300157_scanAz_slow.dat,59.4804
results2411/20241101S024155.263653E024656.706697_scanAz_slow.dat,66.0268
results2411/20241101S024657.665457E025159.110309_scanAz_slow.dat,72.8475
results2411/20241101S025200.067828E025635.590825_scanAz_slow.dat,80.0341
read results2411/20241101_030134_scanAz_slow.txt,0.0079
results2411/20241101S030135.686492E030637.233888_scanAz_slow.dat,7.5475
results2411/20241101S030638.190159E031139.633618_scanAz_slow.dat,15.3346
results2411/20241101S031140.595747E031642.039527_scanAz_slow.dat,22.0589
results2411/20241101S031642.997629E032144.441781_scanAz_slow.dat,28.8384
