TIME,take TIME (seconds)
read results2407/20240701_010135_scanAz_slow.txt,0.0063
results2407/20240701S010136.332299E010637.868675_scanAz_slow.dat,1.1738
results2407/20240701S010638.829872E011140.270940_scanAz_slow.dat,1.1931
results2407/20240701S011141.233689E011642.677474_scanAz_slow.dat,1.1799
results2407/20240701S011643.635646E012145.075676_scanAz_slow.dat,1.1714
results2407/20240701S012146.039566E012647.479225_scanAz_slow.dat,1.1874
results2407/20240701S012648.442809E013149.883720_scanAz_slow.dat,1.1787
results2407/20240701S013150.847631E013652.287082_scanAz_slow.dat,1.1749
results2407/20240701S013653.250956E014154.696224_scanAz_slow.dat,1.1844
results2407/20240701S014155.653747E014657.098148_scanAz_slow.dat,1.1833
results2407/20240701S014658.057456E015159.497839_scanAz_slow.dat,1.1628
results2407/20240701S015200.461559E015635.982805_scanAz_slow.dat,1.1752
read results2407/20240701_020135_scanAz_slow.txt,0.0054
results2407/20240701S020136.126041E020637.672609_scanAz_slow.dat,1.1763
results2407/20240701S020638.634056E021140.077796_scanAz_slow.dat,1.1717
results2407/20240701S021141.034074E021642.480288_scanAz_slow.dat,1.1738
results2407/20240701S021643.437170E022144.883954_scanAz_slow.dat,1.1799
results2407/20240701S022145.841735E022647.283830_scanAz_slow.dat,1.1812
results2407/20240701S022648.247665E023149.686452_scanAz_slow.dat,1.1679
results2407/20240701S023150.650971E023652.093139_scanAz_slow.dat,1.1808
results2407/20240701S023653.050017E024154.495117_scanAz_slow.dat,1.1825
results2407/20240701S024155.458463E024656.900958_scanAz_slow.dat,1.1785
results2407/20240701S024657.857836E025159.302793_scanAz_slow.dat,1.1773
results2407/20240701S025200.266121E025635.785508_scanAz_slow.dat,1.1786
read results2407/20240701_030134_scanAz_slow.txt,0.0054
results2407/20240701S030135.902665E030637.474920_scanAz_slow.dat,1.1758
results2407/20240701S030638.430932E031139.880087_scanAz_slow.dat,1.1740
results2407/20240701S031140.836073E031642.283436_scanAz_slow.dat,1.1743
results2407/20240701S031643.243998E032144.686256_scanAz_slow.dat,1.1749
results2407/20240701S032145.643142E032647.086061_scanAz_slow.dat,1.1674
results2407/20240701S032648.050571E033149.493349_scanAz_slow.dat,1.1844
results2407/20240701S033150.450261E033651.893589_scanAz_slow.dat,1.1685
results2407/20240701S033652.858086E034154.302148_scanAz_slow.dat,1.1782
