DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20260202,210136.111481,210637.689435,301.577954,637.045 um_pwv,777.689 um_pwv,35.0,3.168 K,1.50015
20260202,210638.647624,211140.089330,301.441706,634.126 um_pwv,774.124 um_pwv,35.0,3.13 K,1.49325
20260202,211141.053764,211642.493624,301.43986,633.735 um_pwv,773.647 um_pwv,35.0,3.126 K,1.49232
20260202,211643.457217,212144.900760,301.443543,633.849 um_pwv,773.786 um_pwv,35.0,3.123 K,1.49259
20260202,212145.860750,212647.301749,301.440999,636.574 um_pwv,777.113 um_pwv,35.0,3.088 K,1.49904
20260202,212648.265880,213149.708184,301.442304,642.266 um_pwv,784.062 um_pwv,35.0,3.14 K,1.51249
20260202,213150.666206,213652.112528,301.446322,646.334 um_pwv,789.028 um_pwv,35.0,3.095 K,1.52210
20260202,213653.073542,214154.517599,301.444057,645.537 um_pwv,788.055 um_pwv,35.0,3.1 K,1.52022
20260202,214155.478675,214656.922597,301.443922,650.379 um_pwv,793.966 um_pwv,35.0,3.111 K,1.53166
20260202,214657.883059,215159.324685,301.441626,652.29 um_pwv,796.299 um_pwv,35.0,3.078 K,1.53618
20260202,215200.285536,215635.806247,275.520711,653.643 um_pwv,797.95 um_pwv,35.0,3.073 K,1.53937
20260202,220135.490336,220637.064058,301.573722,657.55 um_pwv,802.721 um_pwv,35.0,3.08 K,1.54861
20260202,220638.022892,221139.466703,301.443811,660.237 um_pwv,806 um_pwv,35.0,3.01 K,1.55496
20260202,221140.427409,221641.872084,301.444675,661.818 um_pwv,807.93 um_pwv,35.0,2.989 K,1.55869
20260202,221642.828700,222144.278661,301.449961,665.812 um_pwv,812.807 um_pwv,35.0,2.98 K,1.56814
20260202,222145.235450,222646.679058,301.443608,667.753 um_pwv,815.176 um_pwv,35.0,2.971 K,1.57272
20260202,222647.639582,223149.086608,301.447026,666.031 um_pwv,813.074 um_pwv,35.0,2.946 K,1.56865
20260202,223150.042376,223651.490260,301.447884,666.174 um_pwv,813.248 um_pwv,35.0,2.922 K,1.56899
20260202,223652.449250,224153.892053,301.442803,662.989 um_pwv,809.36 um_pwv,35.0,2.901 K,1.56146
20260202,224154.850961,224656.296144,301.445183,660.926 um_pwv,806.842 um_pwv,35.0,2.845 K,1.55659
20260202,224657.257305,225158.701251,301.443946,661.617 um_pwv,807.685 um_pwv,35.0,2.806 K,1.55822
20260202,225159.658688,225635.182089,275.523401,661.54 um_pwv,807.592 um_pwv,35.0,2.761 K,1.55804
20260202,230135.854295,230637.401380,301.547085,666.738 um_pwv,813.937 um_pwv,35.0,2.776 K,1.57032
20260202,230638.362913,231139.802914,301.440001,666.47 um_pwv,813.609 um_pwv,35.0,2.735 K,1.56969
20260202,231140.763432,231642.212077,301.448645,665.036 um_pwv,811.859 um_pwv,35.0,2.737 K,1.56630
20260202,231643.172083,232144.660698,301.488615,663.468 um_pwv,809.945 um_pwv,35.0,2.755 K,1.56260
20260202,232145.622459,232647.065342,301.442883,665.577 um_pwv,812.52 um_pwv,35.0,2.743 K,1.56758
20260202,232648.026015,233149.469498,301.443483,666.366 um_pwv,813.482 um_pwv,35.0,2.718 K,1.56944
20260202,233150.430361,233651.871842,301.441481,666.853 um_pwv,814.077 um_pwv,35.0,2.745 K,1.57059
20260202,233652.830233,234154.277867,301.447634,666.946 um_pwv,814.191 um_pwv,35.0,2.738 K,1.57082
20260202,234155.238821,234656.679832,301.441011,668.423 um_pwv,815.994 um_pwv,35.0,2.724 K,1.57431
20260202,234657.641463,235159.085442,301.443979,668.494 um_pwv,816.081 um_pwv,35.0,2.748 K,1.57447
20260202,235200.046457,235635.566046,275.519589,666.059 um_pwv,813.108 um_pwv,35.0,2.758 K,1.56872
20260203,010135.903994,010637.451890,301.547896,679.834 um_pwv,829.924 um_pwv,35.0,2.601 K,1.60127
20260203,010638.410740,011139.852208,301.441468,680.819 um_pwv,831.126 um_pwv,35.0,2.569 K,1.60360
20260203,011140.816138,011642.260760,301.444622,679.147 um_pwv,829.085 um_pwv,35.0,2.57 K,1.59965
20260203,011643.216287,012144.659789,301.443502,680.824 um_pwv,831.133 um_pwv,35.0,2.54 K,1.60361
20260203,012145.621313,012647.069130,301.447817,682.64 um_pwv,833.35 um_pwv,35.0,2.526 K,1.60790
20260203,012648.025587,013149.469860,301.444273,686.484 um_pwv,838.043 um_pwv,35.0,2.532 K,1.61699
20260203,013150.429895,013652.883678,302.453783,687.439 um_pwv,839.208 um_pwv,35.0,2.484 K,1.61925
20260203,013653.843128,014155.284561,301.441433,691.168 um_pwv,843.761 um_pwv,35.0,2.493 K,1.62806
20260203,014156.246085,014657.690946,301.444861,688.944 um_pwv,841.045 um_pwv,35.0,2.46 K,1.62280
20260203,014658.652522,015200.096091,301.443569,686.744 um_pwv,838.36 um_pwv,35.0,2.431 K,1.61760
20260203,015201.053931,015635.614464,274.560533,685.678 um_pwv,837.058 um_pwv,35.0,2.374 K,1.61508
20260203,020135.342052,020636.920597,301.578545,694.523 um_pwv,847.856 um_pwv,35.0,2.341 K,1.63599
20260203,020637.881334,021139.329449,301.448115,699.63 um_pwv,854.091 um_pwv,35.0,2.321 K,1.64806
20260203,021140.285370,021641.731126,301.445756,701.531 um_pwv,856.411 um_pwv,35.0,2.285 K,1.65255
20260203,021642.693449,022144.135557,301.442108,701.952 um_pwv,856.926 um_pwv,35.0,2.256 K,1.65354
20260203,022145.095262,022646.539096,301.443834,703.576 um_pwv,858.908 um_pwv,35.0,2.25 K,1.65738
20260203,022647.498474,023148.943990,301.445516,704.178 um_pwv,859.643 um_pwv,35.0,2.24 K,1.65881
20260203,023149.902368,023651.347403,301.445035,701.392 um_pwv,856.242 um_pwv,35.0,2.193 K,1.65222
20260203,023652.307576,024153.750111,301.442535,700.327 um_pwv,854.941 um_pwv,35.0,2.185 K,1.64970
20260203,024154.709214,024656.153946,301.444732,703.559 um_pwv,858.886 um_pwv,35.0,2.18 K,1.65734
20260203,024657.116903,025159.568956,302.452053,705.685 um_pwv,861.482 um_pwv,35.0,2.173 K,1.66237
20260203,025200.523385,025635.089390,274.566005,708.266 um_pwv,864.633 um_pwv,35.0,2.186 K,1.66847
20260203,030135.760923,030637.303687,301.542764,708.004 um_pwv,864.314 um_pwv,35.0,2.194 K,1.66785
20260203,030638.265224,031139.714459,301.449235,708.423 um_pwv,864.825 um_pwv,35.0,2.193 K,1.66884
20260203,031140.669942,031642.115858,301.445916,709.508 um_pwv,866.149 um_pwv,35.0,2.196 K,1.67140
20260203,031643.073615,032144.522080,301.448465,712.876 um_pwv,870.261 um_pwv,35.0,2.158 K,1.67936
20260203,032145.481935,032646.925141,301.443206,714.366 um_pwv,872.08 um_pwv,35.0,2.175 K,1.68288
20260203,032647.885563,033149.330376,301.444813,716.491 um_pwv,874.673 um_pwv,35.0,2.164 K,1.68790
20260203,033150.286118,033651.733432,301.447314,717.552 um_pwv,875.969 um_pwv,35.0,2.142 K,1.69041
20260203,033652.690315,034154.136729,301.446414,717.315 um_pwv,875.68 um_pwv,35.0,2.128 K,1.68985
20260203,034155.098664,034656.542677,301.444013,718.739 um_pwv,877.418 um_pwv,35.0,2.136 K,1.69322
20260203,034657.498465,035158.946002,301.447537,721.237 um_pwv,880.468 um_pwv,35.0,2.122 K,1.69912
20260203,035159.905798,035635.425755,275.519957,722.127 um_pwv,881.554 um_pwv,35.0,2.041 K,1.70122
20260203,050135.786735,050637.356140,301.569405,707.358 um_pwv,863.525 um_pwv,35.0,2.056 K,1.66632
20260203,050638.315884,051139.760498,301.444614,708.598 um_pwv,865.039 um_pwv,35.0,1.998 K,1.66925
20260203,051140.723019,051642.166954,301.443935,710.138 um_pwv,866.919 um_pwv,35.0,2.036 K,1.67289
20260203,051643.126666,052144.567659,301.440993,708.907 um_pwv,865.415 um_pwv,35.0,2.026 K,1.66998
20260203,052145.527057,052646.971514,301.444457,709.525 um_pwv,866.17 um_pwv,35.0,2.011 K,1.67144
20260203,052647.934363,053149.375429,301.441066,711.436 um_pwv,868.503 um_pwv,35.0,1.988 K,1.67596
20260203,053150.335270,053651.780700,301.44543,709.864 um_pwv,866.584 um_pwv,35.0,2.004 K,1.67224
20260203,053652.739302,054154.187934,301.448632,709 um_pwv,865.53 um_pwv,35.0,2.013 K,1.67020
20260203,054155.142057,054656.586394,301.444337,707.114 um_pwv,863.227 um_pwv,35.0,2.064 K,1.66574
20260203,054657.552395,055158.995573,301.443178,706.591 um_pwv,862.588 um_pwv,35.0,2.076 K,1.66451
20260203,055159.951645,055635.478162,275.526517,706.8 um_pwv,862.844 um_pwv,35.0,2.033 K,1.66500
20260203,060136.195339,060637.739749,301.54441,705.755 um_pwv,861.567 um_pwv,35.0,2.127 K,1.66253
20260203,060638.701643,061140.145603,301.44396,707.085 um_pwv,863.192 um_pwv,35.0,2.115 K,1.66568
20260203,061141.107149,061642.553648,301.446499,707.928 um_pwv,864.221 um_pwv,35.0,2.09 K,1.66767
20260203,061643.508454,062144.956856,301.448402,706.399 um_pwv,862.354 um_pwv,35.0,2.12 K,1.66405
20260203,062145.916250,062647.359009,301.442759,705.059 um_pwv,860.718 um_pwv,35.0,2.134 K,1.66089
20260203,062648.318577,063149.764975,301.446398,706.074 um_pwv,861.958 um_pwv,35.0,2.104 K,1.66329
20260203,063150.720631,063652.166432,301.445801,709.059 um_pwv,865.601 um_pwv,35.0,2.133 K,1.67034
20260203,063653.126591,064154.570358,301.443767,711.611 um_pwv,868.717 um_pwv,35.0,2.138 K,1.67637
20260203,064155.530540,064656.978244,301.447704,715.543 um_pwv,873.517 um_pwv,35.0,2.117 K,1.68566
20260203,064657.933419,065159.380105,301.446686,718.679 um_pwv,877.345 um_pwv,35.0,2.081 K,1.69307
20260203,065200.339358,065635.860833,275.521475,720.472 um_pwv,879.534 um_pwv,35.0,2.069 K,1.69731
20260203,070135.594678,070637.167559,301.572881,722.84 um_pwv,882.425 um_pwv,35.0,2.055 K,1.70291
20260203,070638.126767,071139.571592,301.444825,723.638 um_pwv,883.399 um_pwv,35.0,1.984 K,1.70479
20260203,071140.531672,071641.974907,301.443235,726.744 um_pwv,887.191 um_pwv,35.0,2.001 K,1.71214
20260203,071642.936137,072144.380900,301.444763,729.445 um_pwv,890.488 um_pwv,35.0,1.971 K,1.71852
20260203,072145.338040,072646.783754,301.445714,731.848 um_pwv,893.421 um_pwv,35.0,1.934 K,1.72420
20260203,072647.745319,073149.187750,301.442431,734.858 um_pwv,897.096 um_pwv,35.0,1.94 K,1.73131
20260203,073150.148087,073651.592806,301.444719,735.384 um_pwv,897.738 um_pwv,35.0,1.94 K,1.73255
20260203,073652.554243,074153.995807,301.441564,735.558 um_pwv,897.951 um_pwv,35.0,1.964 K,1.73296
20260203,074154.955692,074656.399830,301.444138,735.136 um_pwv,897.436 um_pwv,35.0,1.933 K,1.73197
20260203,074657.361699,075158.805975,301.444276,738.329 um_pwv,901.333 um_pwv,35.0,1.956 K,1.73951
20260203,075159.765747,075635.288859,275.523112,736.836 um_pwv,899.511 um_pwv,35.0,1.917 K,1.73599
20260203,090135.718899,090637.267955,301.549056,752.055 um_pwv,918.09 um_pwv,35.0,1.815 K,1.77195
20260203,090638.224728,091139.673360,301.448632,753.295 um_pwv,919.604 um_pwv,35.0,1.754 K,1.77488
20260203,091140.631049,091642.071739,301.44069,755.783 um_pwv,922.641 um_pwv,35.0,1.781 K,1.78076
20260203,091643.034228,092144.480267,301.446039,757.807 um_pwv,925.111 um_pwv,35.0,1.761 K,1.78554
20260203,092145.436074,092646.884164,301.44809,758.96 um_pwv,926.519 um_pwv,35.0,1.732 K,1.78827
20260203,092647.843278,093149.286431,301.443153,759.503 um_pwv,927.182 um_pwv,35.0,1.763 K,1.78955
20260203,093150.246452,093651.690426,301.443974,759.735 um_pwv,927.465 um_pwv,35.0,1.724 K,1.79010
20260203,093652.650465,094154.096101,301.445636,759.353 um_pwv,926.999 um_pwv,35.0,1.71 K,1.78920
20260203,094155.056868,094656.497949,301.441081,759.548 um_pwv,927.237 um_pwv,35.0,1.706 K,1.78966
20260203,094657.456654,095158.904130,301.447476,760.215 um_pwv,928.052 um_pwv,35.0,1.738 K,1.79124
20260203,095159.861722,095635.384007,275.522285,758.641 um_pwv,926.13 um_pwv,35.0,1.672 K,1.78752
20260203,100136.132715,100637.698134,301.565419,768.495 um_pwv,938.159 um_pwv,35.0,1.692 K,1.81080
20260203,100638.657934,101140.102637,301.444703,771.733 um_pwv,942.112 um_pwv,35.0,1.659 K,1.81845
20260203,101141.064315,101642.509721,301.445406,773.06 um_pwv,943.731 um_pwv,35.0,1.65 K,1.82159
20260203,101643.470050,102144.914002,301.443952,774.882 um_pwv,945.956 um_pwv,35.0,1.634 K,1.82589
20260203,102145.873760,102647.314086,301.440326,773.64 um_pwv,944.44 um_pwv,35.0,1.65 K,1.82296
20260203,102648.275329,103149.720418,301.445089,772.602 um_pwv,943.173 um_pwv,35.0,1.652 K,1.82051
20260203,103150.676542,103652.122881,301.446339,772.289 um_pwv,942.791 um_pwv,35.0,1.632 K,1.81977
20260203,103653.083141,104154.527511,301.44437,773.632 um_pwv,944.43 um_pwv,35.0,1.637 K,1.82294
20260203,104155.488522,104656.934117,301.445595,774.358 um_pwv,945.316 um_pwv,35.0,1.655 K,1.82466
20260203,104657.891994,105159.335792,301.443798,775.459 um_pwv,946.661 um_pwv,35.0,1.636 K,1.82726
20260203,105200.297023,105635.819099,275.522076,776.846 um_pwv,948.354 um_pwv,35.0,1.651 K,1.83054
20260203,110135.528830,110637.074139,301.545309,777.325 um_pwv,948.939 um_pwv,35.0,1.658 K,1.83167
20260203,110638.038383,111139.479610,301.441227,774.339 um_pwv,945.293 um_pwv,35.0,1.658 K,1.82461
20260203,111140.440867,111641.884502,301.443635,771.744 um_pwv,942.126 um_pwv,35.0,1.677 K,1.81848
20260203,111642.845809,112144.292668,301.446859,772.125 um_pwv,942.591 um_pwv,35.0,1.716 K,1.81938
20260203,112145.247865,112646.691247,301.443382,772.526 um_pwv,943.08 um_pwv,35.0,1.726 K,1.82033
20260203,112647.650471,113149.095628,301.445157,771.916 um_pwv,942.335 um_pwv,35.0,1.724 K,1.81889
20260203,113150.056899,113651.502205,301.445306,773.995 um_pwv,944.873 um_pwv,35.0,1.75 K,1.82380
20260203,113652.463033,114153.902559,301.439526,774.339 um_pwv,945.293 um_pwv,35.0,1.74 K,1.82461
20260203,114154.866012,114656.312818,301.446806,774.044 um_pwv,944.934 um_pwv,35.0,1.729 K,1.82392
20260203,114657.269948,115158.712055,301.442107,773.899 um_pwv,944.757 um_pwv,35.0,1.71 K,1.82357
20260203,115159.672052,115635.196520,275.524468,775.168 um_pwv,946.306 um_pwv,35.0,1.718 K,1.82657
20260203,130135.580930,130637.124766,301.543836,769.786 um_pwv,939.735 um_pwv,35.0,1.605 K,1.81385
20260203,130638.085751,131139.527323,301.441572,769.292 um_pwv,939.132 um_pwv,35.0,1.571 K,1.81269
20260203,131140.489168,131641.935579,301.446411,770.386 um_pwv,940.468 um_pwv,35.0,1.605 K,1.81527
20260203,131642.893308,132144.333672,301.440364,769.197 um_pwv,939.016 um_pwv,35.0,1.547 K,1.81246
20260203,132145.297251,132646.742839,301.445588,767.976 um_pwv,937.525 um_pwv,35.0,1.541 K,1.80957
20260203,132647.703385,133149.147281,301.443896,767.832 um_pwv,937.349 um_pwv,35.0,1.57 K,1.80923
20260203,133150.106688,133651.549625,301.442937,767.131 um_pwv,936.494 um_pwv,35.0,1.532 K,1.80758
20260203,133652.510677,134153.956086,301.445409,765.966 um_pwv,935.071 um_pwv,35.0,1.537 K,1.80482
20260203,134154.914758,134656.356721,301.441963,765.014 um_pwv,933.909 um_pwv,35.0,1.577 K,1.80258
20260203,134657.317326,135158.764137,301.446811,764.667 um_pwv,933.486 um_pwv,35.0,1.558 K,1.80175
20260203,135159.720138,135635.244081,275.523943,764.353 um_pwv,933.103 um_pwv,35.0,1.526 K,1.80101
20260203,140135.962218,140637.509225,301.547007,760.846 um_pwv,928.822 um_pwv,35.0,1.559 K,1.79273
20260203,140638.472269,141139.912295,301.440026,762.263 um_pwv,930.551 um_pwv,35.0,1.528 K,1.79607
20260203,141140.873326,141642.317365,301.444039,763.411 um_pwv,931.953 um_pwv,35.0,1.525 K,1.79879
20260203,141643.279017,142144.721463,301.442446,764.448 um_pwv,933.218 um_pwv,35.0,1.511 K,1.80124
20260203,142145.680452,142647.124517,301.444065,765.297 um_pwv,934.255 um_pwv,35.0,1.507 K,1.80324
20260203,142648.087249,143149.530158,301.442909,764.549 um_pwv,933.343 um_pwv,35.0,1.534 K,1.80148
20260203,143150.489407,143651.934068,301.444661,764.289 um_pwv,933.025 um_pwv,35.0,1.495 K,1.80086
20260203,143652.895351,144154.341359,301.446008,766.28 um_pwv,935.455 um_pwv,35.0,1.504 K,1.80557
20260203,144155.301186,144656.743159,301.441973,765.127 um_pwv,934.048 um_pwv,35.0,1.524 K,1.80284
20260203,144657.700807,145159.149147,301.44834,767.547 um_pwv,937.002 um_pwv,35.0,1.487 K,1.80856
