TIME,take TIME (seconds)
read results2405/20240501_010134_scanAz_slow.txt,0.0064
results2405/20240501S010135.903588E011149.451133_scanAz_slow.dat,21.0912
results2405/20240501S011150.413153E012203.859634_scanAz_slow.dat,21.0600
results2405/20240501S012204.818977E013218.272911_scanAz_slow.dat,21.0577
results2405/20240501S013219.227078E014232.674407_scanAz_slow.dat,21.0799
results2405/20240501S014233.634440E015247.082603_scanAz_slow.dat,21.0635
results2405/20240501S015248.046814E015635.565465_scanAz_slow.dat,21.0742
read results2405/20240501_020134_scanAz_slow.txt,0.0129
results2405/20240501S020135.709984E021149.260789_scanAz_slow.dat,21.0801
results2405/20240501S021150.216768E022203.666796_scanAz_slow.dat,21.0769
results2405/20240501S022204.625492E023218.075224_scanAz_slow.dat,21.0618
results2405/20240501S023219.033885E024232.481082_scanAz_slow.dat,21.0834
results2405/20240501S024233.444437E025246.888986_scanAz_slow.dat,21.0830
results2405/20240501S025247.852820E025635.371935_scanAz_slow.dat,21.0870
read results2405/20240501_030135_scanAz_slow.txt,0.0131
results2405/20240501S030136.524490E031150.076820_scanAz_slow.dat,21.1079
results2405/20240501S031151.033327E032204.481461_scanAz_slow.dat,21.0968
results2405/20240501S032205.440199E033218.891528_scanAz_slow.dat,21.0600
results2405/20240501S033219.849078E034233.299487_scanAz_slow.dat,21.0980
results2405/20240501S034234.257510E035247.706675_scanAz_slow.dat,21.0709
results2405/20240501S035248.664851E035636.187034_scanAz_slow.dat,21.0808
read results2405/20240501_050135_scanAz_slow.txt,0.0131
results2405/20240501S050136.331035E051149.878889_scanAz_slow.dat,21.0711
results2405/20240501S051150.840118E052204.291183_scanAz_slow.dat,21.0985
results2405/20240501S052205.247495E053218.694337_scanAz_slow.dat,21.0947
results2405/20240501S053219.657566E054233.105242_scanAz_slow.dat,21.0881
results2405/20240501S054234.067104E055247.512349_scanAz_slow.dat,21.0619
results2405/20240501S055248.474580E055635.992999_scanAz_slow.dat,21.0782
read results2405/20240501_060135_scanAz_slow.txt,0.0150
results2405/20240501S060136.184297E061149.733327_scanAz_slow.dat,21.0882
results2405/20240501S061150.695161E062204.142870_scanAz_slow.dat,21.0674
results2405/20240501S062205.104890E063218.552793_scanAz_slow.dat,21.0924
results2405/20240501S063219.510049E064232.960811_scanAz_slow.dat,21.0893
results2405/20240501S064233.919946E065247.368098_scanAz_slow.dat,21.1139
results2405/20240501S065248.326155E065635.847725_scanAz_slow.dat,21.0909
read results2405/20240501_070134_scanAz_slow.txt,0.0130
results2405/20240501S070136.012244E071149.586844_scanAz_slow.dat,21.0767
results2405/20240501S071150.548337E072203.999666_scanAz_slow.dat,21.0716
results2405/20240501S072204.955890E073218.405465_scanAz_slow.dat,21.0738
results2405/20240501S073219.367533E074232.811863_scanAz_slow.dat,21.0937
results2405/20240501S074233.774348E075247.220435_scanAz_slow.dat,21.1047
results2405/20240501S075248.177314E075635.702682_scanAz_slow.dat,21.0883
read results2405/20240501_090134_scanAz_slow.txt,0.0130
results2405/20240501S090135.854154E091149.394126_scanAz_slow.dat,21.0979
results2405/20240501S091150.351135E092203.800996_scanAz_slow.dat,21.0560
results2405/20240501S092204.763803E093218.212800_scanAz_slow.dat,21.0862
results2405/20240501S093219.170336E094232.618472_scanAz_slow.dat,21.0523
results2405/20240501S094233.575663E095247.026264_scanAz_slow.dat,21.0479
results2405/20240501S095247.983225E095635.507777_scanAz_slow.dat,21.0869
read results2405/20240501_100134_scanAz_slow.txt,0.0135
results2405/20240501S100135.649954E101149.201320_scanAz_slow.dat,21.0746
results2405/20240501S101150.163319E102203.610409_scanAz_slow.dat,21.0972
results2405/20240501S102204.567501E103218.013818_scanAz_slow.dat,21.0635
results2405/20240501S103218.978614E104232.422493_scanAz_slow.dat,21.0665
results2405/20240501S104233.386153E105246.834205_scanAz_slow.dat,21.0980
results2405/20240501S105247.794084E105635.314285_scanAz_slow.dat,21.0453
read results2405/20240501_110135_scanAz_slow.txt,0.0130
results2405/20240501S110136.511830E111150.062750_scanAz_slow.dat,21.0730
results2405/20240501S111151.019646E112204.468465_scanAz_slow.dat,21.0835
results2405/20240501S112205.428028E113218.880735_scanAz_slow.dat,21.0612
results2405/20240501S113219.838232E114233.283616_scanAz_slow.dat,21.0572
results2405/20240501S114234.248140E115247.695951_scanAz_slow.dat,21.0707
results2405/20240501S115248.655586E115636.175621_scanAz_slow.dat,21.0620
read results2405/20240501_130135_scanAz_slow.txt,0.0131
results2405/20240501S130136.412172E131149.964861_scanAz_slow.dat,21.0932
results2405/20240501S131150.920065E132204.367736_scanAz_slow.dat,21.0884
results2405/20240501S132205.330996E133218.777777_scanAz_slow.dat,21.0828
results2405/20240501S133219.740147E134233.187123_scanAz_slow.dat,21.0714
results2405/20240501S134234.143141E135247.595073_scanAz_slow.dat,21.0869
results2405/20240501S135248.552292E135636.073907_scanAz_slow.dat,21.0803
read results2405/20240501_140135_scanAz_slow.txt,0.0130
results2405/20240501S140136.220312E141149.768590_scanAz_slow.dat,21.0656
results2405/20240501S141150.729285E142204.176032_scanAz_slow.dat,21.0585
results2405/20240501S142205.137506E143218.580827_scanAz_slow.dat,21.0511
results2405/20240501S143219.543181E144232.990677_scanAz_slow.dat,21.0792
results2405/20240501S144233.952480E145247.398237_scanAz_slow.dat,21.0467
results2405/20240501S145248.357883E145635.879439_scanAz_slow.dat,21.0429
read results2405/20240501_150134_scanAz_slow.txt,0.0087
results2405/20240501S150136.041916E151149.622018_scanAz_slow.dat,21.0934
results2405/20240501S151150.577825E152204.025386_scanAz_slow.dat,21.0769
results2405/20240501S152204.988641E153218.433022_scanAz_slow.dat,21.0751
results2405/20240501S153219.395040E154232.844006_scanAz_slow.dat,21.0703
results2405/20240501S154233.800920E155247.249315_scanAz_slow.dat,21.0794
results2405/20240501S155248.207131E155635.730386_scanAz_slow.dat,21.0890
read results2405/20240501_170134_scanAz_slow.txt,0.0129
results2405/20240501S170135.918643E171149.465699_scanAz_slow.dat,21.0865
results2405/20240501S171150.429526E172203.875001_scanAz_slow.dat,21.0792
results2405/20240501S172204.833333E173218.281547_scanAz_slow.dat,21.0827
results2405/20240501S173219.240346E174232.692150_scanAz_slow.dat,21.0767
results2405/20240501S174233.651829E175247.099757_scanAz_slow.dat,21.0443
results2405/20240501S175248.059353E175635.579203_scanAz_slow.dat,21.0808
read results2405/20240501_180134_scanAz_slow.txt,0.0130
results2405/20240501S180135.781641E181149.317474_scanAz_slow.dat,21.0871
results2405/20240501S181150.281501E182203.726100_scanAz_slow.dat,21.0818
results2405/20240501S182204.685759E183218.136424_scanAz_slow.dat,21.0768
results2405/20240501S183219.096601E184232.544059_scanAz_slow.dat,21.0757
results2405/20240501S184233.502149E185246.950956_scanAz_slow.dat,21.0848
results2405/20240501S185247.908526E185635.430798_scanAz_slow.dat,21.0619
read results2405/20240501_190135_scanAz_slow.txt,0.0129
results2405/20240501S190136.605064E191150.182002_scanAz_slow.dat,21.0561
results2405/20240501S191151.139587E192204.586990_scanAz_slow.dat,21.0890
results2405/20240501S192205.546094E193218.995826_scanAz_slow.dat,21.0792
results2405/20240501S193219.952665E194233.405228_scanAz_slow.dat,21.0955
results2405/20240501S194234.365258E195247.808107_scanAz_slow.dat,21.0913
results2405/20240501S195248.772004E195636.291733_scanAz_slow.dat,21.0867
read results2405/20240501_210135_scanAz_slow.txt,0.0129
results2405/20240501S210136.431957E211149.983422_scanAz_slow.dat,21.0583
results2405/20240501S211150.938264E212204.388932_scanAz_slow.dat,21.0641
results2405/20240501S212205.350414E213218.796885_scanAz_slow.dat,21.0832
results2405/20240501S213219.753456E214233.204902_scanAz_slow.dat,21.0596
results2405/20240501S214234.162380E215247.613279_scanAz_slow.dat,21.0934
results2405/20240501S215248.571352E215636.091200_scanAz_slow.dat,21.0967
read results2405/20240501_220135_scanAz_slow.txt,0.0130
results2405/20240501S220136.282270E221149.831514_scanAz_slow.dat,21.0567
results2405/20240501S221150.794620E222204.243654_scanAz_slow.dat,21.1819
results2405/20240501S222205.199688E223218.647443_scanAz_slow.dat,21.0943
results2405/20240501S223219.609117E224233.058234_scanAz_slow.dat,21.0545
results2405/20240501S224234.014599E225247.465356_scanAz_slow.dat,21.0901
results2405/20240501S225248.422515E225635.945889_scanAz_slow.dat,21.0611
read results2405/20240502_010134_scanAz_slow.txt,0.0130
results2405/20240502S010136.053341E011149.633624_scanAz_slow.dat,21.0691
results2405/20240502S011150.591102E012204.036828_scanAz_slow.dat,21.0811
results2405/20240502S012204.997218E013218.446020_scanAz_slow.dat,21.0980
results2405/20240502S013219.405092E014232.850813_scanAz_slow.dat,21.0926
results2405/20240502S014233.813551E015247.258657_scanAz_slow.dat,21.0769
results2405/20240502S015248.218507E015635.743496_scanAz_slow.dat,21.1068
read results2405/20240502_020134_scanAz_slow.txt,0.0087
results2405/20240502S020135.901386E021149.481043_scanAz_slow.dat,21.0817
results2405/20240502S021150.443689E022203.888311_scanAz_slow.dat,21.0750
results2405/20240502S022204.851363E023218.304970_scanAz_slow.dat,21.1127
results2405/20240502S023219.257933E024232.704913_scanAz_slow.dat,21.0799
results2405/20240502S024233.664307E025247.111013_scanAz_slow.dat,21.0742
results2405/20240502S025248.070654E025635.595701_scanAz_slow.dat,21.0467
read results2405/20240502_030134_scanAz_slow.txt,0.0131
