DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20240401,010135.828335,011149.379322,613.550987,633.692 um_pwv,773.596 um_pwv,35.0,2.436 K,1.49222
20240401,011150.336594,012203.785995,613.449401,634.693 um_pwv,774.817 um_pwv,35.0,2.394 K,1.49459
20240401,012204.745236,013218.192357,613.447121,635.727 um_pwv,776.079 um_pwv,35.0,2.425 K,1.49703
20240401,013219.155401,014232.603098,613.447697,635.461 um_pwv,775.754 um_pwv,35.0,2.464 K,1.49640
20240401,014233.560914,015247.005555,613.444641,635.132 um_pwv,775.353 um_pwv,35.0,2.585 K,1.49563
20240401,015247.968461,015635.490316,227.521855,631.929 um_pwv,771.443 um_pwv,35.0,2.642 K,1.48806
20240401,020135.681442,021149.229978,613.548536,636.668 um_pwv,777.228 um_pwv,35.0,2.594 K,1.49926
20240401,021150.192357,022203.639094,613.446737,648.137 um_pwv,791.229 um_pwv,35.0,2.407 K,1.52636
20240401,022204.596332,023218.049536,613.453204,657.199 um_pwv,802.291 um_pwv,35.0,2.341 K,1.54778
20240401,023219.008260,024232.454369,613.446109,657.864 um_pwv,803.103 um_pwv,35.0,2.533 K,1.54935
20240401,024233.417670,025246.859853,613.442183,660.009 um_pwv,805.722 um_pwv,35.0,2.574 K,1.55442
20240401,025247.822514,025635.343289,227.520775,663.338 um_pwv,809.786 um_pwv,35.0,2.466 K,1.56229
20240401,030136.542912,031150.095604,613.552692,659.857 um_pwv,805.537 um_pwv,35.0,2.633 K,1.55406
20240401,031151.052180,032204.497948,613.445768,657.859 um_pwv,803.097 um_pwv,35.0,2.615 K,1.54934
20240401,032205.461758,033218.912022,613.450264,660.416 um_pwv,806.219 um_pwv,35.0,2.61 K,1.55538
20240401,033219.869520,034233.318504,613.448984,661.883 um_pwv,808.01 um_pwv,35.0,2.659 K,1.55885
20240401,034234.276598,035247.726443,613.449845,657.799 um_pwv,803.024 um_pwv,35.0,2.798 K,1.54920
20240401,035248.684190,035636.205617,227.521427,654.498 um_pwv,798.994 um_pwv,35.0,2.731 K,1.54139
20240401,050136.364110,051149.991482,613.627372,640.005 um_pwv,781.302 um_pwv,35.0,2.919 K,1.50714
20240401,051150.952562,052204.396733,613.444171,638.744 um_pwv,779.762 um_pwv,35.0,2.942 K,1.50416
20240401,052205.358905,053218.804381,613.445476,639.737 um_pwv,780.975 um_pwv,35.0,2.858 K,1.50651
20240401,053219.766197,054233.213017,613.44682,644.138 um_pwv,786.347 um_pwv,35.0,2.735 K,1.51691
20240401,054234.174785,055247.623055,613.44827,647.546 um_pwv,790.508 um_pwv,35.0,2.704 K,1.52497
20240401,055248.579664,055636.102277,227.522613,646.036 um_pwv,788.664 um_pwv,35.0,2.661 K,1.52140
20240401,060136.149834,061149.697919,613.548085,643.804 um_pwv,785.94 um_pwv,35.0,2.775 K,1.51612
20240401,061150.659766,062204.108796,613.44903,641.744 um_pwv,783.424 um_pwv,35.0,2.794 K,1.51125
20240401,062205.064189,063218.518291,613.454102,644.471 um_pwv,786.754 um_pwv,35.0,2.831 K,1.51770
20240401,063219.474921,064232.919236,613.444315,647.168 um_pwv,790.046 um_pwv,35.0,2.919 K,1.52407
20240401,064233.883824,065247.328242,613.444418,646.876 um_pwv,789.689 um_pwv,35.0,2.899 K,1.52338
20240401,065248.290555,065635.809848,227.519293,644.456 um_pwv,786.735 um_pwv,35.0,2.827 K,1.51766
20240401,070135.954252,071149.504582,613.55033,647.338 um_pwv,790.254 um_pwv,35.0,2.872 K,1.52447
20240401,071150.465772,072203.909075,613.443303,645.023 um_pwv,787.428 um_pwv,35.0,2.945 K,1.51900
20240401,072204.870747,073218.320200,613.449453,646.026 um_pwv,788.652 um_pwv,35.0,2.986 K,1.52137
20240401,073219.281430,074232.727101,613.445671,643.455 um_pwv,785.514 um_pwv,35.0,2.971 K,1.51530
20240401,074233.688670,075247.134267,613.445597,638.665 um_pwv,779.666 um_pwv,35.0,2.982 K,1.50398
20240401,075248.092797,075635.618656,227.525859,635.68 um_pwv,776.022 um_pwv,35.0,2.947 K,1.49692
