DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20241101,010136.077595,010637.623369,301.545774,859.673 um_pwv,1049.47 um_pwv,35.0,2.799 K,2.02627
20241101,010638.579828,011140.022947,301.443119,857.829 um_pwv,1047.22 um_pwv,35.0,2.805 K,2.02192
20241101,011140.985447,011642.430111,301.444664,856.675 um_pwv,1045.81 um_pwv,35.0,2.764 K,2.01919
20241101,011643.391323,012144.833458,301.442135,857.914 um_pwv,1047.32 um_pwv,35.0,2.768 K,2.02212
20241101,012145.790312,012647.238656,301.448344,856.834 um_pwv,1046 um_pwv,35.0,2.765 K,2.01956
20241101,012648.195868,013149.641203,301.445335,858.359 um_pwv,1047.86 um_pwv,35.0,2.729 K,2.02317
20241101,013150.598126,013652.044292,301.446166,860.597 um_pwv,1050.59 um_pwv,35.0,2.714 K,2.02846
20241101,013653.007012,014154.445760,301.438748,861.989 um_pwv,1052.29 um_pwv,35.0,2.661 K,2.03175
20241101,014155.408469,014656.851915,301.443446,860.809 um_pwv,1050.85 um_pwv,35.0,2.669 K,2.02896
20241101,014657.814654,015159.255947,301.441293,862.383 um_pwv,1052.78 um_pwv,35.0,2.639 K,2.03268
20241101,015200.218709,015635.736263,275.517554,862.032 um_pwv,1052.35 um_pwv,35.0,2.593 K,2.03185
20241101,020135.901995,020637.473683,301.571688,867.935 um_pwv,1059.55 um_pwv,35.0,2.572 K,2.04580
20241101,020638.435817,021139.879795,301.443978,868.439 um_pwv,1060.17 um_pwv,35.0,2.584 K,2.04699
20241101,021140.836376,021642.282409,301.446033,868.9 um_pwv,1060.73 um_pwv,35.0,2.565 K,2.04808
20241101,021643.239369,022144.688847,301.449478,870.553 um_pwv,1062.75 um_pwv,35.0,2.574 K,2.05198
20241101,022145.647911,022647.090730,301.442819,870.768 um_pwv,1063.01 um_pwv,35.0,2.53 K,2.05249
20241101,022648.047647,023149.493073,301.445426,872.812 um_pwv,1065.51 um_pwv,35.0,2.55 K,2.05732
20241101,023150.450516,023651.898926,301.44841,875.521 um_pwv,1068.81 um_pwv,35.0,2.566 K,2.06372
20241101,023652.858869,024154.300157,301.441288,874.84 um_pwv,1067.98 um_pwv,35.0,2.526 K,2.06211
20241101,024155.263653,024656.706697,301.443044,875.294 um_pwv,1068.54 um_pwv,35.0,2.511 K,2.06319
20241101,024657.665457,025159.110309,301.444852,874.948 um_pwv,1068.11 um_pwv,35.0,2.501 K,2.06237
20241101,025200.067828,025635.590825,275.522997,876.775 um_pwv,1070.34 um_pwv,35.0,2.502 K,2.06669
20241101,030135.686492,030637.233888,301.547396,877.999 um_pwv,1071.84 um_pwv,35.0,2.493 K,2.06958
20241101,030638.190159,031139.633618,301.443459,877.847 um_pwv,1071.65 um_pwv,35.0,2.505 K,2.06922
20241101,031140.595747,031642.039527,301.44378,879.484 um_pwv,1073.65 um_pwv,35.0,2.5 K,2.07309
20241101,031642.997629,032144.441781,301.444152,882.725 um_pwv,1077.61 um_pwv,35.0,2.476 K,2.08075
20241101,032145.404425,032646.845605,301.44118,881.451 um_pwv,1076.05 um_pwv,35.0,2.452 K,2.07774
20241101,032647.808325,033149.252208,301.443883,879.756 um_pwv,1073.98 um_pwv,35.0,2.455 K,2.07373
20241101,033150.209702,033651.655640,301.445938,880.386 um_pwv,1074.75 um_pwv,35.0,2.486 K,2.07522
20241101,033652.615577,034154.059933,301.444356,884.132 um_pwv,1079.33 um_pwv,35.0,2.48 K,2.08407
20241101,034155.017401,034656.463731,301.44633,885.399 um_pwv,1080.87 um_pwv,35.0,2.501 K,2.08707
20241101,034657.421838,035158.862940,301.441102,883.761 um_pwv,1078.87 um_pwv,35.0,2.458 K,2.08320
20241101,035159.826932,035635.347900,275.520968,883.576 um_pwv,1078.65 um_pwv,35.0,2.432 K,2.08276
20241101,050136.543646,050638.090727,301.547081,859.535 um_pwv,1049.3 um_pwv,35.0,2.64 K,2.02595
