TIME,take TIME (seconds)
read results2405/20240501_010134_scanAz_slow.txt,0.0091
results2405/20240501S010135.903588E010637.450749_scanAz_slow.dat,5.1160
results2405/20240501S010638.406749E011139.850588_scanAz_slow.dat,10.1524
results2405/20240501S011140.813993E011642.258930_scanAz_slow.dat,15.2560
results2405/20240501S011643.216107E012144.659020_scanAz_slow.dat,20.2691
results2405/20240501S012145.622962E012647.066095_scanAz_slow.dat,25.1964
results2405/20240501S012648.023603E013149.467544_scanAz_slow.dat,30.1858
results2405/20240501S013150.427970E013651.870645_scanAz_slow.dat,35.0051
results2405/20240501S013652.835109E014154.273838_scanAz_slow.dat,39.9915
results2405/20240501S014155.237519E014656.678829_scanAz_slow.dat,44.8536
results2405/20240501S014657.641496E015159.083133_scanAz_slow.dat,49.7413
results2405/20240501S015200.042080E015635.565465_scanAz_slow.dat,54.6187
read results2405/20240501_020134_scanAz_slow.txt,0.0167
results2405/20240501S020135.709984E020637.253036_scanAz_slow.dat,4.9146
results2405/20240501S020638.215113E021139.656755_scanAz_slow.dat,9.9841
results2405/20240501S021140.620113E021642.061811_scanAz_slow.dat,14.8438
results2405/20240501S021643.020521E022144.468154_scanAz_slow.dat,19.7472
results2405/20240501S022145.425349E022646.869083_scanAz_slow.dat,24.7559
results2405/20240501S022647.828766E023149.272933_scanAz_slow.dat,29.9344
results2405/20240501S023150.235637E023651.680156_scanAz_slow.dat,35.1035
results2405/20240501S023652.637308E024154.081485_scanAz_slow.dat,40.2190
results2405/20240501S024155.045095E024656.485157_scanAz_slow.dat,45.2861
results2405/20240501S024657.448793E025158.890361_scanAz_slow.dat,50.3426
results2405/20240501S025159.848288E025635.371935_scanAz_slow.dat,55.6216
read results2405/20240501_030135_scanAz_slow.txt,0.0091
results2405/20240501S030136.524490E030638.068344_scanAz_slow.dat,5.2179
results2405/20240501S030639.030806E031140.473388_scanAz_slow.dat,10.4293
results2405/20240501S031141.432278E031642.875889_scanAz_slow.dat,15.6556
results2405/20240501S031643.835818E032145.281934_scanAz_slow.dat,20.9008
results2405/20240501S032146.240359E032647.684612_scanAz_slow.dat,26.1205
results2405/20240501S032648.644126E033150.088540_scanAz_slow.dat,31.2824
results2405/20240501S033151.047840E033652.495648_scanAz_slow.dat,36.5252
results2405/20240501S033653.453062E034154.895930_scanAz_slow.dat,41.7416
results2405/20240501S034155.856012E034657.301291_scanAz_slow.dat,46.9771
results2405/20240501S034658.259984E035159.706525_scanAz_slow.dat,52.1894
results2405/20240501S035200.664385E035636.187034_scanAz_slow.dat,57.4088
read results2405/20240501_050135_scanAz_slow.txt,0.0145
results2405/20240501S050136.331035E050637.877754_scanAz_slow.dat,5.2335
results2405/20240501S050638.838855E051140.281172_scanAz_slow.dat,10.4699
results2405/20240501S051141.242051E051642.684135_scanAz_slow.dat,15.6850
results2405/20240501S051643.646561E052145.091027_scanAz_slow.dat,20.9215
results2405/20240501S052146.048823E052647.492083_scanAz_slow.dat,26.1360
results2405/20240501S052648.454072E053149.897595_scanAz_slow.dat,31.3820
results2405/20240501S053150.856101E053652.298079_scanAz_slow.dat,36.5748
results2405/20240501S053653.259834E054154.706732_scanAz_slow.dat,41.8726
results2405/20240501S054155.662850E054657.108364_scanAz_slow.dat,46.9650
results2405/20240501S054658.065643E055159.513790_scanAz_slow.dat,51.9021
results2405/20240501S055200.470540E055635.992999_scanAz_slow.dat,57.1864
read results2405/20240501_060135_scanAz_slow.txt,0.0134
results2405/20240501S060136.184297E060637.730987_scanAz_slow.dat,5.2516
results2405/20240501S060638.691163E061140.138998_scanAz_slow.dat,10.4446
results2405/20240501S061141.094168E061642.540458_scanAz_slow.dat,15.5561
results2405/20240501S061643.498282E062144.944220_scanAz_slow.dat,20.7546
results2405/20240501S062145.902322E062647.348642_scanAz_slow.dat,26.1756
results2405/20240501S062648.307930E063149.752177_scanAz_slow.dat,31.4659
results2405/20240501S063150.710025E063652.153712_scanAz_slow.dat,36.7944
results2405/20240501S063653.116246E064154.557669_scanAz_slow.dat,42.5467
results2405/20240501S064155.519565E064656.963743_scanAz_slow.dat,48.2265
results2405/20240501S064657.920690E065159.365551_scanAz_slow.dat,54.1252
results2405/20240501S065200.327983E065635.847725_scanAz_slow.dat,58.9730
read results2405/20240501_070134_scanAz_slow.txt,0.0131
results2405/20240501S070136.012244E070637.587695_scanAz_slow.dat,6.0690
results2405/20240501S070638.542658E071139.988316_scanAz_slow.dat,11.5606
results2405/20240501S071140.949365E071642.394470_scanAz_slow.dat,17.4675
results2405/20240501S071643.350736E072144.796405_scanAz_slow.dat,22.9614
results2405/20240501S072145.759029E072647.203292_scanAz_slow.dat,29.3282
results2405/20240501S072648.161000E073149.602513_scanAz_slow.dat,36.2395
results2405/20240501S073150.563601E073652.009749_scanAz_slow.dat,42.5920
results2405/20240501S073652.966144E074154.411000_scanAz_slow.dat,48.7932
results2405/20240501S074155.374114E074656.818581_scanAz_slow.dat,55.1898
