DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20240801,010136.514103,010638.057528,301.543425,474.333 um_pwv,579.053 um_pwv,35.0,10.54 K,1.11559
20240801,010639.019355,011140.461809,301.442454,487.983 um_pwv,595.717 um_pwv,35.0,10.49 K,1.14785
20240801,011141.424461,011642.864007,301.439546,496.262 um_pwv,605.824 um_pwv,35.0,10.53 K,1.16742
20240801,011643.828252,012145.267757,301.439505,522.804 um_pwv,638.226 um_pwv,35.0,11.33 K,1.23015
20240801,012146.231061,012647.671314,301.440253,531.362 um_pwv,648.673 um_pwv,35.0,11.41 K,1.25038
20240801,012648.635328,013150.076281,301.440953,529.585 um_pwv,646.503 um_pwv,35.0,11.3 K,1.24618
20240801,013151.039846,013652.479029,301.439183,536.665 um_pwv,655.147 um_pwv,35.0,11.39 K,1.26291
20240801,013653.441764,014154.887624,301.44586,560.951 um_pwv,684.795 um_pwv,35.0,11.74 K,1.32031
20240801,014155.845470,014657.289639,301.444169,592.604 um_pwv,723.436 um_pwv,35.0,12.25 K,1.39512
20240801,014658.249288,015159.690325,301.441037,606.991 um_pwv,740.999 um_pwv,35.0,11.76 K,1.42912
20240801,015200.653041,015636.173647,275.520606,623.029 um_pwv,760.578 um_pwv,35.0,11.08 K,1.46702
20240801,020136.319205,020637.864716,301.545511,664.249 um_pwv,810.898 um_pwv,35.0,10.68 K,1.56444
20240801,020638.826237,021140.268572,301.442335,690.14 um_pwv,842.506 um_pwv,35.0,10.62 K,1.62563
20240801,021141.224620,021642.672989,301.448369,696.079 um_pwv,849.755 um_pwv,35.0,10.45 K,1.63966
20240801,021643.630161,022145.076177,301.446016,690.31 um_pwv,842.714 um_pwv,35.0,9.97 K,1.62603
20240801,022146.033650,022647.480664,301.447014,693.97 um_pwv,847.181 um_pwv,35.0,9.345 K,1.63468
20240801,022648.439437,023149.884738,301.445301,696.084 um_pwv,849.762 um_pwv,35.0,9.291 K,1.63968
20240801,023150.841937,023652.287977,301.44604,701.018 um_pwv,855.785 um_pwv,35.0,8.944 K,1.65134
20240801,023653.245150,024154.692346,301.447196,705.778 um_pwv,861.596 um_pwv,35.0,8.326 K,1.66259
20240801,024155.652015,024657.095941,301.443926,703.541 um_pwv,858.865 um_pwv,35.0,7.677 K,1.65730
20240801,024658.054057,025159.498641,301.444584,706.957 um_pwv,863.035 um_pwv,35.0,7.493 K,1.66537
20240801,025200.455861,025635.979965,275.524104,723.442 um_pwv,883.159 um_pwv,35.0,8.123 K,1.70433
20240801,030136.121913,030637.670312,301.548399,721.884 um_pwv,881.258 um_pwv,35.0,7.127 K,1.70065
20240801,030638.631834,031140.070104,301.43827,714.003 um_pwv,871.636 um_pwv,35.0,6.709 K,1.68202
20240801,031141.033246,031642.478798,301.445552,707.574 um_pwv,863.788 um_pwv,35.0,6.461 K,1.66683
20240801,031643.438699,032144.878352,301.439653,701.658 um_pwv,856.566 um_pwv,35.0,6.415 K,1.65285
20240801,032145.842008,032647.287778,301.44577,711.559 um_pwv,868.653 um_pwv,35.0,6.741 K,1.67625
20240801,032648.246775,033149.686923,301.440148,711.582 um_pwv,868.682 um_pwv,35.0,6.759 K,1.67630
20240801,033150.650552,033652.090520,301.439968,711.008 um_pwv,867.981 um_pwv,35.0,6.672 K,1.67495
20240801,033653.054729,034154.497972,301.443243,709.992 um_pwv,866.74 um_pwv,35.0,6.709 K,1.67254
20240801,034155.454901,034656.901837,301.446936,704.954 um_pwv,860.59 um_pwv,35.0,6.505 K,1.66064
20240801,034657.859064,035159.305179,301.446115,701.41 um_pwv,856.263 um_pwv,35.0,6.316 K,1.65226
20240801,035200.262192,035635.786915,275.524723,699.607 um_pwv,854.063 um_pwv,35.0,6.139 K,1.64800
20240801,050135.940856,050637.474521,301.533665,697.643 um_pwv,851.665 um_pwv,35.0,6.248 K,1.64336
20240801,050638.435025,051139.876053,301.441028,700.672 um_pwv,855.363 um_pwv,35.0,6.347 K,1.65052
20240801,051140.836727,051642.280371,301.443644,703.825 um_pwv,859.212 um_pwv,35.0,6.355 K,1.65797
