DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20240301,010136.540974,010638.085756,301.544782,620.438 um_pwv,757.415 um_pwv,35.0,2.662 K,1.46090
20240301,010639.047598,011140.488941,301.441343,617.821 um_pwv,754.22 um_pwv,35.0,2.655 K,1.45471
20240301,011141.452273,011642.891662,301.439389,618.685 um_pwv,755.275 um_pwv,35.0,2.652 K,1.45676
20240301,011643.854589,012145.295246,301.440657,617.01 um_pwv,753.23 um_pwv,35.0,2.674 K,1.45280
20240301,012146.258846,012647.699202,301.440356,614.046 um_pwv,749.612 um_pwv,35.0,2.73 K,1.44579
20240301,012648.662824,013150.107907,301.445083,610.604 um_pwv,745.41 um_pwv,35.0,2.743 K,1.43766
20240301,013151.065982,013652.509808,301.443826,609.582 um_pwv,744.162 um_pwv,35.0,2.785 K,1.43524
20240301,013653.468470,014154.914233,301.445763,606.064 um_pwv,739.867 um_pwv,35.0,2.837 K,1.42693
20240301,014155.871779,014657.315297,301.443518,602.905 um_pwv,736.011 um_pwv,35.0,2.814 K,1.41946
20240301,014658.274237,015159.721439,301.447202,600.117 um_pwv,732.607 um_pwv,35.0,2.855 K,1.41287
20240301,015200.678368,015636.201697,275.523329,597.739 um_pwv,729.705 um_pwv,35.0,2.838 K,1.40725
20240301,020136.346286,020637.891688,301.545402,588.815 um_pwv,718.81 um_pwv,35.0,2.937 K,1.38616
20240301,020638.853667,021140.296434,301.442767,583.371 um_pwv,712.165 um_pwv,35.0,2.954 K,1.37330
20240301,021141.258301,021642.697295,301.438994,578.246 um_pwv,705.908 um_pwv,35.0,2.978 K,1.36118
20240301,021643.661479,022145.101942,301.440463,575.091 um_pwv,702.056 um_pwv,35.0,2.976 K,1.35373
20240301,022146.065245,022647.506219,301.440974,576.095 um_pwv,703.282 um_pwv,35.0,2.99 K,1.35610
20240301,022648.469186,023149.913423,301.444237,573.915 um_pwv,700.621 um_pwv,35.0,3.012 K,1.35095
20240301,023150.871903,023652.314927,301.443024,572.375 um_pwv,698.741 um_pwv,35.0,3.057 K,1.34731
20240301,023653.272125,024154.720372,301.448247,573.011 um_pwv,699.517 um_pwv,35.0,3.083 K,1.34881
20240301,024155.678131,024657.124695,301.446564,568.859 um_pwv,694.449 um_pwv,35.0,3.063 K,1.33900
20240301,024658.084016,025159.526568,301.442552,566.592 um_pwv,691.682 um_pwv,35.0,3.147 K,1.33364
20240301,025200.483804,025636.007745,275.523941,564.001 um_pwv,688.518 um_pwv,35.0,3.117 K,1.32752
20240301,030136.151660,030637.695675,301.544015,557.574 um_pwv,680.672 um_pwv,35.0,3.198 K,1.31233
20240301,030638.657821,031140.101526,301.443705,553.835 um_pwv,676.108 um_pwv,35.0,3.207 K,1.30349
20240301,031141.063862,031642.506268,301.442406,551.506 um_pwv,673.265 um_pwv,35.0,3.271 K,1.29799
20240301,031643.463546,032144.910799,301.447253,550.366 um_pwv,671.873 um_pwv,35.0,3.32 K,1.29529
20240301,032145.868984,032647.311409,301.442425,549.851 um_pwv,671.244 um_pwv,35.0,3.341 K,1.29407
20240301,032648.274293,033149.714051,301.439758,548.025 um_pwv,669.014 um_pwv,35.0,3.446 K,1.28976
20240301,033150.677623,033652.119652,301.442029,545.68 um_pwv,666.152 um_pwv,35.0,3.434 K,1.28422
20240301,033653.082590,034154.522088,301.439498,545.102 um_pwv,665.446 um_pwv,35.0,3.404 K,1.28285
20240301,034155.485416,034656.929516,301.4441,548.025 um_pwv,669.014 um_pwv,35.0,3.415 K,1.28976
20240301,034657.887424,035159.332582,301.445158,550.977 um_pwv,672.618 um_pwv,35.0,3.419 K,1.29674
20240301,035200.289847,035635.812690,275.522843,551.602 um_pwv,673.381 um_pwv,35.0,3.343 K,1.29821
20240301,050135.928739,050637.498399,301.56966,549.919 um_pwv,671.327 um_pwv,35.0,3.3 K,1.29423
20240301,050638.458862,051139.906941,301.448079,551.86 um_pwv,673.697 um_pwv,35.0,3.267 K,1.29882
20240301,051140.863644,051642.306690,301.443046,552.472 um_pwv,674.444 um_pwv,35.0,3.282 K,1.30027
20240301,051643.270334,052144.710282,301.439948,553.235 um_pwv,675.376 um_pwv,35.0,3.305 K,1.30207
20240301,052145.672024,052647.119122,301.447098,554.027 um_pwv,676.342 um_pwv,35.0,3.312 K,1.30394
20240301,052648.076016,053149.518381,301.442365,554.781 um_pwv,677.262 um_pwv,35.0,3.319 K,1.30573
20240301,053150.480485,053651.925953,301.445468,556.394 um_pwv,679.231 um_pwv,35.0,3.281 K,1.30954
20240301,053652.882855,054154.329912,301.447057,557.519 um_pwv,680.605 um_pwv,35.0,3.298 K,1.31220
20240301,054155.287835,054656.729605,301.44177,557.148 um_pwv,680.153 um_pwv,35.0,3.324 K,1.31132
20240301,054657.692978,055159.137501,301.444523,554.628 um_pwv,677.075 um_pwv,35.0,3.271 K,1.30536
20240301,055200.093599,055635.616865,275.523266,552.745 um_pwv,674.777 um_pwv,35.0,3.296 K,1.30091
20240301,060135.724076,060637.258968,301.534892,552.173 um_pwv,674.079 um_pwv,35.0,3.389 K,1.29956
20240301,060638.220054,061139.660640,301.440586,548.376 um_pwv,669.443 um_pwv,35.0,3.339 K,1.29059
20240301,061140.622866,061642.068324,301.445458,549.88 um_pwv,671.28 um_pwv,35.0,3.336 K,1.29415
20240301,061643.024376,062144.472821,301.448445,549.363 um_pwv,670.649 um_pwv,35.0,3.34 K,1.29292
20240301,062145.429100,062646.873045,301.443945,547.026 um_pwv,667.795 um_pwv,35.0,3.321 K,1.28740
20240301,062647.835800,063149.274994,301.439194,547.657 um_pwv,668.566 um_pwv,35.0,3.318 K,1.28889
20240301,063150.237450,063651.683214,301.445764,548.065 um_pwv,669.064 um_pwv,35.0,3.357 K,1.28985
20240301,063652.639221,064154.087078,301.447857,547.835 um_pwv,668.784 um_pwv,35.0,3.36 K,1.28931
20240301,064155.043092,064656.488087,301.444995,549.336 um_pwv,670.616 um_pwv,35.0,3.388 K,1.29286
20240301,064657.451052,065158.895709,301.444657,548.322 um_pwv,669.377 um_pwv,35.0,3.405 K,1.29046
20240301,065159.854808,065635.376335,275.521527,547.39 um_pwv,668.24 um_pwv,35.0,3.428 K,1.28826
20240301,070136.525457,070638.072533,301.547076,545.169 um_pwv,665.528 um_pwv,35.0,3.406 K,1.28301
20240301,070639.032880,071140.478032,301.445152,545.529 um_pwv,665.968 um_pwv,35.0,3.43 K,1.28386
20240301,071141.433945,071642.882521,301.448576,545.102 um_pwv,665.446 um_pwv,35.0,3.448 K,1.28285
20240301,071643.837650,072145.282925,301.445275,546.083 um_pwv,666.645 um_pwv,35.0,3.512 K,1.28517
20240301,072146.245166,072647.686055,301.440889,546.514 um_pwv,667.17 um_pwv,35.0,3.513 K,1.28619
20240301,072648.649532,073150.092527,301.442995,545.828 um_pwv,666.332 um_pwv,35.0,3.502 K,1.28457
20240301,073151.054402,073652.494777,301.440375,544.804 um_pwv,665.083 um_pwv,35.0,3.516 K,1.28215
20240301,073653.457455,074154.902257,301.444802,543.72 um_pwv,663.759 um_pwv,35.0,3.553 K,1.27959
20240301,074155.858876,074657.305484,301.446608,542.609 um_pwv,662.403 um_pwv,35.0,3.538 K,1.27696
20240301,074658.262468,075159.706924,301.444456,539.13 um_pwv,658.157 um_pwv,35.0,3.524 K,1.26874
20240301,075200.669349,075636.189878,275.520529,537.38 um_pwv,656.019 um_pwv,35.0,3.51 K,1.26460
20240301,090136.329479,090637.875436,301.545957,521.169 um_pwv,636.23 um_pwv,35.0,3.77 K,1.22629
20240301,090638.838487,091140.282383,301.443896,521.62 um_pwv,636.781 um_pwv,35.0,3.749 K,1.22735
20240301,091141.240695,091642.686696,301.446001,520.888 um_pwv,635.887 um_pwv,35.0,3.733 K,1.22562
20240301,091643.643774,092145.090119,301.446345,520.696 um_pwv,635.652 um_pwv,35.0,3.771 K,1.22517
20240301,092146.047964,092647.494592,301.446628,519.056 um_pwv,633.651 um_pwv,35.0,3.727 K,1.22129
20240301,092648.453093,093149.898661,301.445568,518.75 um_pwv,633.276 um_pwv,35.0,3.789 K,1.22057
20240301,093150.857989,093652.301618,301.443629,520.824 um_pwv,635.809 um_pwv,35.0,3.745 K,1.22547
20240301,093653.259479,094154.705445,301.445966,521.248 um_pwv,636.326 um_pwv,35.0,3.722 K,1.22647
20240301,094155.663212,094657.110524,301.447312,520.427 um_pwv,635.324 um_pwv,35.0,3.737 K,1.22453
20240301,094658.068087,095159.514282,301.446195,521.43 um_pwv,636.548 um_pwv,35.0,3.784 K,1.22690
20240301,095200.473935,095635.994040,275.520105,519.466 um_pwv,634.151 um_pwv,35.0,3.731 K,1.22226
20240301,100136.147200,100637.683117,301.535917,520.042 um_pwv,634.854 um_pwv,35.0,3.781 K,1.22362
20240301,100638.644647,101140.087590,301.442943,517.932 um_pwv,632.279 um_pwv,35.0,3.804 K,1.21864
20240301,101141.045148,101642.489599,301.444451,514.727 um_pwv,628.365 um_pwv,35.0,3.808 K,1.21106
20240301,101643.452622,102144.895166,301.442544,512.702 um_pwv,625.893 um_pwv,35.0,3.825 K,1.20628
20240301,102145.852040,102647.298552,301.446512,509.905 um_pwv,622.48 um_pwv,35.0,3.869 K,1.19967
