pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
  82.0,17095,-40.6,-81.2,-77.0,  1,  1, 0.01,210,11.3
  78.0,17433,-39.6,-80.8,-76.6,  0,  1, 0.01,180, 6.2
  76.0,17609,-39.0,-80.6,-76.4,  0,  1, 0.01,210, 3.6
  75.0,17699,-38.8,-80.5,-76.3,  0,  1, 0.01,220, 5.2
  73.3,17855,-38.3,-80.3,-76.1,  0,  1, 0.01,212, 6.0
  73.0,17883,-38.4,-80.3,-76.1,  0,  1, 0.01,210, 6.2
  70.0,18170,-39.7,-80.7,-76.5,  0,  1, 0.01,245, 4.1
  67.1,18459,-40.9,-81.9,-77.7,  0,  1, 0.01,220, 7.8
  66.0,18573,-40.4,-81.5,-77.3,  0,  1, 0.01,210, 9.3
  65.0,18678,-39.9,-81.2,-77.0,  0,  1, 0.01,195, 8.8
  63.0,18892,-39.0,-80.5,-76.3,  0,  1, 0.01,190, 7.2
  61.0,19114,-38.0,-79.8,-75.6,  0,  1, 0.01,220, 7.2
  60.1,19216,-37.5,-79.5,-75.3,  0,  1, 0.01,211, 6.9
  57.0,19580,-38.7,-80.3,-76.1,  0,  1, 0.01,180, 5.7
  55.0,19826,-39.5,-80.8,-76.6,  0,  1, 0.01,185, 1.0
  54.0,19952,-40.0,-81.1,-76.9,  0,  1, 0.01,225, 5.2
  53.2,20054,-40.3,-81.3,-77.1,  0,  1, 0.01,219, 5.8
  50.0,20480,-38.7,-80.7,-76.5,  0,  1, 0.01,195, 8.8
  48.0,20760,-38.5,-80.5,-76.3,  0,  1, 0.01,155, 5.2
  45.0,21204,-38.3,-80.3,-76.1,  0,  1, 0.01,185, 5.2
  38.0,22366,-37.6,-79.6,-75.4,  0,  1, 0.02,230, 1.0
  30.0,23990,-36.7,-78.7,-74.5,  0,  1, 0.03,190, 3.6
  28.0,24470,-36.2,-78.4,-74.1,  0,  1, 0.03,195, 5.2
  27.0,24723,-36.0,-78.2,-74.0,  0,  1, 0.03,180, 5.2
  26.0,24985,-35.7,-78.1,-73.8,  0,  1, 0.03,200, 5.2
  25.0,25258,-35.4,-77.9,-73.6,  0,  1, 0.04,140, 6.2
  23.0,25838,-34.9,-77.5,-73.3,  0,  1, 0.04,150, 5.2
  22.0,26147,-34.6,-77.3,-73.1,  0,  1, 0.05,120, 5.2
  20.0,26810,-33.9,-76.9,-72.6,  1,  1, 0.05,325, 3.1
  19.2,27095,-35.1,-78.1,-73.8,  0,  1, 0.05,226, 1.0
