DATE(YYYYMMDD),START TIME(HHMMSS.Microsec),END TIME(HHMMSS.Microsec),TIME PASSED (sec),PWV TOTAL zenith,PWV TOTAL line-of-sight,zenith angle,standard_deviation_of_residuals,Nscale_troposphere_h2o
20250101,010136.531267,011150.083026,613.551759,1014.49 um_pwv,1238.46 um_pwv,35.0,18.12 K,1.08924
20250101,011151.039968,012204.487716,613.447748,1010.54 um_pwv,1233.64 um_pwv,35.0,18.1 K,1.08499
20250101,012205.451016,013218.897595,613.446579,1008.25 um_pwv,1230.84 um_pwv,35.0,18.08 K,1.08252
20250101,013219.860375,014233.307726,613.447351,1007.9 um_pwv,1230.42 um_pwv,35.0,18.09 K,1.08214
20250101,014234.266722,015247.715389,613.448667,1017.3 um_pwv,1241.9 um_pwv,35.0,18.1 K,1.09226
20250101,015248.672981,015636.196302,227.523321,1021.53 um_pwv,1247.06 um_pwv,35.0,18.11 K,1.09681
