Time Start,Time End,Time Avg,Time Leap,Data Point,T0 Max,T0 Min,T0 Avg,T0 Std,T1 Max,T1 Min,T1 Avg,T1 Std,T2 Max,T2 Min,T2 Avg,T2 Std,T3 Max,T3 Min,T3 Avg,T3 Std
2025-01-02 01:51:50.942021,2025-01-02 01:56:35.105623,2025-01-02 01:26:42.766810,0:04:44.163602,297,155.04788208,152.175094604,153.81033150513468,0.8620048860413081,87.4896392822,84.9724349976,86.31365725327879,0.7181856701430163,48.195476532,46.2278137207,47.1611211115229,0.5200027139385278,36.196434021,33.6426086426,34.97551998305455,0.6035057285490527
2025-01-02 03:01:35.969210,2025-01-02 03:06:36.554364,2025-01-02 03:04:06.800136,0:05:00.585154,314,152.436065674,149.134399414,150.74107749598406,0.9030526718495687,86.2243881226,83.4309921265,84.66602094614078,0.6761937931722904,47.4694023132,45.3678894043,46.37124515946529,0.516164260617157,35.8459892273,33.0055732727,34.37630856265,0.701953481121049
2025-01-02 03:06:37.517373,2025-01-02 03:11:37.997678,2025-01-02 03:09:08.238802,0:05:00.480305,314,152.80229187,148.880584717,150.81417725193313,1.132870506203511,86.2597198486,83.3111572266,84.78450745989555,0.8052124571265348,47.7228622437,45.415019989,46.49538326870765,0.5538230802381602,35.9497299194,33.1159667969,34.54506863150733,0.6963470617801242
2025-01-02 03:11:38.960725,2025-01-02 03:16:39.444322,2025-01-02 03:14:09.681939,0:05:00.483597,314,152.403900146,148.652923584,150.35320170214968,1.0758277396247138,86.077293396,83.229057312,84.52326540126624,0.7645259183785853,47.6442947388,45.3935050964,46.37671779219491,0.5307701609598416,35.8507080078,33.2347640991,34.52699643031688,0.674543075973294
2025-01-02 03:16:40.401478,2025-01-02 03:21:40.887669,2025-01-02 03:19:11.124303,0:05:00.486191,314,151.562210083,148.660171509,150.17538403554778,0.881236052106925,85.8055496216,83.2607650757,84.47752341495159,0.6539247581681629,47.4103775024,45.394329071,46.350288694829935,0.4996446680542595,35.8251266479,33.1549491882,34.47397074122357,0.6533064523180544
2025-01-02 03:21:41.850864,2025-01-02 03:26:42.333613,2025-01-02 03:24:12.567414,0:05:00.482749,314,151.875137329,148.569000244,150.1080011258567,0.9087683842787664,85.7977218628,83.2334823608,84.40645555629744,0.6907519081453903,47.5181350708,45.3949661255,46.32989254118853,0.5337118756715256,35.8468322754,33.1390075684,34.4762908546793,0.6876121853985934
2025-01-02 03:26:43.290772,2025-01-02 03:31:43.774429,2025-01-02 03:29:14.015883,0:05:00.483657,314,151.755218506,148.685760498,150.08479853342675,0.7674931687563495,85.8690719604,83.1857910156,84.39387879098216,0.6248437888152386,47.5430488586,45.483959198,46.33722449867452,0.49690249964683314,35.8698234558,33.1933898926,34.51355460342803,0.6555017861778507
2025-01-02 03:31:44.737725,2025-01-02 03:36:45.216648,2025-01-02 03:34:15.457945,0:05:00.478923,314,152.072357178,149.1875,150.52388384386305,0.7557920343041472,86.1650543213,83.7462234497,84.7670272292605,0.6278980816106323,47.7640457153,45.6857223511,46.54296407274586,0.4851417127672784,36.0712509155,33.3554763794,34.64815871123026,0.6532127422313241
2025-01-02 03:36:46.179716,2025-01-02 03:41:46.661448,2025-01-02 03:39:16.903513,0:05:00.481732,314,153.03012085,149.872161865,151.10136627391086,0.7900267518287928,86.8584213257,84.1802520752,85.26981441230541,0.6388368751952397,47.9665641785,45.9890213013,46.79773028185764,0.49077887092850375,36.2036628723,33.7120285034,34.92864583252197,0.6069722917590121
2025-01-02 03:41:47.624747,2025-01-02 03:46:48.106905,2025-01-02 03:44:18.344147,0:05:00.482158,314,154.116241455,150.673492432,152.21838218545224,0.852001386725961,87.6166152954,84.8101043701,86.06696783660892,0.6927060578896519,48.4361343384,46.2093276978,47.22057581859013,0.5196688924153321,36.7325553894,34.0023422241,35.225109124637584,0.5996934137991864
