# WVR data file, version 2017-12-05
#As Scanning Observation 
#
TIME TIMEWVR HOT_TEMP HOT_SETP HOT_PWM COLD_TEMP COLD_SETP COLD_PWM CHOP_PWM CHOP_CURR TP_TEMP TP_SETP BE_TEMP BE_SETP BE_PWM CS_TEMP CS_SETP CS_PWM LNA_TEMP TSRC0 TSRC1 TSRC2 TSRC3 EL AZ
2025-01-02T14:01:36.495194 93.5999984741 363.157073975 363.149993896 31.25 283.150726318 283.149993896 32.421875 8.203125 -0.0080155134201 296.404388428 294.149993896 311.62588501 312.149993896 50.78125 304.23916626 304.149993896 36.71875 307.340454102 178.244171143 107.851829529 59.4027900696 42.9383735657 55.0 2.625
2025-01-02T14:01:37.541672 94.65599823 363.137878418 363.149993896 32.03125 283.152587891 283.149993896 32.8125 8.59375 0.0265868660063 296.403015137 294.149993896 311.602264404 312.149993896 53.125 304.238708496 304.149993896 37.890625 307.31854248 178.478759766 108.04209137 59.7648849487 43.263999939 55.0 13.95
2025-01-02T14:01:38.501118 95.6159973145 363.144805908 363.149993896 31.640625 283.155578613 283.149993896 32.8125 8.203125 -0.00822892226279 296.405334473 294.149993896 311.600891113 312.149993896 53.125 304.234069824 304.149993896 35.9375 307.338745117 178.623443604 108.229324341 59.6734733582 43.505607605 55.0 25.65
2025-01-02T14:01:39.461064 96.5759963989 363.140197754 363.149993896 32.03125 283.153594971 283.149993896 32.8125 8.59375 0.0267088171095 296.412963867 294.149993896 311.613677979 312.149993896 51.953125 304.234771729 304.149993896 35.546875 307.330749512 178.701782227 108.567398071 60.0075263977 43.8275680542 55.0 37.35
2025-01-02T14:01:40.421340 97.5360031128 363.141235352 363.149993896 31.640625 283.145935059 283.149993896 32.421875 7.8125 0.0167037248611 296.401824951 294.149993896 311.612640381 312.149993896 52.734375 304.231536865 304.149993896 35.9375 307.334564209 178.782669067 108.344421387 60.1073989868 43.8592338562 55.0 49.05
2025-01-02T14:01:41.380893 98.4960021973 363.146881104 363.149993896 31.640625 283.147918701 283.149993896 32.421875 11.71875 0.0478162281215 296.402709961 294.149993896 311.618225098 312.149993896 51.5625 304.229644775 304.149993896 35.15625 307.342224121 178.836791992 108.441566467 60.146320343 44.003162384 55.0 60.75
2025-01-02T14:01:42.340758 99.4560012817 363.156677246 363.149993896 31.25 283.138641357 283.149993896 32.03125 5.078125 0.0361195094883 296.39932251 294.149993896 311.61038208 312.149993896 52.34375 304.21697998 304.149993896 33.203125 307.331848145 178.966461182 108.577186584 60.1167831421 44.1657485962 55.0 72.45
2025-01-02T14:01:43.303442 100.416000366 363.14932251 363.149993896 31.640625 283.141082764 283.149993896 32.03125 8.203125 0.0314713008702 296.405395508 294.149993896 311.619903564 312.149993896 51.953125 304.216247559 304.149993896 0.0 307.325134277 178.82434082 108.530502319 60.2214775085 44.316986084 55.0 84.15
2025-01-02T14:01:44.263875 101.375999451 363.149932861 363.149993896 31.25 283.161621094 283.149993896 33.203125 8.59375 0.0224568136036 296.399719238 294.149993896 311.632110596 312.149993896 50.0 304.242980957 304.149993896 37.5 307.333679199 179.160049438 108.806945801 60.188873291 44.6570549011 55.0 95.85
2025-01-02T14:01:45.224198 102.335998535 363.143981934 363.149993896 31.640625 283.15335083 283.149993896 32.8125 8.59375 0.0491801723838 296.399261475 294.149993896 311.624816895 312.149993896 50.78125 304.238372803 304.149993896 36.328125 307.33291626 179.233505249 108.785720825 60.1075019836 44.6413955688 55.0 107.55
2025-01-02T14:01:46.184653 103.29599762 363.149353027 363.149993896 31.640625 283.153167725 283.149993896 33.203125 8.203125 0.0398609638214 296.393157959 294.149993896 311.615234375 312.149993896 52.34375 304.237365723 304.149993896 37.890625 307.329650879 179.289108276 108.774597168 60.1206550598 44.7294387817 55.0 119.175
2025-01-02T14:01:47.139893 104.255996704 363.147033691 363.149993896 31.640625 283.149017334 283.149993896 32.8125 8.203125 0.0377883203328 296.395874023 294.149993896 311.598968506 312.149993896 53.90625 304.23046875 304.149993896 35.9375 307.336212158 179.465026855 108.864952087 60.0708198547 44.3101997375 55.0 130.875
