am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2025-01-15 10:01:36, 1261.89, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:06:38, 1265.56, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:11:41, 1277.66, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:16:43, 1280.72, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:21:45, 1285.57, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:26:48, 1302.82, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:31:50, 1302.76, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:36:53, 1289.02, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:41:55, 1286.24, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:46:57, 1293.47, 2025-01-15 12:00:00, 1070.0 
2025-01-15 10:52:00, 1293.74, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:01:35, 1281.54, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:06:38, 1280.73, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:11:40, 1271.15, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:16:43, 1271.12, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:21:45, 1259.43, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:26:48, 1263.76, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:31:50, 1251.15, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:36:52, 1259.07, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:41:55, 1255.29, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:46:57, 1256.26, 2025-01-15 12:00:00, 1070.0 
2025-01-15 11:52:00, 1263.29, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:01:35, 1245.09, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:06:38, 1245.44, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:11:40, 1242.97, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:16:43, 1245.41, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:21:45, 1251.22, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:26:48, 1248.25, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:31:50, 1248.07, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:36:52, 1246.96, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:41:55, 1245.24, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:46:57, 1241.58, 2025-01-15 12:00:00, 1070.0 
2025-01-15 13:52:00, 1238.23, 2025-01-15 12:00:00, 1070.0 
