am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-07-20 10:01:36, 484.069, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:06:38, 474.87, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:11:41, 473.761, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:16:43, 478.038, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:21:45, 482.474, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:26:48, 489.307, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:31:50, 493.045, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:36:53, 502.696, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:41:55, 512.828, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:46:57, 525.141, 2024-07-20 12:00:00, 350.0 
2024-07-20 10:52:00, 530.826, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:01:36, 541.941, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:06:38, 541.5, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:11:40, 545.828, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:16:43, 548.511, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:21:45, 550.746, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:26:48, 553.467, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:31:50, 552.271, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:36:53, 555.038, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:41:55, 559.557, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:46:57, 560.078, 2024-07-20 12:00:00, 350.0 
2024-07-20 11:52:00, 561.352, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:01:35, 565.17, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:06:38, 566.97, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:11:40, 567.431, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:16:43, 564.168, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:21:45, 562.682, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:26:47, 564.68, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:31:50, 565.95, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:36:52, 567.669, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:41:55, 568.929, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:46:57, 570.415, 2024-07-20 12:00:00, 350.0 
2024-07-20 13:51:59, 565.198, 2024-07-20 12:00:00, 350.0 
