am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-12-09 10:01:35, 1254.71, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:06:38, 1251.83, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:11:40, 1257.73, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:16:43, 1261.05, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:21:45, 1265.48, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:26:47, 1272.09, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:31:50, 1273.93, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:36:52, 1270.16, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:41:55, 1268.01, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:46:57, 1260.45, 2024-12-09 12:00:00, 1030.0 
2024-12-09 10:51:59, 1245.65, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:01:35, 1232.42, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:06:38, 1224.39, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:11:40, 1218.25, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:16:42, 1222.0, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:21:45, 1222.47, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:26:47, 1223.73, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:31:50, 1220.79, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:36:52, 1215.86, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:41:54, 1207.63, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:46:57, 1191.17, 2024-12-09 12:00:00, 1030.0 
2024-12-09 11:51:59, 1175.27, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:01:36, 1169.58, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:06:38, 1171.69, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:11:41, 1182.39, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:16:43, 1179.99, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:21:46, 1175.25, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:26:48, 1175.3, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:31:50, 1185.84, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:36:53, 1187.92, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:41:55, 1182.62, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:46:58, 1178.85, 2024-12-09 12:00:00, 1030.0 
2024-12-09 13:52:00, 1168.19, 2024-12-09 12:00:00, 1030.0 
