am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-02-21 22:01:36, 753.653, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:06:38, 747.578, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:11:41, 743.795, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:16:43, 741.359, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:21:46, 740.963, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:26:48, 740.189, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:31:51, 741.139, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:36:53, 743.502, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:41:55, 744.879, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:46:58, 747.541, 2024-02-22 00:00:00, 630.0 
2024-02-21 22:52:00, 749.395, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:01:36, 757.549, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:06:38, 760.14, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:11:41, 761.861, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:16:43, 762.131, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:21:45, 762.308, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:26:48, 760.246, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:31:50, 755.678, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:36:53, 753.27, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:41:55, 755.305, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:46:57, 759.559, 2024-02-22 00:00:00, 630.0 
2024-02-22 01:52:00, 759.102, 2024-02-22 00:00:00, 630.0 
