am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-05-31 10:01:35, 492.511, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:06:38, 491.045, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:11:40, 485.418, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:16:43, 485.226, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:21:45, 489.922, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:26:47, 488.739, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:31:50, 487.49, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:36:52, 486.747, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:41:55, 482.604, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:46:57, 477.144, 2024-05-31 12:00:00, 420.0 
2024-05-31 10:51:59, 469.891, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:01:35, 465.859, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:06:38, 462.18, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:11:40, 460.283, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:16:42, 458.191, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:21:45, 454.651, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:26:47, 454.014, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:31:50, 451.673, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:36:52, 450.251, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:41:54, 450.318, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:46:57, 451.984, 2024-05-31 12:00:00, 420.0 
2024-05-31 11:51:59, 452.73, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:01:36, 482.248, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:06:38, 481.441, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:11:41, 477.897, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:16:43, 478.957, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:21:46, 479.512, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:26:48, 480.896, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:31:50, 482.818, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:36:53, 485.442, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:41:55, 489.102, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:46:58, 488.272, 2024-05-31 12:00:00, 420.0 
2024-05-31 13:52:00, 484.94, 2024-05-31 12:00:00, 420.0 
