am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-03-17 22:01:36, 412.619, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:06:38, 417.091, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:11:41, 413.616, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:16:43, 412.924, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:21:46, 415.329, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:26:48, 416.721, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:31:50, 416.107, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:36:53, 420.885, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:41:55, 425.342, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:46:58, 432.5, 2024-03-18 00:00:00, 330.0 
2024-03-17 22:52:00, 432.883, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:01:35, 444.677, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:06:38, 449.786, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:11:40, 452.875, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:16:43, 450.041, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:21:45, 447.004, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:26:48, 445.477, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:31:50, 442.886, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:36:52, 441.884, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:41:55, 446.103, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:46:57, 452.106, 2024-03-18 00:00:00, 330.0 
2024-03-18 01:52:00, 462.613, 2024-03-18 00:00:00, 330.0 
