am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-12-19 22:01:36, 1368.26, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:06:38, 1373.89, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:11:41, 1376.76, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:16:43, 1377.65, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:21:46, 1378.08, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:26:48, 1382.55, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:31:51, 1385.38, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:36:53, 1385.16, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:41:55, 1385.26, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:46:58, 1384.23, 2024-12-20 00:00:00, 1140.0 
2024-12-19 22:52:00, 1381.19, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:01:36, 1338.68, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:06:38, 1337.83, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:11:41, 1337.99, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:16:43, 1335.66, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:21:45, 1328.89, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:26:48, 1323.13, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:31:50, 1319.39, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:36:53, 1319.6, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:41:55, 1316.93, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:46:57, 1315.81, 2024-12-20 00:00:00, 1140.0 
2024-12-20 01:52:00, 1314.62, 2024-12-20 00:00:00, 1140.0 
