am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-09-20 10:01:36, 263.983, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:06:38, 263.672, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:11:41, 264.112, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:16:43, 263.672, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:21:46, 263.336, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:26:48, 263.801, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:31:50, 264.19, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:36:53, 264.579, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:41:55, 264.553, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:46:58, 264.268, 2024-09-20 12:00:00, 220.0 
2024-09-20 10:52:00, 263.646, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:01:36, 264.449, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:06:38, 264.917, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:11:40, 266.324, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:16:43, 265.958, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:21:45, 264.164, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:26:48, 263.233, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:31:50, 262.742, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:36:52, 262.82, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:41:55, 263.233, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:46:57, 263.543, 2024-09-20 12:00:00, 220.0 
2024-09-20 11:52:00, 262.511, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:01:35, 263.957, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:06:38, 262.511, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:11:40, 262.047, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:16:43, 261.79, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:21:45, 261.149, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:26:47, 262.459, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:31:50, 262.588, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:36:52, 262.305, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:41:55, 261.816, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:46:57, 261.816, 2024-09-20 12:00:00, 220.0 
2024-09-20 13:51:59, 263.026, 2024-09-20 12:00:00, 220.0 
