am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-12-05 10:01:35, 850.649, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:06:38, 855.756, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:11:40, 860.501, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:16:43, 858.825, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:21:45, 863.022, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:26:47, 864.29, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:31:50, 866.993, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:36:52, 871.177, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:41:55, 866.619, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:46:57, 862.223, 2024-12-05 12:00:00, 660.0 
2024-12-05 10:51:59, 861.085, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:01:36, 864.301, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:06:39, 861.723, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:11:41, 858.369, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:16:43, 861.681, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:21:46, 865.539, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:26:48, 871.617, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:31:51, 876.71, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:36:53, 878.757, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:41:55, 882.714, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:46:58, 888.958, 2024-12-05 12:00:00, 660.0 
2024-12-05 11:52:00, 892.101, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:01:36, 909.76, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:06:38, 909.648, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:11:41, 909.401, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:16:43, 912.099, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:21:46, 914.173, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:26:48, 911.986, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:31:50, 903.683, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:36:53, 899.376, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:41:55, 895.046, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:46:58, 888.497, 2024-12-05 12:00:00, 660.0 
2024-12-05 13:52:00, 883.096, 2024-12-05 12:00:00, 660.0 
