am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-05-18 10:01:35, 431.67, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:06:38, 431.819, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:11:40, 430.821, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:16:43, 430.111, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:21:45, 428.537, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:26:48, 426.684, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:31:50, 425.929, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:36:52, 424.945, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:41:55, 424.694, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:46:57, 424.422, 2024-05-18 12:00:00, 330.0 
2024-05-18 10:52:00, 423.17, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:01:35, 420.802, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:06:38, 419.438, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:11:40, 419.396, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:16:43, 418.633, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:21:45, 418.448, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:26:47, 417.46, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:31:50, 417.748, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:36:52, 417.748, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:41:55, 415.206, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:46:57, 413.493, 2024-05-18 12:00:00, 330.0 
2024-05-18 11:51:59, 409.806, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:01:36, 386.271, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:06:39, 385.512, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:11:41, 383.545, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:16:43, 382.828, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:21:46, 380.725, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:26:48, 378.95, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:31:51, 377.666, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:36:53, 377.369, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:41:55, 375.979, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:46:58, 374.374, 2024-05-18 12:00:00, 330.0 
2024-05-18 13:52:00, 372.904, 2024-05-18 12:00:00, 330.0 
