am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-03-31 10:01:35, 425.719, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:06:38, 424.422, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:11:40, 423.191, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:16:43, 420.181, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:21:45, 422.13, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:26:47, 423.129, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:31:50, 423.087, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:36:52, 423.587, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:41:55, 422.047, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:46:57, 419.975, 2024-03-31 12:00:00, 330.0 
2024-03-31 10:52:00, 415.431, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:01:35, 414.716, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:06:38, 416.168, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:11:40, 417.666, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:16:43, 418.345, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:21:45, 420.554, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:26:47, 421.673, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:31:50, 420.471, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:36:52, 415.288, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:41:55, 413.209, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:46:57, 415.861, 2024-03-31 12:00:00, 330.0 
2024-03-31 11:51:59, 418.448, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:01:36, 440.385, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:06:39, 444.546, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:11:41, 449.897, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:16:43, 453.366, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:21:46, 455.906, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:26:48, 460.091, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:31:51, 465.423, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:36:53, 466.582, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:41:55, 468.666, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:46:58, 472.27, 2024-03-31 12:00:00, 330.0 
2024-03-31 13:52:00, 472.491, 2024-03-31 12:00:00, 330.0 
