am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-07-15 10:01:36, 247.436, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:06:39, 249.458, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:11:41, 250.143, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:16:43, 251.053, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:21:46, 251.472, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:26:48, 252.027, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:31:51, 251.669, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:36:53, 250.07, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:41:55, 248.652, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:46:58, 248.335, 2024-07-15 12:00:00, 190.0 
2024-07-15 10:52:00, 248.092, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:01:36, 246.552, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:06:38, 247.314, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:11:41, 247.727, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:16:43, 247.339, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:21:46, 246.395, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:26:48, 247.096, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:31:50, 247.387, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:36:53, 247.12, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:41:55, 247.048, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:46:58, 247.581, 2024-07-15 12:00:00, 190.0 
2024-07-15 11:52:00, 248.725, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:01:36, 240.901, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:06:38, 242.061, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:11:41, 244.805, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:16:43, 246.685, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:21:45, 247.533, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:26:48, 248.652, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:31:50, 250.536, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:36:53, 252.658, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:41:55, 253.552, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:46:57, 254.224, 2024-07-15 12:00:00, 190.0 
2024-07-15 13:52:00, 254.099, 2024-07-15 12:00:00, 190.0 
