am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-11-27 10:01:35, 633.9, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:06:38, 633.021, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:11:40, 636.15, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:16:43, 638.303, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:21:45, 636.318, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:26:48, 637.433, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:31:50, 638.902, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:36:52, 641.601, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:41:55, 645.023, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:46:57, 648.089, 2024-11-27 12:00:00, 500.0 
2024-11-27 10:52:00, 645.649, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:01:35, 644.471, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:06:38, 643.571, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:11:40, 643.201, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:16:43, 643.476, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:21:45, 640.316, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:26:47, 638.424, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:31:50, 638.708, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:36:52, 637.925, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:41:55, 637.029, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:46:57, 636.334, 2024-11-27 12:00:00, 500.0 
2024-11-27 11:51:59, 633.88, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:01:36, 647.877, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:06:39, 652.177, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:11:41, 653.562, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:16:43, 652.773, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:21:46, 653.293, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:26:48, 654.11, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:31:51, 657.231, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:36:53, 657.75, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:41:55, 660.204, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:46:58, 657.88, 2024-11-27 12:00:00, 500.0 
2024-11-27 13:52:00, 653.132, 2024-11-27 12:00:00, 500.0 
