am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-12-10 10:01:36, 1189.11, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:06:38, 1188.95, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:11:41, 1188.48, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:16:43, 1187.03, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:21:46, 1181.26, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:26:48, 1175.19, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:31:50, 1170.43, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:36:53, 1165.68, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:41:55, 1159.68, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:46:58, 1153.74, 2024-12-10 12:00:00, 1000.0 
2024-12-10 10:52:00, 1152.44, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:01:36, 1153.58, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:06:38, 1152.44, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:11:41, 1152.14, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:16:43, 1152.62, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:21:45, 1149.06, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:26:48, 1145.94, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:31:50, 1144.43, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:36:53, 1144.85, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:41:55, 1142.28, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:46:57, 1137.93, 2024-12-10 12:00:00, 1000.0 
2024-12-10 11:52:00, 1135.63, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:01:35, 1132.35, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:06:38, 1129.28, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:11:40, 1128.69, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:16:43, 1130.81, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:21:45, 1129.3, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:26:48, 1125.15, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:31:50, 1121.85, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:36:52, 1121.74, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:41:55, 1117.68, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:46:57, 1111.9, 2024-12-10 12:00:00, 1000.0 
2024-12-10 13:52:00, 1108.14, 2024-12-10 12:00:00, 1000.0 
