am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-03-16 10:01:36, 774.633, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:06:38, 773.258, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:11:41, 771.851, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:16:43, 768.962, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:21:46, 765.901, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:26:48, 762.364, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:31:51, 758.896, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:36:53, 756.94, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:41:55, 754.162, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:46:58, 752.408, 2024-03-16 12:00:00, 620.0 
2024-03-16 10:52:00, 750.376, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:01:36, 749.296, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:06:38, 747.217, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:11:41, 746.019, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:16:43, 742.713, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:21:46, 742.201, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:26:48, 744.762, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:31:50, 747.371, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:36:53, 748.527, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:41:55, 749.444, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:46:58, 748.933, 2024-03-16 12:00:00, 620.0 
2024-03-16 11:52:00, 748.287, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:01:36, 764.599, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:06:38, 765.259, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:11:41, 767.169, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:16:43, 770.432, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:21:45, 774.453, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:26:48, 777.939, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:31:50, 778.458, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:36:53, 777.038, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:41:55, 777.498, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:46:57, 780.932, 2024-03-16 12:00:00, 620.0 
2024-03-16 13:52:00, 784.126, 2024-03-16 12:00:00, 620.0 
