am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-06-23 22:01:36, 350.121, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:06:38, 349.639, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:11:41, 350.344, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:16:43, 349.742, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:21:45, 351.95, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:26:48, 351.846, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:31:50, 353.615, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:36:53, 351.95, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:41:55, 352.712, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:46:57, 352.296, 2024-06-24 00:00:00, 250.0 
2024-06-23 22:52:00, 352.99, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:01:35, 342.46, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:06:38, 341.418, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:11:40, 341.015, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:16:43, 341.351, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:21:45, 341.653, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:26:47, 343.067, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:31:50, 344.554, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:36:52, 345.538, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:41:55, 345.98, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:46:57, 347.104, 2024-06-24 00:00:00, 250.0 
2024-06-24 01:52:00, 347.172, 2024-06-24 00:00:00, 250.0 
