am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-04-25 22:01:36, 280.736, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:06:38, 280.791, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:11:41, 280.681, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:16:43, 279.883, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:21:45, 278.622, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:26:48, 278.267, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:31:50, 278.704, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:36:53, 278.814, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:41:55, 278.349, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:46:57, 278.978, 2024-04-26 00:00:00, 210.0 
2024-04-25 22:52:00, 278.95, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:01:35, 289.497, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:06:38, 290.265, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:11:40, 289.952, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:16:43, 288.617, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:21:45, 286.232, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:26:47, 283.979, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:31:50, 282.187, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:36:52, 281.509, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:41:55, 281.205, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:46:57, 280.461, 2024-04-26 00:00:00, 210.0 
2024-04-26 01:51:59, 279.087, 2024-04-26 00:00:00, 210.0 
