am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-02-06 22:01:36, 1308.26, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:06:38, 1313.49, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:11:41, 1320.42, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:16:43, 1323.78, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:21:46, 1331.99, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:26:48, 1335.71, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:31:50, 1339.02, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:36:53, 1349.63, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:41:55, 1359.6, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:46:58, 1366.86, 2024-02-07 00:00:00, 1110.0 
2024-02-06 22:52:00, 1371.28, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:01:36, 1385.72, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:06:38, 1391.18, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:11:41, 1395.72, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:16:43, 1399.81, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:21:45, 1395.17, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:26:48, 1390.67, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:31:50, 1384.75, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:36:53, 1382.06, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:41:55, 1375.52, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:46:57, 1374.74, 2024-02-07 00:00:00, 1110.0 
2024-02-07 01:52:00, 1375.98, 2024-02-07 00:00:00, 1110.0 
