am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-12-04 22:01:36, 743.942, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:06:38, 745.394, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:11:41, 748.748, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:16:43, 747.486, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:21:46, 749.314, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:26:48, 754.709, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:31:50, 754.3, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:36:53, 753.649, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:41:55, 755.888, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:46:58, 755.869, 2024-12-05 00:00:00, 570.0 
2024-12-04 22:52:00, 759.222, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:01:36, 795.528, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:06:38, 792.287, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:11:41, 791.572, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:16:43, 790.557, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:21:45, 790.381, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:26:48, 794.284, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:31:50, 790.713, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:36:53, 788.998, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:41:55, 794.712, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:46:57, 798.242, 2024-12-05 00:00:00, 570.0 
2024-12-05 01:52:00, 797.848, 2024-12-05 00:00:00, 570.0 
