am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-02-28 10:01:36, 655.467, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:06:38, 658.123, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:11:41, 659.602, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:16:43, 662.046, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:21:46, 664.823, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:26:48, 663.365, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:31:50, 658.302, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:36:53, 654.562, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:41:55, 652.515, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:46:58, 649.081, 2024-02-28 12:00:00, 900.0 
2024-02-28 10:52:00, 647.482, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:01:36, 656.287, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:06:38, 664.741, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:11:41, 672.452, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:16:43, 674.49, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:21:45, 672.906, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:26:48, 672.027, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:31:50, 673.442, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:36:53, 671.452, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:41:55, 670.641, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:46:57, 671.579, 2024-02-28 12:00:00, 900.0 
2024-02-28 11:52:00, 674.174, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:01:35, 701.664, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:06:38, 703.096, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:11:40, 707.282, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:16:43, 708.738, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:21:45, 708.552, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:26:48, 703.113, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:31:50, 700.275, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:36:52, 699.205, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:41:55, 698.55, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:46:57, 702.975, 2024-02-28 12:00:00, 900.0 
2024-02-28 13:52:00, 707.701, 2024-02-28 12:00:00, 900.0 
