am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-08-22 10:01:35, 586.15, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:06:38, 578.058, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:11:40, 576.556, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:16:42, 572.065, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:21:45, 559.791, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:26:47, 550.472, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:31:50, 547.123, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:36:52, 551.14, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:41:55, 552.254, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:46:57, 554.136, 2024-08-22 12:00:00, 450.0 
2024-08-22 10:51:59, 552.35, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:01:36, 558.716, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:06:38, 559.129, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:11:41, 559.83, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:16:43, 560.509, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:21:46, 560.774, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:26:48, 565.644, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:31:51, 568.327, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:36:53, 565.042, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:41:55, 555.955, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:46:58, 540.247, 2024-08-22 12:00:00, 450.0 
2024-08-22 11:52:00, 516.429, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:01:36, 518.888, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:06:38, 516.073, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:11:41, 506.088, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:16:43, 507.674, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:21:46, 524.029, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:26:48, 524.611, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:31:50, 514.524, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:36:53, 504.968, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:41:55, 491.893, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:46:58, 486.95, 2024-08-22 12:00:00, 450.0 
2024-08-22 13:52:00, 478.84, 2024-08-22 12:00:00, 450.0 
