am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-01-20 10:01:35, 1263.9, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:06:38, 1262.63, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:11:40, 1261.92, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:16:43, 1260.83, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:21:45, 1259.22, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:26:48, 1257.95, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:31:50, 1257.42, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:36:52, 1256.57, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:41:55, 1256.86, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:46:57, 1260.08, 2024-01-20 12:00:00, 1070.0 
2024-01-20 10:52:00, 1259.77, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:01:35, 1261.47, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:06:38, 1262.84, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:11:40, 1260.46, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:16:43, 1258.28, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:21:45, 1256.63, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:26:47, 1255.22, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:31:50, 1254.99, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:36:52, 1256.1, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:41:55, 1256.33, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:46:57, 1256.09, 2024-01-20 12:00:00, 1070.0 
2024-01-20 11:51:59, 1256.06, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:01:35, 1266.78, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:06:38, 1269.22, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:11:40, 1269.53, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:16:43, 1269.27, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:21:45, 1269.75, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:26:47, 1270.58, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:31:50, 1272.58, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:36:52, 1273.68, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:41:55, 1273.95, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:46:57, 1274.36, 2024-01-20 12:00:00, 1070.0 
2024-01-20 13:51:59, 1273.51, 2024-01-20 12:00:00, 1070.0 
