am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-03-13 10:01:36, 487.671, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:06:39, 487.948, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:11:41, 487.286, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:16:43, 484.534, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:21:46, 483.056, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:26:48, 483.437, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:31:51, 481.631, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:36:53, 481.797, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:41:55, 478.934, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:46:58, 479.43, 2024-03-13 12:00:00, 390.0 
2024-03-13 10:52:00, 480.47, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:01:36, 489.729, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:06:38, 494.821, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:11:41, 496.347, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:16:43, 496.494, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:21:46, 497.694, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:26:48, 497.62, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:31:50, 498.762, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:36:53, 500.127, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:41:55, 503.006, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:46:58, 507.724, 2024-03-13 12:00:00, 390.0 
2024-03-13 11:52:00, 509.278, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:01:36, 500.066, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:06:38, 510.207, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:11:41, 519.799, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:16:43, 538.918, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:21:45, 555.134, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:26:48, 574.751, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:31:50, 591.043, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:36:53, 594.389, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:41:55, 597.312, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:46:57, 595.445, 2024-03-13 12:00:00, 390.0 
2024-03-13 13:52:00, 594.023, 2024-03-13 12:00:00, 390.0 
