am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-09-17 10:01:35, 349.811, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:06:38, 347.719, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:11:40, 346.49, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:16:43, 346.354, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:21:45, 344.182, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:26:47, 344.182, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:31:50, 343.134, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:36:52, 343.404, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:41:55, 343.472, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:46:57, 343.505, 2024-09-17 12:00:00, 260.0 
2024-09-17 10:51:59, 344.554, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:01:36, 349.398, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:06:39, 350.121, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:11:41, 351.293, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:16:43, 352.123, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:21:46, 350.672, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:26:48, 349.433, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:31:51, 348.883, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:36:53, 348.301, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:41:55, 348.506, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:46:58, 348.541, 2024-09-17 12:00:00, 260.0 
2024-09-17 11:52:00, 348.301, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:01:36, 357.461, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:06:38, 360.923, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:11:41, 364.347, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:16:43, 366.107, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:21:46, 365.639, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:26:48, 364.885, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:31:50, 364.921, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:36:53, 367.135, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:41:55, 370.017, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:46:58, 371.695, 2024-09-17 12:00:00, 260.0 
2024-09-17 13:52:00, 370.855, 2024-09-17 12:00:00, 260.0 
