am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-07-23 10:01:36, 504.369, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:06:38, 499.709, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:11:40, 487.911, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:16:43, 480.505, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:21:45, 475.116, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:26:48, 461.338, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:31:50, 448.294, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:36:52, 434.249, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:41:55, 414.961, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:46:57, 403.205, 2024-07-23 12:00:00, 720.0 
2024-07-23 10:52:00, 400.634, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:01:35, 382.715, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:06:38, 372.683, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:11:40, 368.673, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:16:43, 366.395, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:21:45, 358.552, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:26:47, 352.296, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:31:50, 344.182, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:36:52, 338.344, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:41:55, 332.116, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:46:57, 296.779, 2024-07-23 12:00:00, 720.0 
2024-07-23 11:51:59, 291.15, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:01:35, 292.928, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:06:38, 290.294, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:11:40, 291.407, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:16:42, 292.21, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:21:45, 292.64, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:26:47, 291.722, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:31:50, 333.097, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:36:52, 337.746, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:41:54, 345.98, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:46:57, 352.296, 2024-07-23 12:00:00, 720.0 
2024-07-23 13:51:59, 357.742, 2024-07-23 12:00:00, 720.0 
