am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-03-29 10:01:36, 644.376, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:06:38, 644.201, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:11:41, 645.421, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:16:43, 647.471, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:21:46, 650.234, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:26:48, 652.108, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:31:50, 654.885, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:36:53, 657.75, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:41:55, 659.694, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:46:58, 659.89, 2024-03-29 12:00:00, 510.0 
2024-03-29 10:52:00, 657.68, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:01:35, 637.705, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:06:38, 635.398, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:11:40, 631.171, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:16:43, 626.283, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:21:45, 619.739, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:26:48, 615.46, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:31:50, 612.146, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:36:52, 611.12, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:41:55, 609.976, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:46:57, 610.849, 2024-03-29 12:00:00, 510.0 
2024-03-29 13:52:00, 610.277, 2024-03-29 12:00:00, 510.0 
