am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-09-28 22:01:36, 559.97, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:06:39, 558.204, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:11:41, 557.797, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:16:43, 556.665, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:21:46, 554.846, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:26:48, 553.876, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:31:51, 554.136, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:36:53, 555.969, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:41:55, 556.846, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:46:58, 555.366, 2024-09-29 00:00:00, 440.0 
2024-09-28 22:52:00, 551.803, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:01:36, 561.073, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:06:38, 562.846, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:11:41, 563.834, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:16:43, 563.404, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:21:45, 562.335, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:26:48, 563.32, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:31:50, 561.629, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:36:53, 558.892, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:41:55, 557.736, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:46:57, 556.805, 2024-09-29 00:00:00, 440.0 
2024-09-29 01:52:00, 554.641, 2024-09-29 00:00:00, 440.0 
