am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-12-02 22:01:36, 651.101, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:06:38, 652.317, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:11:41, 650.432, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:16:43, 648.58, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:21:45, 648.265, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:26:48, 644.869, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:31:50, 644.424, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:36:53, 643.09, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:41:55, 644.917, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:46:57, 644.408, 2024-12-03 00:00:00, 500.0 
2024-12-02 22:52:00, 640.068, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:01:35, 711.523, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:06:38, 712.929, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:11:40, 710.78, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:16:43, 710.086, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:21:45, 708.721, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:26:47, 707.742, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:31:50, 705.615, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:36:52, 702.743, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:41:55, 698.406, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:46:57, 691.998, 2024-12-03 00:00:00, 500.0 
2024-12-03 01:51:59, 685.424, 2024-12-03 00:00:00, 500.0 
