am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-12-29 10:01:36, 997.919, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:06:38, 993.358, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:11:40, 997.931, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:16:43, 997.722, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:21:45, 998.264, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:26:48, 1003.7, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:31:50, 1009.16, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:36:52, 1016.97, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:41:55, 1025.44, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:46:57, 1026.07, 2024-12-29 12:00:00, 850.0 
2024-12-29 10:52:00, 1026.33, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:01:35, 1038.03, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:06:38, 1043.91, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:11:40, 1040.38, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:16:43, 1044.76, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:21:45, 1046.99, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:26:48, 1047.93, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:31:50, 1056.15, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:36:52, 1062.12, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:41:55, 1067.62, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:46:57, 1067.12, 2024-12-29 12:00:00, 850.0 
2024-12-29 11:52:00, 1061.43, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:01:35, 1048.43, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:06:38, 1051.58, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:11:40, 1049.88, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:16:43, 1047.21, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:21:45, 1044.19, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:26:47, 1044.81, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:31:50, 1044.55, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:36:52, 1047.63, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:41:55, 1045.99, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:46:57, 1046.18, 2024-12-29 12:00:00, 850.0 
2024-12-29 13:51:59, 1049.58, 2024-12-29 12:00:00, 850.0 
