am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2024-10-13 22:01:36, 196.658, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:06:38, 196.724, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:11:40, 197.846, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:16:43, 199.307, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:21:45, 199.44, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:26:48, 198.608, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:31:50, 198.575, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:36:52, 198.575, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:41:55, 197.945, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:46:58, 197.813, 2024-10-14 00:00:00, 160.0 
2024-10-13 22:52:01, 197.813, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:01:35, 228.059, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:06:38, 228.865, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:11:40, 230.621, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:16:43, 232.117, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:21:45, 231.572, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:26:47, 229.382, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:31:50, 229.0, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:36:52, 230.598, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:41:55, 233.921, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:46:57, 237.199, 2024-10-14 00:00:00, 160.0 
2024-10-14 01:51:59, 236.619, 2024-10-14 00:00:00, 160.0 
