am_TIME, am_PWV(um), balloon_TIME, balloon_PWV(um) 
2025-01-16 22:01:36, 872.112, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:06:38, 880.832, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:11:41, 888.036, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:16:43, 888.738, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:21:45, 895.256, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:26:48, 908.918, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:31:50, 921.753, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:36:53, 928.973, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:41:55, 932.65, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:46:57, 938.749, 2025-01-17 00:00:00, 750.0 
2025-01-16 22:52:00, 938.366, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:01:35, 1065.38, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:06:38, 1069.13, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:11:40, 1078.87, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:16:43, 1087.3, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:21:45, 1087.56, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:26:47, 1088.5, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:31:50, 1087.89, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:36:52, 1084.34, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:41:55, 1083.71, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:46:57, 1079.75, 2025-01-17 00:00:00, 750.0 
2025-01-17 01:51:59, 1085.21, 2025-01-17 00:00:00, 750.0 
